region,category,priority,yaw_deg,pitch_deg,roll,grid_type,source,ocs_total,brightness_rank,rank_shift_vs_roll0,pixel_local_contrast,neighbor_contrast_ypr,roll_sensitivity_score,n_pixels_camera_visible,n_pixels_contributing,mean_lit,image_usable,glint_flag,saturation_flag
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,-45,half2p5,21_pack,1.884507e-01,5,0,0.464752,0.149160,0.066466,5715,2859,4.115716e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,-30,half2p5,21_pack,1.875536e-01,5,0,0.473181,0.150370,0.066466,5736,2873,4.076166e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,-15,half2p5,21_pack,1.857209e-01,5,0,0.611196,0.152271,0.066466,5591,3190,3.635231e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,0,half2p5,21_pack,1.855153e-01,5,0,0.483256,0.165500,0.066466,5524,2863,4.045947e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,15,half2p5,21_pack,1.835250e-01,19,14,0.463902,0.173695,0.066466,5608,2784,4.116118e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,30,half2p5,21_pack,1.812770e-01,5,0,0.444094,0.172988,0.066466,5499,2704,4.185988e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,45,half2p5,21_pack,1.786718e-01,4,-1,0.425320,0.169575,0.066466,5291,2624,4.251616e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+10.0,60,half2p5,21_pack,1.762495e-01,5,0,0.422620,0.162670,0.066466,4962,2581,4.263849e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,-60,half2p5,21_pack,2.015818e-01,1,0,0.431984,0.150213,0.052620,5599,2722,4.624077e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,-45,half2p5,21_pack,2.015407e-01,1,0,0.474786,0.150095,0.052620,5743,2819,4.464056e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,-30,half2p5,21_pack,2.010284e-01,1,0,0.479643,0.151011,0.052620,5731,2825,4.443251e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,-15,half2p5,21_pack,2.018225e-01,1,0,0.477534,0.152928,0.052620,5530,2830,4.452923e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,0,half2p5,21_pack,2.011461e-01,1,0,0.473288,0.166301,0.052620,5588,2808,4.472769e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,15,half2p5,21_pack,1.974041e-01,10,9,0.466290,0.174759,0.052620,5607,2741,4.496857e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,30,half2p5,21_pack,1.941405e-01,1,0,0.443236,0.174023,0.052620,5467,2642,4.588231e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,45,half2p5,21_pack,1.927349e-01,1,0,0.433782,0.170467,0.052620,5224,2602,4.625035e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+12.5,60,half2p5,21_pack,1.913991e-01,1,0,0.419513,0.163461,0.052620,4865,2553,4.681134e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,-60,half2p5,21_pack,1.887769e-01,3,1,0.420829,0.324045,0.064529,5666,2648,4.451361e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,-45,half2p5,21_pack,1.916573e-01,2,0,0.467878,0.323542,0.064529,5778,2800,4.273949e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,-30,half2p5,21_pack,1.903675e-01,2,0,0.469972,0.303721,0.064529,5712,2788,4.263458e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,-15,half2p5,21_pack,1.926373e-01,2,0,0.478467,0.318636,0.064529,5376,2840,4.235299e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,0,half2p5,21_pack,1.902424e-01,2,0,0.461780,0.331763,0.064529,5627,2765,4.296097e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,15,half2p5,21_pack,1.858537e-01,16,14,0.459097,0.341419,0.064529,5608,2697,4.302810e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,30,half2p5,21_pack,1.841495e-01,2,0,0.435889,0.338045,0.064529,5447,2619,4.390329e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,45,half2p5,21_pack,1.819002e-01,2,0,0.423142,0.324251,0.064529,5153,2561,4.434917e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+15.0,60,half2p5,21_pack,1.805479e-01,2,0,0.404457,0.317444,0.064529,4756,2503,4.503949e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,-60,half2p5,21_pack,1.558669e-01,10,0,0.405092,0.581328,0.071806,5732,2599,3.744636e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,-45,half2p5,21_pack,1.582648e-01,11,1,0.455681,0.579701,0.071806,5806,2759,3.581744e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,-30,half2p5,21_pack,1.585802e-01,10,0,0.455492,0.560207,0.071806,5702,2762,3.584984e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,-15,half2p5,21_pack,1.596931e-01,10,0,0.553919,0.576726,0.071806,5554,3015,3.307203e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,0,half2p5,21_pack,1.567501e-01,10,0,0.445501,0.591901,0.071806,5672,2714,3.606284e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,15,half2p5,21_pack,1.533384e-01,32,22,0.431276,0.597055,0.071806,5594,2624,3.648790e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,30,half2p5,21_pack,1.507664e-01,11,1,0.419296,0.584159,0.071806,5395,2558,3.680155e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,45,half2p5,21_pack,1.495916e-01,10,0,0.412396,0.579738,0.071806,5086,2525,3.699199e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+17.5,60,half2p5,21_pack,1.485915e-01,10,0,0.397599,0.566441,0.071806,4667,2478,3.744163e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,-60,half2p5,21_pack,1.132760e-01,18,0,0.389260,0.786520,0.073630,5800,2559,2.763946e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,-45,half2p5,21_pack,1.171073e-01,17,-1,0.420671,0.785366,0.073630,5837,2695,2.713234e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,-30,half2p5,21_pack,1.162034e-01,17,-1,0.442769,0.758473,0.073630,5685,2729,2.658749e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,-15,half2p5,21_pack,1.166536e-01,17,-1,0.573811,0.782073,0.073630,5616,3067,2.374906e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,0,half2p5,21_pack,1.144700e-01,18,0,0.723981,0.803823,0.073630,5704,3441,2.077156e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,15,half2p5,21_pack,1.115100e-01,43,25,0.394008,0.798325,0.073630,5586,2542,2.739053e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,30,half2p5,21_pack,1.105906e-01,18,0,0.399405,0.782869,0.073630,5366,2536,2.722894e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,45,half2p5,21_pack,1.093860e-01,17,-1,0.387809,0.766298,0.073630,4999,2489,2.744094e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+20.0,60,half2p5,21_pack,1.087792e-01,17,-1,0.368264,0.757974,0.073630,4583,2435,2.789386e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,-60,half2p5,21_pack,7.500103e-02,26,0,0.363318,0.926292,0.082305,5864,2526,1.853941e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,-45,half2p5,21_pack,7.770423e-02,25,-1,0.395926,0.917347,0.082305,5860,2615,1.855388e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,-30,half2p5,21_pack,7.898378e-02,25,-1,0.424206,0.904031,0.082305,5655,2724,1.810476e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,-15,half2p5,21_pack,7.757071e-02,27,1,0.600010,0.885982,0.082305,5697,3124,1.550418e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,0,half2p5,21_pack,7.612514e-02,26,0,0.734029,0.932923,0.082305,5737,3493,1.360791e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,15,half2p5,21_pack,7.388399e-02,52,26,0.355186,0.923133,0.082305,5583,2489,1.853478e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,30,half2p5,21_pack,7.279155e-02,26,0,0.365499,0.897954,0.082305,5318,2463,1.845349e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,45,half2p5,21_pack,7.278492e-02,25,-1,0.352125,0.896227,0.082305,4948,2447,1.857246e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+22.5,60,half2p5,21_pack,7.299349e-02,25,-1,0.337080,0.882418,0.082305,4501,2426,1.878691e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,-60,half2p5,21_pack,4.796238e-02,38,-30,0.341158,0.530676,0.096018,5916,2510,1.193133e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,-45,half2p5,21_pack,4.811801e-02,38,-30,0.317427,0.543596,0.096018,5858,2517,1.193676e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,-30,half2p5,21_pack,5.100938e-02,36,-32,0.416405,0.532831,0.096018,5580,2680,1.188440e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,-15,half2p5,21_pack,5.032390e-02,45,-23,0.589846,0.513129,0.096018,5763,3191,9.847124e-02,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,0,half2p5,21_pack,4.909751e-02,68,0,0.720832,0.540564,0.096018,5751,3527,8.691925e-02,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,15,half2p5,21_pack,4.682091e-02,64,-4,0.320232,0.528265,0.096018,5566,2420,1.208054e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,30,half2p5,21_pack,4.734728e-02,43,-25,0.324920,0.498869,0.096018,5280,2453,1.205201e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,45,half2p5,21_pack,4.668149e-02,36,-32,0.321633,0.492061,0.096018,4871,2415,1.206951e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,147.5,+25.0,60,half2p5,21_pack,4.638191e-02,37,-31,0.309798,0.493131,0.096018,4389,2398,1.207706e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,-60,integer5,21_pack,1.748387e-01,8,0,0.441797,0.320727,0.065676,5582,2701,4.041800e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,-45,integer5,21_pack,1.750517e-01,8,0,0.470165,0.324299,0.065676,5783,2768,3.948772e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,-30,integer5,21_pack,1.753284e-01,8,0,0.470598,0.325525,0.065676,5833,2775,3.945039e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,-15,integer5,21_pack,1.738558e-01,9,1,0.626681,0.326392,0.065676,5688,3144,3.452778e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,0,integer5,01_fullrun,1.749517e-01,8,0,0.484533,0.338011,0.065676,5606,2807,3.891685e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,15,integer5,21_pack,1.719062e-01,26,18,0.467977,0.351770,0.065676,5715,2714,3.954974e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,30,integer5,21_pack,1.694736e-01,9,1,0.442097,0.354682,0.065676,5607,2615,4.046618e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,45,integer5,21_pack,1.663204e-01,9,1,0.432673,0.349243,0.065676,5388,2543,4.083768e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+10.0,60,integer5,21_pack,1.640485e-01,9,1,0.419733,0.343294,0.065676,5037,2482,4.126980e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,-60,half2p5,21_pack,1.895927e-01,2,-1,0.440407,0.322761,0.065167,5662,2674,4.427129e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,-45,half2p5,21_pack,1.895756e-01,3,0,0.477725,0.326213,0.065167,5819,2758,4.291905e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,-30,half2p5,21_pack,1.896900e-01,3,0,0.474059,0.326874,0.065167,5835,2753,4.302296e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,-15,half2p5,21_pack,1.889924e-01,3,0,0.476815,0.327788,0.065167,5639,2746,4.297399e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,0,half2p5,21_pack,1.883958e-01,3,0,0.482834,0.339709,0.065167,5662,2753,4.272942e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,15,half2p5,21_pack,1.852616e-01,17,14,0.468360,0.354203,0.065167,5721,2670,4.332476e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,30,half2p5,21_pack,1.816985e-01,4,1,0.444865,0.357032,0.065167,5563,2566,4.421367e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,45,half2p5,21_pack,1.776049e-01,5,2,0.438806,0.351189,0.065167,5319,2496,4.442958e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+12.5,60,half2p5,21_pack,1.782297e-01,4,1,0.429266,0.344945,0.065167,4942,2481,4.485544e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,-60,integer5,21_pack,1.785177e-01,6,-1,0.442363,0.468300,0.069819,5738,2645,4.214223e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,-45,integer5,21_pack,1.795084e-01,6,-1,0.466811,0.467845,0.069819,5870,2718,4.123797e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,-30,integer5,21_pack,1.802111e-01,6,-1,0.475222,0.463767,0.069819,5808,2748,4.094743e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,-15,integer5,21_pack,1.819999e-01,6,-1,0.475968,0.472514,0.069819,5564,2778,4.090730e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,0,integer5,01_fullrun,1.774126e-01,7,0,0.470036,0.490994,0.069819,5702,2694,4.111959e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,15,integer5,21_pack,1.751459e-01,24,17,0.456465,0.509958,0.069819,5715,2627,4.162956e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,30,integer5,21_pack,1.720594e-01,7,0,0.432354,0.501587,0.069819,5542,2528,4.249748e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,45,integer5,21_pack,1.706442e-01,6,-1,0.414911,0.495750,0.069819,5256,2473,4.308533e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+15.0,60,integer5,21_pack,1.697025e-01,7,0,0.410170,0.489460,0.069819,4857,2449,4.326745e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,-60,half2p5,21_pack,1.472301e-01,13,0,0.433692,0.719134,0.068249,5808,2598,3.538502e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,-45,half2p5,21_pack,1.497535e-01,12,-1,0.448643,0.717145,0.068249,5905,2691,3.474763e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,-30,half2p5,21_pack,1.492642e-01,12,-1,0.456915,0.702790,0.068249,5809,2699,3.453145e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,-15,half2p5,21_pack,1.497371e-01,13,0,0.531811,0.711969,0.068249,5582,2879,3.247505e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,0,half2p5,21_pack,1.472228e-01,13,0,0.457114,0.743285,0.068249,5763,2663,3.451960e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,15,half2p5,21_pack,1.441437e-01,35,22,0.438400,0.744579,0.068249,5723,2567,3.506161e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,30,half2p5,21_pack,1.426777e-01,12,-1,0.419147,0.731703,0.068249,5501,2503,3.559240e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,45,half2p5,21_pack,1.401689e-01,13,0,0.420793,0.728595,0.068249,5184,2463,3.553443e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+17.5,60,half2p5,21_pack,1.398194e-01,13,0,0.398402,0.715205,0.068249,4759,2416,3.613537e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,-60,integer5,21_pack,1.079740e-01,20,0,0.384559,0.903403,0.078486,5873,2502,2.694597e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,-45,integer5,21_pack,1.100816e-01,19,-1,0.426347,0.901234,0.078486,5920,2633,2.610513e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,-30,integer5,21_pack,1.104667e-01,20,0,0.436949,0.878235,0.078486,5791,2662,2.591106e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,-15,integer5,21_pack,1.106133e-01,20,0,0.570377,0.895586,0.078486,5666,2982,2.316124e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,0,integer5,01_fullrun,1.081508e-01,20,0,0.726844,0.926253,0.078486,5789,3361,2.009199e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,15,integer5,21_pack,1.055487e-01,46,26,0.403682,0.936618,0.078486,5702,2505,2.630916e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,30,integer5,21_pack,1.038071e-01,21,1,0.399662,0.918882,0.078486,5471,2459,2.635909e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,45,integer5,21_pack,1.025068e-01,21,1,0.396517,0.906864,0.078486,5120,2420,2.644840e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+20.0,60,integer5,21_pack,1.022295e-01,21,1,0.371740,0.898826,0.078486,4673,2366,2.697885e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,-60,half2p5,21_pack,7.139312e-02,29,0,0.374247,1.018174,0.083820,5927,2472,1.803308e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,-45,half2p5,21_pack,7.393717e-02,27,-2,0.402633,1.007756,0.083820,5932,2550,1.810442e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,-30,half2p5,21_pack,7.507901e-02,28,-1,0.430596,0.982250,0.083820,5769,2627,1.784516e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,-15,half2p5,21_pack,7.494500e-02,30,1,0.584471,0.976388,0.083820,5741,3027,1.545938e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,0,half2p5,21_pack,7.269508e-02,29,0,0.731213,1.033019,0.083820,5836,3422,1.326438e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,15,half2p5,21_pack,7.040103e-02,55,26,0.370845,1.030292,0.083820,5678,2465,1.783298e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,30,half2p5,21_pack,6.966774e-02,29,0,0.366690,1.006954,0.083820,5432,2426,1.793093e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,45,half2p5,21_pack,6.917523e-02,29,0,0.348297,1.010442,0.083820,5054,2373,1.820182e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+22.5,60,half2p5,21_pack,6.905928e-02,29,0,0.342779,0.996691,0.083820,4587,2370,1.819431e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,-60,integer5,21_pack,4.618230e-02,40,-31,0.354859,0.616075,0.111377,5995,2438,1.182779e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,-45,integer5,21_pack,4.648134e-02,40,-31,0.340856,0.628534,0.111377,5951,2491,1.165110e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,-30,integer5,21_pack,4.956790e-02,39,-32,0.439663,0.603146,0.111377,5722,2580,1.199617e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,-15,integer5,21_pack,4.886240e-02,47,-24,0.595825,0.599940,0.111377,5811,3084,9.892870e-02,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,0,integer5,01_fullrun,4.763879e-02,71,0,0.739216,0.636806,0.111377,5855,3435,8.659562e-02,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,15,integer5,21_pack,4.482312e-02,66,-5,0.326841,0.632105,0.111377,5666,2351,1.190451e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,30,integer5,21_pack,4.515928e-02,51,-20,0.334784,0.603696,0.111377,5400,2370,1.189763e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,45,integer5,21_pack,4.477690e-02,40,-31,0.321514,0.602843,0.111377,4975,2338,1.195836e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,150.0,+25.0,60,integer5,21_pack,4.439646e-02,40,-31,0.320778,0.604243,0.111377,4506,2330,1.189746e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,-60,half2p5,21_pack,1.456594e-01,14,-1,0.443782,0.561709,0.070625,5649,2664,3.414022e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,-45,half2p5,21_pack,1.451461e-01,15,0,0.459400,0.562727,0.070625,5879,2693,3.365356e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,-30,half2p5,21_pack,1.445378e-01,15,0,0.471645,0.562541,0.070625,5922,2713,3.326546e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,-15,half2p5,21_pack,1.457707e-01,15,0,0.631539,0.562103,0.070625,5796,3133,2.905172e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,0,half2p5,21_pack,1.446893e-01,15,0,0.480172,0.570551,0.070625,5679,2736,3.302040e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,15,half2p5,21_pack,1.428799e-01,37,22,0.465059,0.582416,0.070625,5810,2663,3.350131e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,30,half2p5,21_pack,1.405016e-01,15,0,0.437045,0.593059,0.070625,5709,2554,3.434966e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,45,half2p5,21_pack,1.372351e-01,15,0,0.431681,0.582038,0.070625,5485,2481,3.453825e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+10.0,60,half2p5,21_pack,1.357096e-01,15,0,0.416104,0.562156,0.070625,5117,2421,3.500079e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+12.5,-60,half2p5,21_pack,1.556575e-01,11,0,0.459522,0.564529,0.082084,5723,2644,3.675957e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+12.5,-45,half2p5,21_pack,1.592925e-01,10,-1,0.470629,0.565200,0.082084,5926,2730,3.643297e-01,1,0,1
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+12.5,-30,half2p5,21_pack,1.565043e-01,11,0,0.473752,0.564165,0.082084,5923,2690,3.632754e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+12.5,-15,half2p5,21_pack,1.577131e-01,11,0,0.474354,0.563917,0.082084,5750,2709,3.635135e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+12.5,0,half2p5,21_pack,1.559515e-01,11,0,0.478230,0.572888,0.082084,5741,2687,3.623964e-01,1,0,0
R4_bright_info_boundary,bright/robust-easy + info-boundary,primary,152.5,+12.5,15,half2p5,21_pack,1.533529e-01,31,20,0.461542,0.586117,0.082084,5812,2604,3.677164e-01,1,0,0
