degrade_level,geom,mode,select,conf_source,coverage,n_kept,yaw_cmae,yaw_hit@30
clean,G1,ocs_only,best,neural_margin,0.05,15,82.6414,0.2667
clean,G1,ocs_only,best,neural_margin,0.1,30,79.9056,0.2667
clean,G1,ocs_only,best,neural_margin,0.15,44,79.3019,0.2727
clean,G1,ocs_only,best,neural_margin,0.2,59,81.0957,0.2542
clean,G1,ocs_only,best,neural_margin,0.25,74,84.0125,0.2162
clean,G1,ocs_only,best,neural_margin,0.3,89,85.0917,0.2247
clean,G1,ocs_only,best,neural_margin,0.35,104,81.0792,0.25
clean,G1,ocs_only,best,neural_margin,0.4,118,80.7891,0.2712
clean,G1,ocs_only,best,neural_margin,0.45,133,78.8787,0.2857
clean,G1,ocs_only,best,neural_margin,0.5,148,75.7694,0.3176
clean,G1,ocs_only,best,neural_margin,0.55,163,76.1638,0.3006
clean,G1,ocs_only,best,neural_margin,0.6,178,76.8451,0.2865
clean,G1,ocs_only,best,neural_margin,0.65,192,76.168,0.2969
clean,G1,ocs_only,best,neural_margin,0.7,207,78.0506,0.2899
clean,G1,ocs_only,best,neural_margin,0.75,222,77.6021,0.2883
clean,G1,ocs_only,best,neural_margin,0.8,237,76.5212,0.2954
clean,G1,ocs_only,best,neural_margin,0.85,252,76.0463,0.2897
clean,G1,ocs_only,best,neural_margin,0.9,266,75.4096,0.2895
clean,G1,ocs_only,best,neural_margin,0.95,281,76.7294,0.2776
clean,G1,ocs_only,best,neural_margin,1.0,296,76.5588,0.277
clean,G1,pdb,-,pdb_margin,0.05,15,96.0,0.3333
clean,G1,pdb,-,pdb_margin,0.1,30,80.3333,0.3667
clean,G1,pdb,-,pdb_margin,0.15,44,77.7273,0.3864
clean,G1,pdb,-,pdb_margin,0.2,59,78.8136,0.3729
clean,G1,pdb,-,pdb_margin,0.25,74,78.1757,0.3649
clean,G1,pdb,-,pdb_margin,0.3,89,75.1685,0.382
clean,G1,pdb,-,pdb_margin,0.35,104,75.7692,0.375
clean,G1,pdb,-,pdb_margin,0.4,118,77.5,0.3475
clean,G1,pdb,-,pdb_margin,0.45,133,77.9699,0.3459
clean,G1,pdb,-,pdb_margin,0.5,148,79.0541,0.3514
clean,G1,pdb,-,pdb_margin,0.55,163,76.1043,0.3804
clean,G1,pdb,-,pdb_margin,0.6,178,78.1742,0.3596
clean,G1,pdb,-,pdb_margin,0.65,192,79.3229,0.349
clean,G1,pdb,-,pdb_margin,0.7,207,79.4203,0.3382
clean,G1,pdb,-,pdb_margin,0.75,222,81.6892,0.3288
clean,G1,pdb,-,pdb_margin,0.8,237,82.616,0.3165
clean,G1,pdb,-,pdb_margin,0.85,252,83.1151,0.3135
clean,G1,pdb,-,pdb_margin,0.9,266,82.9699,0.3083
clean,G1,pdb,-,pdb_margin,0.95,281,83.7189,0.2989
clean,G1,pdb,-,pdb_margin,1.0,296,83.7331,0.2905
clean,G1,ocs_only,final,neural_margin,0.05,15,112.3166,0.2
clean,G1,ocs_only,final,neural_margin,0.1,30,87.6695,0.3333
clean,G1,ocs_only,final,neural_margin,0.15,44,78.6529,0.4091
clean,G1,ocs_only,final,neural_margin,0.2,59,77.4639,0.3898
clean,G1,ocs_only,final,neural_margin,0.25,74,79.0123,0.3514
clean,G1,ocs_only,final,neural_margin,0.3,89,78.2859,0.3371
clean,G1,ocs_only,final,neural_margin,0.35,104,78.8572,0.3173
clean,G1,ocs_only,final,neural_margin,0.4,118,79.0308,0.322
clean,G1,ocs_only,final,neural_margin,0.45,133,79.5428,0.3083
clean,G1,ocs_only,final,neural_margin,0.5,148,79.9087,0.3041
clean,G1,ocs_only,final,neural_margin,0.55,163,80.2501,0.2945
clean,G1,ocs_only,final,neural_margin,0.6,178,80.0978,0.2921
clean,G1,ocs_only,final,neural_margin,0.65,192,81.0253,0.2708
clean,G1,ocs_only,final,neural_margin,0.7,207,80.9862,0.2609
clean,G1,ocs_only,final,neural_margin,0.75,222,80.4863,0.2613
clean,G1,ocs_only,final,neural_margin,0.8,237,79.1661,0.27
clean,G1,ocs_only,final,neural_margin,0.85,252,78.8054,0.2659
clean,G1,ocs_only,final,neural_margin,0.9,266,79.0143,0.2632
clean,G1,ocs_only,final,neural_margin,0.95,281,78.0861,0.2598
clean,G1,ocs_only,final,neural_margin,1.0,296,78.3057,0.2669
clean,G1,pdb,-,pdb_margin,0.05,15,96.0,0.3333
clean,G1,pdb,-,pdb_margin,0.1,30,80.3333,0.3667
clean,G1,pdb,-,pdb_margin,0.15,44,77.7273,0.3864
clean,G1,pdb,-,pdb_margin,0.2,59,78.8136,0.3729
clean,G1,pdb,-,pdb_margin,0.25,74,78.1757,0.3649
clean,G1,pdb,-,pdb_margin,0.3,89,75.1685,0.382
clean,G1,pdb,-,pdb_margin,0.35,104,75.7692,0.375
clean,G1,pdb,-,pdb_margin,0.4,118,77.5,0.3475
clean,G1,pdb,-,pdb_margin,0.45,133,77.9699,0.3459
clean,G1,pdb,-,pdb_margin,0.5,148,79.0541,0.3514
clean,G1,pdb,-,pdb_margin,0.55,163,76.1043,0.3804
clean,G1,pdb,-,pdb_margin,0.6,178,78.1742,0.3596
clean,G1,pdb,-,pdb_margin,0.65,192,79.3229,0.349
clean,G1,pdb,-,pdb_margin,0.7,207,79.4203,0.3382
clean,G1,pdb,-,pdb_margin,0.75,222,81.6892,0.3288
clean,G1,pdb,-,pdb_margin,0.8,237,82.616,0.3165
clean,G1,pdb,-,pdb_margin,0.85,252,83.1151,0.3135
clean,G1,pdb,-,pdb_margin,0.9,266,82.9699,0.3083
clean,G1,pdb,-,pdb_margin,0.95,281,83.7189,0.2989
clean,G1,pdb,-,pdb_margin,1.0,296,83.7331,0.2905
clean,G1,image_only,best,neural_margin,0.05,15,2.3208,1.0
clean,G1,image_only,best,neural_margin,0.1,30,2.4579,1.0
clean,G1,image_only,best,neural_margin,0.15,44,2.204,1.0
clean,G1,image_only,best,neural_margin,0.2,59,2.0854,1.0
clean,G1,image_only,best,neural_margin,0.25,74,2.0046,1.0
clean,G1,image_only,best,neural_margin,0.3,89,1.9064,1.0
clean,G1,image_only,best,neural_margin,0.35,104,1.9226,1.0
clean,G1,image_only,best,neural_margin,0.4,118,1.9924,1.0
clean,G1,image_only,best,neural_margin,0.45,133,2.0863,1.0
clean,G1,image_only,best,neural_margin,0.5,148,2.0398,1.0
clean,G1,image_only,best,neural_margin,0.55,163,2.1299,1.0
clean,G1,image_only,best,neural_margin,0.6,178,2.1309,1.0
clean,G1,image_only,best,neural_margin,0.65,192,2.1815,1.0
clean,G1,image_only,best,neural_margin,0.7,207,2.2113,1.0
clean,G1,image_only,best,neural_margin,0.75,222,2.2262,1.0
clean,G1,image_only,best,neural_margin,0.8,237,2.233,1.0
clean,G1,image_only,best,neural_margin,0.85,252,2.2465,1.0
clean,G1,image_only,best,neural_margin,0.9,266,2.3474,1.0
clean,G1,image_only,best,neural_margin,0.95,281,2.4106,1.0
clean,G1,image_only,best,neural_margin,1.0,296,2.4359,1.0
clean,G1,image_only,final,neural_margin,0.05,15,14.3118,1.0
clean,G1,image_only,final,neural_margin,0.1,30,13.0484,1.0
clean,G1,image_only,final,neural_margin,0.15,44,12.3857,0.9773
clean,G1,image_only,final,neural_margin,0.2,59,12.2936,0.9831
clean,G1,image_only,final,neural_margin,0.25,74,12.6508,0.973
clean,G1,image_only,final,neural_margin,0.3,89,12.9019,0.9551
clean,G1,image_only,final,neural_margin,0.35,104,13.5559,0.9615
clean,G1,image_only,final,neural_margin,0.4,118,13.7742,0.9492
clean,G1,image_only,final,neural_margin,0.45,133,13.4359,0.9549
clean,G1,image_only,final,neural_margin,0.5,148,13.3203,0.9595
clean,G1,image_only,final,neural_margin,0.55,163,13.0668,0.9632
clean,G1,image_only,final,neural_margin,0.6,178,12.8332,0.9663
clean,G1,image_only,final,neural_margin,0.65,192,12.496,0.9688
clean,G1,image_only,final,neural_margin,0.7,207,12.1361,0.971
clean,G1,image_only,final,neural_margin,0.75,222,12.1351,0.9685
clean,G1,image_only,final,neural_margin,0.8,237,12.1335,0.9662
clean,G1,image_only,final,neural_margin,0.85,252,12.051,0.9643
clean,G1,image_only,final,neural_margin,0.9,266,12.2699,0.9624
clean,G1,image_only,final,neural_margin,0.95,281,12.128,0.9644
clean,G1,image_only,final,neural_margin,1.0,296,12.0646,0.9628
clean,G1,joint,best,neural_margin,0.05,15,1.732,1.0
clean,G1,joint,best,neural_margin,0.1,30,1.0927,1.0
clean,G1,joint,best,neural_margin,0.15,44,1.0713,1.0
clean,G1,joint,best,neural_margin,0.2,59,1.4541,1.0
clean,G1,joint,best,neural_margin,0.25,74,1.5591,1.0
clean,G1,joint,best,neural_margin,0.3,89,1.5581,1.0
clean,G1,joint,best,neural_margin,0.35,104,1.6059,1.0
clean,G1,joint,best,neural_margin,0.4,118,1.5737,1.0
clean,G1,joint,best,neural_margin,0.45,133,1.608,1.0
clean,G1,joint,best,neural_margin,0.5,148,1.6338,1.0
clean,G1,joint,best,neural_margin,0.55,163,1.6764,1.0
clean,G1,joint,best,neural_margin,0.6,178,1.739,1.0
clean,G1,joint,best,neural_margin,0.65,192,1.8518,1.0
clean,G1,joint,best,neural_margin,0.7,207,1.9345,1.0
clean,G1,joint,best,neural_margin,0.75,222,1.9638,1.0
clean,G1,joint,best,neural_margin,0.8,237,2.0162,1.0
clean,G1,joint,best,neural_margin,0.85,252,2.02,1.0
clean,G1,joint,best,neural_margin,0.9,266,2.0574,1.0
clean,G1,joint,best,neural_margin,0.95,281,2.0628,1.0
clean,G1,joint,best,neural_margin,1.0,296,2.1137,1.0
clean,G1,joint,final,neural_margin,0.05,15,2.8426,1.0
clean,G1,joint,final,neural_margin,0.1,30,2.1043,1.0
clean,G1,joint,final,neural_margin,0.15,44,1.8786,1.0
clean,G1,joint,final,neural_margin,0.2,59,1.7935,1.0
clean,G1,joint,final,neural_margin,0.25,74,1.6728,1.0
clean,G1,joint,final,neural_margin,0.3,89,1.7878,1.0
clean,G1,joint,final,neural_margin,0.35,104,1.9528,1.0
clean,G1,joint,final,neural_margin,0.4,118,1.8757,1.0
clean,G1,joint,final,neural_margin,0.45,133,1.9799,1.0
clean,G1,joint,final,neural_margin,0.5,148,2.0293,1.0
clean,G1,joint,final,neural_margin,0.55,163,2.0104,1.0
clean,G1,joint,final,neural_margin,0.6,178,2.0109,1.0
clean,G1,joint,final,neural_margin,0.65,192,1.9957,1.0
clean,G1,joint,final,neural_margin,0.7,207,2.03,1.0
clean,G1,joint,final,neural_margin,0.75,222,2.0821,1.0
clean,G1,joint,final,neural_margin,0.8,237,2.069,1.0
clean,G1,joint,final,neural_margin,0.85,252,2.0494,1.0
clean,G1,joint,final,neural_margin,0.9,266,2.0582,1.0
clean,G1,joint,final,neural_margin,0.95,281,2.0685,1.0
clean,G1,joint,final,neural_margin,1.0,296,2.0986,1.0
clean,G3,ocs_only,best,neural_margin,0.05,15,36.1605,0.7333
clean,G3,ocs_only,best,neural_margin,0.1,30,46.6922,0.6
clean,G3,ocs_only,best,neural_margin,0.15,44,42.5428,0.6364
clean,G3,ocs_only,best,neural_margin,0.2,59,39.4928,0.661
clean,G3,ocs_only,best,neural_margin,0.25,74,41.3678,0.6486
clean,G3,ocs_only,best,neural_margin,0.3,89,38.6026,0.6629
clean,G3,ocs_only,best,neural_margin,0.35,104,40.9657,0.6538
clean,G3,ocs_only,best,neural_margin,0.4,118,41.9177,0.6441
clean,G3,ocs_only,best,neural_margin,0.45,133,42.0292,0.6466
clean,G3,ocs_only,best,neural_margin,0.5,148,44.4548,0.6216
clean,G3,ocs_only,best,neural_margin,0.55,163,42.0866,0.638
clean,G3,ocs_only,best,neural_margin,0.6,178,43.2896,0.6236
clean,G3,ocs_only,best,neural_margin,0.65,192,42.3001,0.6302
clean,G3,ocs_only,best,neural_margin,0.7,207,41.8603,0.6377
clean,G3,ocs_only,best,neural_margin,0.75,222,40.7715,0.6486
clean,G3,ocs_only,best,neural_margin,0.8,237,40.261,0.6582
clean,G3,ocs_only,best,neural_margin,0.85,252,40.8816,0.6508
clean,G3,ocs_only,best,neural_margin,0.9,266,40.1922,0.6541
clean,G3,ocs_only,best,neural_margin,0.95,281,39.1903,0.6655
clean,G3,ocs_only,best,neural_margin,1.0,296,38.2246,0.6723
clean,G3,pdb,-,pdb_margin,0.05,15,12.0,0.9333
clean,G3,pdb,-,pdb_margin,0.1,30,29.1667,0.8
clean,G3,pdb,-,pdb_margin,0.15,44,26.5909,0.8182
clean,G3,pdb,-,pdb_margin,0.2,59,25.7627,0.8305
clean,G3,pdb,-,pdb_margin,0.25,74,23.7838,0.8378
clean,G3,pdb,-,pdb_margin,0.3,89,26.6854,0.8202
clean,G3,pdb,-,pdb_margin,0.35,104,26.25,0.8269
clean,G3,pdb,-,pdb_margin,0.4,118,27.7542,0.8136
clean,G3,pdb,-,pdb_margin,0.45,133,25.2632,0.8271
clean,G3,pdb,-,pdb_margin,0.5,148,26.1824,0.8243
clean,G3,pdb,-,pdb_margin,0.55,163,24.5399,0.8344
clean,G3,pdb,-,pdb_margin,0.6,178,25.3652,0.8315
clean,G3,pdb,-,pdb_margin,0.65,192,25.2344,0.8281
clean,G3,pdb,-,pdb_margin,0.7,207,24.8309,0.8309
clean,G3,pdb,-,pdb_margin,0.75,222,23.3784,0.8378
clean,G3,pdb,-,pdb_margin,0.8,237,24.0928,0.8312
clean,G3,pdb,-,pdb_margin,0.85,252,24.8413,0.8254
clean,G3,pdb,-,pdb_margin,0.9,266,26.5602,0.8158
clean,G3,pdb,-,pdb_margin,0.95,281,26.4235,0.8185
clean,G3,pdb,-,pdb_margin,1.0,296,26.3345,0.8209
clean,G3,ocs_only,final,neural_margin,0.05,15,38.5453,0.5333
clean,G3,ocs_only,final,neural_margin,0.1,30,35.641,0.6333
clean,G3,ocs_only,final,neural_margin,0.15,44,40.5472,0.5682
clean,G3,ocs_only,final,neural_margin,0.2,59,36.9228,0.6102
clean,G3,ocs_only,final,neural_margin,0.25,74,37.4801,0.6216
clean,G3,ocs_only,final,neural_margin,0.3,89,36.0031,0.6292
clean,G3,ocs_only,final,neural_margin,0.35,104,35.7948,0.6346
clean,G3,ocs_only,final,neural_margin,0.4,118,35.543,0.6441
clean,G3,ocs_only,final,neural_margin,0.45,133,39.8464,0.6165
clean,G3,ocs_only,final,neural_margin,0.5,148,39.577,0.6284
clean,G3,ocs_only,final,neural_margin,0.55,163,39.587,0.6258
clean,G3,ocs_only,final,neural_margin,0.6,178,41.174,0.6067
clean,G3,ocs_only,final,neural_margin,0.65,192,41.6811,0.6042
clean,G3,ocs_only,final,neural_margin,0.7,207,41.8306,0.599
clean,G3,ocs_only,final,neural_margin,0.75,222,41.0762,0.6081
clean,G3,ocs_only,final,neural_margin,0.8,237,39.5334,0.6203
clean,G3,ocs_only,final,neural_margin,0.85,252,40.0066,0.619
clean,G3,ocs_only,final,neural_margin,0.9,266,39.9612,0.6203
clean,G3,ocs_only,final,neural_margin,0.95,281,39.3087,0.6263
clean,G3,ocs_only,final,neural_margin,1.0,296,38.5596,0.6351
clean,G3,pdb,-,pdb_margin,0.05,15,12.0,0.9333
clean,G3,pdb,-,pdb_margin,0.1,30,29.1667,0.8
clean,G3,pdb,-,pdb_margin,0.15,44,26.5909,0.8182
clean,G3,pdb,-,pdb_margin,0.2,59,25.7627,0.8305
clean,G3,pdb,-,pdb_margin,0.25,74,23.7838,0.8378
clean,G3,pdb,-,pdb_margin,0.3,89,26.6854,0.8202
clean,G3,pdb,-,pdb_margin,0.35,104,26.25,0.8269
clean,G3,pdb,-,pdb_margin,0.4,118,27.7542,0.8136
clean,G3,pdb,-,pdb_margin,0.45,133,25.2632,0.8271
clean,G3,pdb,-,pdb_margin,0.5,148,26.1824,0.8243
clean,G3,pdb,-,pdb_margin,0.55,163,24.5399,0.8344
clean,G3,pdb,-,pdb_margin,0.6,178,25.3652,0.8315
clean,G3,pdb,-,pdb_margin,0.65,192,25.2344,0.8281
clean,G3,pdb,-,pdb_margin,0.7,207,24.8309,0.8309
clean,G3,pdb,-,pdb_margin,0.75,222,23.3784,0.8378
clean,G3,pdb,-,pdb_margin,0.8,237,24.0928,0.8312
clean,G3,pdb,-,pdb_margin,0.85,252,24.8413,0.8254
clean,G3,pdb,-,pdb_margin,0.9,266,26.5602,0.8158
clean,G3,pdb,-,pdb_margin,0.95,281,26.4235,0.8185
clean,G3,pdb,-,pdb_margin,1.0,296,26.3345,0.8209
clean,G3,image_only,best,neural_margin,0.05,15,4.5258,1.0
clean,G3,image_only,best,neural_margin,0.1,30,4.7249,1.0
clean,G3,image_only,best,neural_margin,0.15,44,4.4355,1.0
clean,G3,image_only,best,neural_margin,0.2,59,4.4364,1.0
clean,G3,image_only,best,neural_margin,0.25,74,4.2824,1.0
clean,G3,image_only,best,neural_margin,0.3,89,4.4372,1.0
clean,G3,image_only,best,neural_margin,0.35,104,4.5086,1.0
clean,G3,image_only,best,neural_margin,0.4,118,4.7733,1.0
clean,G3,image_only,best,neural_margin,0.45,133,4.7851,1.0
clean,G3,image_only,best,neural_margin,0.5,148,4.6976,1.0
clean,G3,image_only,best,neural_margin,0.55,163,4.8608,1.0
clean,G3,image_only,best,neural_margin,0.6,178,4.7791,1.0
clean,G3,image_only,best,neural_margin,0.65,192,4.7879,1.0
clean,G3,image_only,best,neural_margin,0.7,207,4.9535,1.0
clean,G3,image_only,best,neural_margin,0.75,222,5.0185,1.0
clean,G3,image_only,best,neural_margin,0.8,237,4.9644,1.0
clean,G3,image_only,best,neural_margin,0.85,252,4.9313,1.0
clean,G3,image_only,best,neural_margin,0.9,266,4.9549,1.0
clean,G3,image_only,best,neural_margin,0.95,281,4.9036,1.0
clean,G3,image_only,best,neural_margin,1.0,296,4.9453,1.0
clean,G3,image_only,final,neural_margin,0.05,15,4.5258,1.0
clean,G3,image_only,final,neural_margin,0.1,30,4.7249,1.0
clean,G3,image_only,final,neural_margin,0.15,44,4.4355,1.0
clean,G3,image_only,final,neural_margin,0.2,59,4.4364,1.0
clean,G3,image_only,final,neural_margin,0.25,74,4.2824,1.0
clean,G3,image_only,final,neural_margin,0.3,89,4.4372,1.0
clean,G3,image_only,final,neural_margin,0.35,104,4.5086,1.0
clean,G3,image_only,final,neural_margin,0.4,118,4.7733,1.0
clean,G3,image_only,final,neural_margin,0.45,133,4.7851,1.0
clean,G3,image_only,final,neural_margin,0.5,148,4.6976,1.0
clean,G3,image_only,final,neural_margin,0.55,163,4.8608,1.0
clean,G3,image_only,final,neural_margin,0.6,178,4.7791,1.0
clean,G3,image_only,final,neural_margin,0.65,192,4.7879,1.0
clean,G3,image_only,final,neural_margin,0.7,207,4.9535,1.0
clean,G3,image_only,final,neural_margin,0.75,222,5.0185,1.0
clean,G3,image_only,final,neural_margin,0.8,237,4.9644,1.0
clean,G3,image_only,final,neural_margin,0.85,252,4.9313,1.0
clean,G3,image_only,final,neural_margin,0.9,266,4.9549,1.0
clean,G3,image_only,final,neural_margin,0.95,281,4.9036,1.0
clean,G3,image_only,final,neural_margin,1.0,296,4.9453,1.0
clean,G3,joint,best,neural_margin,0.05,15,1.0852,1.0
clean,G3,joint,best,neural_margin,0.1,30,1.1099,1.0
clean,G3,joint,best,neural_margin,0.15,44,1.0605,1.0
clean,G3,joint,best,neural_margin,0.2,59,1.3741,1.0
clean,G3,joint,best,neural_margin,0.25,74,1.488,1.0
clean,G3,joint,best,neural_margin,0.3,89,1.5102,1.0
clean,G3,joint,best,neural_margin,0.35,104,1.5654,1.0
clean,G3,joint,best,neural_margin,0.4,118,1.5081,1.0
clean,G3,joint,best,neural_margin,0.45,133,1.4808,1.0
clean,G3,joint,best,neural_margin,0.5,148,1.5941,1.0
clean,G3,joint,best,neural_margin,0.55,163,1.6182,1.0
clean,G3,joint,best,neural_margin,0.6,178,1.6698,1.0
clean,G3,joint,best,neural_margin,0.65,192,1.7538,1.0
clean,G3,joint,best,neural_margin,0.7,207,1.8162,1.0
clean,G3,joint,best,neural_margin,0.75,222,1.8458,1.0
clean,G3,joint,best,neural_margin,0.8,237,1.8734,1.0
clean,G3,joint,best,neural_margin,0.85,252,1.914,1.0
clean,G3,joint,best,neural_margin,0.9,266,2.0074,1.0
clean,G3,joint,best,neural_margin,0.95,281,2.026,1.0
clean,G3,joint,best,neural_margin,1.0,296,2.0316,1.0
clean,G3,joint,final,neural_margin,0.05,15,1.0852,1.0
clean,G3,joint,final,neural_margin,0.1,30,1.1099,1.0
clean,G3,joint,final,neural_margin,0.15,44,1.0605,1.0
clean,G3,joint,final,neural_margin,0.2,59,1.3741,1.0
clean,G3,joint,final,neural_margin,0.25,74,1.488,1.0
clean,G3,joint,final,neural_margin,0.3,89,1.5102,1.0
clean,G3,joint,final,neural_margin,0.35,104,1.5654,1.0
clean,G3,joint,final,neural_margin,0.4,118,1.5081,1.0
clean,G3,joint,final,neural_margin,0.45,133,1.4808,1.0
clean,G3,joint,final,neural_margin,0.5,148,1.5941,1.0
clean,G3,joint,final,neural_margin,0.55,163,1.6182,1.0
clean,G3,joint,final,neural_margin,0.6,178,1.6698,1.0
clean,G3,joint,final,neural_margin,0.65,192,1.7538,1.0
clean,G3,joint,final,neural_margin,0.7,207,1.8162,1.0
clean,G3,joint,final,neural_margin,0.75,222,1.8458,1.0
clean,G3,joint,final,neural_margin,0.8,237,1.8734,1.0
clean,G3,joint,final,neural_margin,0.85,252,1.914,1.0
clean,G3,joint,final,neural_margin,0.9,266,2.0074,1.0
clean,G3,joint,final,neural_margin,0.95,281,2.026,1.0
clean,G3,joint,final,neural_margin,1.0,296,2.0316,1.0
clean,G5,ocs_only,best,neural_margin,0.05,15,44.3107,0.7333
clean,G5,ocs_only,best,neural_margin,0.1,30,28.5948,0.8333
clean,G5,ocs_only,best,neural_margin,0.15,44,24.4505,0.8409
clean,G5,ocs_only,best,neural_margin,0.2,59,24.2764,0.8305
clean,G5,ocs_only,best,neural_margin,0.25,74,25.9892,0.8108
clean,G5,ocs_only,best,neural_margin,0.3,89,23.1575,0.8427
clean,G5,ocs_only,best,neural_margin,0.35,104,23.1951,0.8365
clean,G5,ocs_only,best,neural_margin,0.4,118,23.4357,0.822
clean,G5,ocs_only,best,neural_margin,0.45,133,22.8846,0.8346
clean,G5,ocs_only,best,neural_margin,0.5,148,23.6601,0.8311
clean,G5,ocs_only,best,neural_margin,0.55,163,23.6851,0.8282
clean,G5,ocs_only,best,neural_margin,0.6,178,22.7987,0.8371
clean,G5,ocs_only,best,neural_margin,0.65,192,23.3743,0.8281
clean,G5,ocs_only,best,neural_margin,0.7,207,23.4397,0.8164
clean,G5,ocs_only,best,neural_margin,0.75,222,23.2935,0.8153
clean,G5,ocs_only,best,neural_margin,0.8,237,23.2224,0.8101
clean,G5,ocs_only,best,neural_margin,0.85,252,23.052,0.8095
clean,G5,ocs_only,best,neural_margin,0.9,266,22.759,0.8083
clean,G5,ocs_only,best,neural_margin,0.95,281,22.434,0.8149
clean,G5,ocs_only,best,neural_margin,1.0,296,22.769,0.8108
clean,G5,pdb,-,pdb_margin,0.05,15,0.0,1.0
clean,G5,pdb,-,pdb_margin,0.1,30,0.1667,1.0
clean,G5,pdb,-,pdb_margin,0.15,44,10.1136,0.9318
clean,G5,pdb,-,pdb_margin,0.2,59,10.7627,0.9322
clean,G5,pdb,-,pdb_margin,0.25,74,8.5811,0.9459
clean,G5,pdb,-,pdb_margin,0.3,89,9.1011,0.9438
clean,G5,pdb,-,pdb_margin,0.35,104,9.7115,0.9423
clean,G5,pdb,-,pdb_margin,0.4,118,11.5678,0.9322
clean,G5,pdb,-,pdb_margin,0.45,133,10.5639,0.9398
clean,G5,pdb,-,pdb_margin,0.5,148,9.5608,0.9459
clean,G5,pdb,-,pdb_margin,0.55,163,9.7853,0.9448
clean,G5,pdb,-,pdb_margin,0.6,178,8.9888,0.9494
clean,G5,pdb,-,pdb_margin,0.65,192,9.2708,0.9479
clean,G5,pdb,-,pdb_margin,0.7,207,9.4444,0.9469
clean,G5,pdb,-,pdb_margin,0.75,222,9.2117,0.9459
clean,G5,pdb,-,pdb_margin,0.8,237,9.789,0.9409
clean,G5,pdb,-,pdb_margin,0.85,252,9.2063,0.9444
clean,G5,pdb,-,pdb_margin,0.9,266,8.7218,0.9474
clean,G5,pdb,-,pdb_margin,0.95,281,8.5943,0.9466
clean,G5,pdb,-,pdb_margin,1.0,296,8.1926,0.9493
clean,G5,ocs_only,final,neural_margin,0.05,15,44.3107,0.7333
clean,G5,ocs_only,final,neural_margin,0.1,30,28.5948,0.8333
clean,G5,ocs_only,final,neural_margin,0.15,44,24.4505,0.8409
clean,G5,ocs_only,final,neural_margin,0.2,59,24.2764,0.8305
clean,G5,ocs_only,final,neural_margin,0.25,74,25.9892,0.8108
clean,G5,ocs_only,final,neural_margin,0.3,89,23.1575,0.8427
clean,G5,ocs_only,final,neural_margin,0.35,104,23.1951,0.8365
clean,G5,ocs_only,final,neural_margin,0.4,118,23.4357,0.822
clean,G5,ocs_only,final,neural_margin,0.45,133,22.8846,0.8346
clean,G5,ocs_only,final,neural_margin,0.5,148,23.6601,0.8311
clean,G5,ocs_only,final,neural_margin,0.55,163,23.6851,0.8282
clean,G5,ocs_only,final,neural_margin,0.6,178,22.7987,0.8371
clean,G5,ocs_only,final,neural_margin,0.65,192,23.3743,0.8281
clean,G5,ocs_only,final,neural_margin,0.7,207,23.4397,0.8164
clean,G5,ocs_only,final,neural_margin,0.75,222,23.2935,0.8153
clean,G5,ocs_only,final,neural_margin,0.8,237,23.2224,0.8101
clean,G5,ocs_only,final,neural_margin,0.85,252,23.052,0.8095
clean,G5,ocs_only,final,neural_margin,0.9,266,22.759,0.8083
clean,G5,ocs_only,final,neural_margin,0.95,281,22.434,0.8149
clean,G5,ocs_only,final,neural_margin,1.0,296,22.769,0.8108
clean,G5,pdb,-,pdb_margin,0.05,15,0.0,1.0
clean,G5,pdb,-,pdb_margin,0.1,30,0.1667,1.0
clean,G5,pdb,-,pdb_margin,0.15,44,10.1136,0.9318
clean,G5,pdb,-,pdb_margin,0.2,59,10.7627,0.9322
clean,G5,pdb,-,pdb_margin,0.25,74,8.5811,0.9459
clean,G5,pdb,-,pdb_margin,0.3,89,9.1011,0.9438
clean,G5,pdb,-,pdb_margin,0.35,104,9.7115,0.9423
clean,G5,pdb,-,pdb_margin,0.4,118,11.5678,0.9322
clean,G5,pdb,-,pdb_margin,0.45,133,10.5639,0.9398
clean,G5,pdb,-,pdb_margin,0.5,148,9.5608,0.9459
clean,G5,pdb,-,pdb_margin,0.55,163,9.7853,0.9448
clean,G5,pdb,-,pdb_margin,0.6,178,8.9888,0.9494
clean,G5,pdb,-,pdb_margin,0.65,192,9.2708,0.9479
clean,G5,pdb,-,pdb_margin,0.7,207,9.4444,0.9469
clean,G5,pdb,-,pdb_margin,0.75,222,9.2117,0.9459
clean,G5,pdb,-,pdb_margin,0.8,237,9.789,0.9409
clean,G5,pdb,-,pdb_margin,0.85,252,9.2063,0.9444
clean,G5,pdb,-,pdb_margin,0.9,266,8.7218,0.9474
clean,G5,pdb,-,pdb_margin,0.95,281,8.5943,0.9466
clean,G5,pdb,-,pdb_margin,1.0,296,8.1926,0.9493
clean,G5,image_only,best,neural_margin,0.05,15,9.173,1.0
clean,G5,image_only,best,neural_margin,0.1,30,8.9707,1.0
clean,G5,image_only,best,neural_margin,0.15,44,8.3613,1.0
clean,G5,image_only,best,neural_margin,0.2,59,8.7214,1.0
clean,G5,image_only,best,neural_margin,0.25,74,9.1152,1.0
clean,G5,image_only,best,neural_margin,0.3,89,9.1403,1.0
clean,G5,image_only,best,neural_margin,0.35,104,9.2808,0.9904
clean,G5,image_only,best,neural_margin,0.4,118,9.1466,0.9915
