key,ocs_image,ocs_module_a,ocs_module_a_no_occ,occlusion_ratio_a,rel_err,abs_err,obj_pixels,rad_max,rad_mean_obj,dt_sec,px_jinshuzhuti,px_taiyangnengban,px_yinshenban
yaw220.00_pitch-50.00,0.018574484989212665,0.020314628289482835,0.07527185331466589,0.7301165389862301,0.08565961805813921,0.0017401433002701694,5825,31.775247341333117,0.019910528051877898,0.01698520000000059,3599,539,1687
yaw220.00_pitch-55.00,0.013752840501781157,0.019891004873001984,0.07624026981349617,0.7391010692687653,0.3085899586476972,0.006138164371220826,5846,32.44998319910248,0.014689111322541469,0.01683620000000019,3568,588,1690
yaw220.00_pitch-60.00,0.011958472147191541,0.019839427789350158,0.07712926607564419,0.7427769146682567,0.39723704362023626,0.007880955642158616,5852,11.031601204456841,0.012759489703541136,0.017148800000001074,3523,640,1689
yaw220.00_pitch-65.00,0.008536628335405728,0.018517030873518046,0.07771988941020395,0.7617465617354968,0.5389850352512883,0.009980402538112318,5866,1.1835529961581537,0.00908670108797533,0.01732650000000291,3491,682,1693
yaw220.00_pitch-70.00,0.008377412540316664,0.017700181909324098,0.07772525276219684,0.772272443249835,0.5267047207066492,0.009322769369007434,5855,0.4559333814802021,0.008933979055886158,0.01734910000000056,3442,724,1689
yaw220.00_pitch-75.00,0.009008019055827635,0.017893874999723256,0.07857968265076178,0.7722836947655987,0.4965864545288848,0.008885855943895621,5839,2.0766213834637512,0.009632804535596635,0.017394799999998156,3403,750,1686
yaw220.00_pitch-80.00,0.008827216569669406,0.018685629692103793,0.08186306103335414,0.7717452846713055,0.5275933048486117,0.009858413122434387,5819,1.2629196838140666,0.009471905391774053,0.01740310000000278,3346,787,1686
yaw220.00_pitch-85.00,0.008658706109768561,0.017984849948569904,0.08402884571707168,0.7859681423076359,0.5185555545623514,0.009326143838801343,5809,0.8039801569300473,0.00930708220125445,0.01774480000000267,3308,817,1684
yaw220.00_pitch-90.00,0.009293624226828279,0.018158792250096784,0.08630146473051158,0.7895888290332017,0.4882025137559055,0.008865168023268505,5753,4.784253199962765,0.01008678261747237,0.01698430000000073,3251,831,1671
yaw225.00_pitch+00.00,0.012818369015228696,0.02548975648730658,0.07005826175433925,0.6361634466940254,0.49711685077838996,0.012671387472077883,5921,0.927249768662391,0.013517601389631904,0.01771529999999899,3980,279,1662
yaw225.00_pitch+05.00,0.013004992799964626,0.03066698001884051,0.0843587890183283,0.6364696509313617,0.5759284809924257,0.017661987218875883,5999,2.2949720060635053,0.0135360883720572,0.016388800000001424,4057,284,1658
yaw225.00_pitch+10.00,0.013187902668068765,0.036985148829687634,0.10046959688550132,0.6318772048838097,0.6434270758569192,0.02379724616161887,6004,2.718164077691384,0.013715036778171775,0.01641300000000001,4050,295,1659
yaw225.00_pitch+15.00,0.016302331131657993,0.04052341933145884,0.10754560833540447,0.6231978231498054,0.5977059339856277,0.024221088199800844,6025,7.9824390248810655,0.01689485955538595,0.016840399999999534,4064,299,1662
yaw225.00_pitch+20.00,0.02041865801941598,0.037605621980963955,0.09940930988195401,0.6217092541370657,0.45703176961806546,0.017186963961547976,6037,22.263764784732057,0.021118737228821283,0.017165500000000833,4099,288,1650
yaw225.00_pitch+25.00,0.01864652333847122,0.03156074039685087,0.08392525514110967,0.6239422764484244,0.40918612478648403,0.012914217058379647,6053,29.68042904420806,0.019234864092666157,0.0172194999999995,4105,293,1655
yaw225.00_pitch+30.00,0.01785933355909306,0.02524659216158823,0.07209813063092742,0.6498301420486707,0.2926041881301752,0.007387258602495169,6060,13.709758679597268,0.018401556158457767,0.017189600000001803,4110,297,1653
yaw225.00_pitch+35.00,0.019575298444182387,0.021277371098533948,0.06682404650385426,0.6815911006331123,0.0799944996244784,0.0017020726543515614,6062,7.560889552883774,0.020162964565116886,0.017166900000002983,4111,296,1655
yaw225.00_pitch+40.00,0.027380599601257476,0.018953326012691302,0.06538696604738181,0.7101360231493685,0.44463296747616765,0.008427273588566174,6037,11.195020063486384,0.02831937767882086,0.018088799999997462,4082,302,1653
yaw225.00_pitch+45.00,0.04800867332823069,0.018278205759579128,0.06581109839324165,0.7222625635214109,1.6265528443934165,0.02973046756865156,6037,52.72600955304819,0.049654710694460424,0.017724299999997584,4092,299,1646
yaw225.00_pitch+50.00,0.03686929648481013,0.01800442542451752,0.06729881101269246,0.732470378694775,1.047790785625593,0.018864871060292613,6023,25.77655551638537,0.03822204456259223,0.01824940000000197,4079,296,1648
yaw225.00_pitch+55.00,0.027040477684710573,0.01680530033776239,0.06917646119601652,0.7570662036304032,0.6090445955285431,0.010235177346948184,6005,12.551959750934634,0.02811663056306528,0.016450400000000087,4063,297,1645
yaw225.00_pitch+60.00,0.03700506466774509,0.016201780426982438,0.07111325191953782,0.7721693216151303,1.284012231527152,0.020803284240762655,5964,16.771972320809372,0.038742305339739797,0.016795200000000676,4028,298,1638
yaw225.00_pitch+65.00,0.06597376726828538,0.015802054222451623,0.07302481148877754,0.7836070521745875,3.1750120800465034,0.05017171304583376,5915,47.081190574759376,0.06964315894003598,0.016739699999998692,3981,298,1636
yaw225.00_pitch+70.00,0.059203759954492036,0.015531935639843846,0.0746737406084915,0.7920027105475196,2.8117438371697534,0.04367182431464819,5884,34.027164518507284,0.0628258758724607,0.016825399999998325,3958,298,1628
yaw225.00_pitch+75.00,0.03470945866454143,0.014950883627247403,0.07581910562359175,0.8028084939240524,1.3215657033999508,0.019758575037294022,5846,12.42271434443505,0.03707242167191343,0.01651730000000029,3917,299,1630
yaw225.00_pitch+80.00,0.02364902788975688,0.014352683799811496,0.07648523819736179,0.8123470078922161,0.6477077193094352,0.009296344089945383,5885,14.75616010674157,0.025091622971362366,0.017151900000001774,3951,308,1626
yaw225.00_pitch+85.00,0.01865200762046699,0.01339167657259455,0.07682784199713398,0.8256924023312523,0.39280601046156266,0.005260331047872439,5932,8.325177339969752,0.01963298653631214,0.016167499999998114,3994,299,1639
yaw225.00_pitch+90.00,0.014937031837537048,0.013176675018346315,0.07682801443603274,0.8284912721606614,0.13359643587928907,0.0017603568191907337,5962,3.2888764135581807,0.01564351207983495,0.017359600000002473,3997,320,1645
yaw225.00_pitch-05.00,0.014702278128663168,0.02288956361047132,0.06256035713263837,0.6341203174089682,0.357686394600494,0.008187285481808153,5894,2.547316108998507,0.015575300326973804,0.017157399999998546,3962,279,1653
yaw225.00_pitch-10.00,0.02316233033748055,0.02206808684334787,0.060808842014821646,0.6370908224503113,0.04958488254556251,0.0010942434941326774,5827,8.671173205562189,0.024819850427321186,0.017126499999999822,3916,256,1655
yaw225.00_pitch-15.00,0.046739579273764,0.02222946132195166,0.06232466975513314,0.6433280527712574,1.10259612668205,0.024510117951812342,5660,31.454555977979687,0.051562064105905095,0.01700400000000002,3866,134,1660
yaw225.00_pitch-20.00,0.043151036145044,0.022597296039930076,0.06527890837583812,0.6538346519242029,0.9095663511596641,0.020553740105113925,5776,49.16646247629561,0.0466472419425568,0.01740609999999876,3857,260,1659
yaw225.00_pitch-25.00,0.02950673989245068,0.022680694441462767,0.06843327032463675,0.6685721092405916,0.3009628064345844,0.006826045450987913,5836,18.76022457142912,0.03156951224309676,0.017755000000001075,3846,335,1655
yaw225.00_pitch-30.00,0.01515580532590344,0.022581791785984257,0.07102241403120681,0.6820469693403837,0.3288484160362276,0.007425986460080818,5879,5.148680804973729,0.016096723530907287,0.017494199999998017,3798,424,1657
yaw225.00_pitch-35.00,0.01321974084247046,0.0219238499938821,0.07279064884691615,0.6988095264820418,0.3970155403289359,0.00870410915141164,5922,1.6918369095647954,0.013938513666707128,0.017200900000002406,3763,498,1661
yaw225.00_pitch-40.00,0.012254349205497693,0.02134029979213148,0.07386005085162908,0.7110711467691768,0.42576489904719733,0.009085950586633786,5953,1.6271452402440496,0.012853348896614568,0.01733469999999926,3707,577,1669
yaw225.00_pitch-45.00,0.016350354044064482,0.021038847293407797,0.07462703572658373,0.7180800886894492,0.2228493407437005,0.004688493249343315,5973,7.80729129411432,0.017092145189732028,0.017225600000003283,3650,660,1663
yaw225.00_pitch-50.00,0.012956654159231298,0.020730762402603804,0.07544170231875251,0.7252081837308864,0.3750034896158026,0.007774108243372506,5998,5.48907957425779,0.013488024065291947,0.017102000000001283,3604,727,1667
yaw225.00_pitch-55.00,0.01187985515613893,0.020333779044502037,0.07632695430551206,0.733596352304161,0.4157576351086065,0.008453923888363107,5996,1.168067031772249,0.012371189183880901,0.016770300000001015,3552,779,1665
yaw225.00_pitch-60.00,0.011937826965546922,0.01945359613576896,0.07710869187648851,0.747712019717188,0.3863434358238235,0.007515769170222036,6000,1.358674767981773,0.012423270919684584,0.017413200000000018,3495,842,1663
yaw225.00_pitch-65.00,0.011439476305926769,0.01940866655047931,0.07752195395252966,0.7496365150656012,0.4105995753920424,0.00796919024455254,6007,0.615522267385676,0.011890782575575163,0.017801399999999745,3451,895,1661
yaw225.00_pitch-70.00,0.011260805776703006,0.01915127151559172,0.07739561577258161,0.7525535351787161,0.4120074080963663,0.007890465738888713,5976,0.28645796120671,0.011765782234321918,0.016341799999999296,3368,943,1665
yaw225.00_pitch-75.00,0.011188455845070371,0.01860903373538264,0.07843946644502071,0.7627593024434203,0.39876212789076804,0.0074205778903122695,5955,0.22178387951478723,0.011731412706226489,0.01685939999999775,3312,981,1662
yaw225.00_pitch-80.00,0.011201499391232236,0.018577911010608194,0.08214300112300006,0.7738345232506196,0.39705280185506026,0.007376411619375958,5929,0.16046539809626736,0.011796594094514782,0.016914199999998658,3253,1019,1657
yaw225.00_pitch-85.00,0.011202982973464918,0.017009478522183097,0.0843341933331784,0.7983086355615701,0.34136822837605363,0.005806495548718179,5886,0.14896413464028432,0.011884347579545096,0.016905699999998802,3185,1043,1658
yaw225.00_pitch-90.00,0.011414284096078683,0.017496593005130057,0.08612600552776468,0.7968488971720669,0.34762818722868055,0.006082308909051374,5835,0.12275374683605106,0.012214332668999373,0.017088000000001102,3130,1057,1648
yaw230.00_pitch+00.00,0.025195288266156236,0.02079606687682218,0.05717196643118981,0.6362541263671313,0.21154102914706033,0.004399221389334056,6006,19.721265456131334,0.02619364460011252,0.01701579999999936,4117,272,1617
yaw230.00_pitch+05.00,0.02030051234569467,0.021659234866524775,0.059685970044941014,0.6371134648525225,0.0627317875817518,0.0013587225208301044,6068,2.3776496907893825,0.020889274341971083,0.017387100000000544,4150,295,1623
yaw230.00_pitch+10.00,0.02027083410746799,0.023251871154988384,0.06255515282659023,0.6282980681152657,0.1282063291874405,0.0029810370475203928,6109,1.5816328624417586,0.020718743853399314,0.016941200000001544,4196,295,1618
yaw230.00_pitch+15.00,0.020097164738598478,0.024404883679711973,0.06424963146069292,0.620155273658767,0.1765105295172763,0.004307718941113495,6141,2.824325544530998,0.020434199165759687,0.017404100000000255,4230,297,1614
yaw230.00_pitch+20.00,0.02173396314766942,0.024183709804300013,0.06338805950709858,0.6184816195297511,0.10129738888096534,0.002449746656630593,6167,4.729345996744948,0.022005280294366616,0.01853309999999908,4250,297,1620
yaw230.00_pitch+25.00,0.02200752820609702,0.023631592697271483,0.061082901475475335,0.6131226230836542,0.06872429260182615,0.0016240644911744637,6174,6.529069289392691,0.022256997083722092,0.017708499999997684,4257,298,1619
yaw230.00_pitch+30.00,0.02653325368614966,0.021539387750314023,0.05915113032606125,0.6358583913514153,0.23184809121433048,0.004993865935835638,6204,9.811270437128977,0.02670426610890735,0.01782220000000123,4292,303,1609
yaw230.00_pitch+35.00,0.03494867800163452,0.019417221608286662,0.0587598390030713,0.6695494416301626,0.7998804724317263,0.01553145639334786,6214,50.815306778231516,0.03511732528279408,0.017468099999998543,4293,311,1610
yaw230.00_pitch+40.00,0.022516389470474615,0.018168418515321024,0.059685042543386684,0.6955951149383213,0.23931477313157684,0.004347970955153591,6214,6.094831273440615,0.022625043876960252,0.017745399999999023,4301,304,1609
