region,category,yaw,pitch,roll,label,camera_exr_exists,sun_exr_exists,source,source_seed
R5_neutral,neutral-control,205,10,60,yaw205_pitch+010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,-60,yaw210_pitch-010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,-45,yaw210_pitch-010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,-30,yaw210_pitch-010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,-15,yaw210_pitch-010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,15,yaw210_pitch-010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,30,yaw210_pitch-010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,45,yaw210_pitch-010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-10,60,yaw210_pitch-010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,-60,yaw210_pitch-005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,-45,yaw210_pitch-005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,-30,yaw210_pitch-005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,-15,yaw210_pitch-005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,15,yaw210_pitch-005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,30,yaw210_pitch-005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,45,yaw210_pitch-005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,-5,60,yaw210_pitch-005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,-60,yaw210_pitch+000_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,-45,yaw210_pitch+000_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,-30,yaw210_pitch+000_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,-15,yaw210_pitch+000_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,15,yaw210_pitch+000_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,30,yaw210_pitch+000_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,45,yaw210_pitch+000_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,0,60,yaw210_pitch+000_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,-60,yaw210_pitch+005_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,-45,yaw210_pitch+005_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,-30,yaw210_pitch+005_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,-15,yaw210_pitch+005_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,15,yaw210_pitch+005_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,30,yaw210_pitch+005_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,45,yaw210_pitch+005_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,5,60,yaw210_pitch+005_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,-60,yaw210_pitch+010_roll-060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,-45,yaw210_pitch+010_roll-045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,-30,yaw210_pitch+010_roll-030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,-15,yaw210_pitch+010_roll-015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,15,yaw210_pitch+010_roll+015,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,30,yaw210_pitch+010_roll+030,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,45,yaw210_pitch+010_roll+045,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R5_neutral,neutral-control,210,10,60,yaw210_pitch+010_roll+060,True,True,20_pack,fullrun 中等亮度/中等 contrast 背景对照
R1_high_info,high-info,230,15,-60,yaw230_pitch+015_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,-45,yaw230_pitch+015_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,-30,yaw230_pitch+015_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,-15,yaw230_pitch+015_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,15,yaw230_pitch+015_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,30,yaw230_pitch+015_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,45,yaw230_pitch+015_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,15,60,yaw230_pitch+015_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,-60,yaw230_pitch+020_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,-45,yaw230_pitch+020_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,-30,yaw230_pitch+020_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,-15,yaw230_pitch+020_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,15,yaw230_pitch+020_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,30,yaw230_pitch+020_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,45,yaw230_pitch+020_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,20,60,yaw230_pitch+020_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,-60,yaw230_pitch+025_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,-45,yaw230_pitch+025_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,-30,yaw230_pitch+025_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,-15,yaw230_pitch+025_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,15,yaw230_pitch+025_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,30,yaw230_pitch+025_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,45,yaw230_pitch+025_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,25,60,yaw230_pitch+025_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,-60,yaw230_pitch+030_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,-45,yaw230_pitch+030_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,-30,yaw230_pitch+030_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,-15,yaw230_pitch+030_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,15,yaw230_pitch+030_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,30,yaw230_pitch+030_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,45,yaw230_pitch+030_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,30,60,yaw230_pitch+030_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,-60,yaw230_pitch+035_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,-45,yaw230_pitch+035_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,-30,yaw230_pitch+035_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,-15,yaw230_pitch+035_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,15,yaw230_pitch+035_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,30,yaw230_pitch+035_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,45,yaw230_pitch+035_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,230,35,60,yaw230_pitch+035_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,-60,yaw235_pitch+015_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,-45,yaw235_pitch+015_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,-30,yaw235_pitch+015_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,-15,yaw235_pitch+015_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,15,yaw235_pitch+015_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,30,yaw235_pitch+015_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,45,yaw235_pitch+015_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,15,60,yaw235_pitch+015_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,-60,yaw235_pitch+020_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,-45,yaw235_pitch+020_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,-30,yaw235_pitch+020_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,-15,yaw235_pitch+020_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,15,yaw235_pitch+020_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,30,yaw235_pitch+020_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,45,yaw235_pitch+020_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,20,60,yaw235_pitch+020_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,-60,yaw235_pitch+025_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,-45,yaw235_pitch+025_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,-30,yaw235_pitch+025_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,-15,yaw235_pitch+025_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,15,yaw235_pitch+025_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,30,yaw235_pitch+025_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,45,yaw235_pitch+025_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,25,60,yaw235_pitch+025_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,-60,yaw235_pitch+030_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,-45,yaw235_pitch+030_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,-30,yaw235_pitch+030_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,-15,yaw235_pitch+030_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,15,yaw235_pitch+030_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,30,yaw235_pitch+030_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,45,yaw235_pitch+030_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,30,60,yaw235_pitch+030_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,-60,yaw235_pitch+035_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,-45,yaw235_pitch+035_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,-30,yaw235_pitch+035_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,-15,yaw235_pitch+035_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,15,yaw235_pitch+035_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,30,yaw235_pitch+035_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,45,yaw235_pitch+035_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,235,35,60,yaw235_pitch+035_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,-60,yaw240_pitch+015_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,-45,yaw240_pitch+015_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,-30,yaw240_pitch+015_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,-15,yaw240_pitch+015_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,15,yaw240_pitch+015_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,30,yaw240_pitch+015_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,45,yaw240_pitch+015_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,15,60,yaw240_pitch+015_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,-60,yaw240_pitch+020_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,-45,yaw240_pitch+020_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,-30,yaw240_pitch+020_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,-15,yaw240_pitch+020_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,15,yaw240_pitch+020_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,30,yaw240_pitch+020_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,45,yaw240_pitch+020_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,20,60,yaw240_pitch+020_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,-60,yaw240_pitch+025_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,-45,yaw240_pitch+025_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,-30,yaw240_pitch+025_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,-15,yaw240_pitch+025_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,15,yaw240_pitch+025_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,30,yaw240_pitch+025_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,45,yaw240_pitch+025_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,25,60,yaw240_pitch+025_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,-60,yaw240_pitch+030_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,-45,yaw240_pitch+030_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,-30,yaw240_pitch+030_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,-15,yaw240_pitch+030_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,15,yaw240_pitch+030_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,30,yaw240_pitch+030_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,45,yaw240_pitch+030_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,30,60,yaw240_pitch+030_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,-60,yaw240_pitch+035_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,-45,yaw240_pitch+035_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,-30,yaw240_pitch+035_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,-15,yaw240_pitch+035_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,15,yaw240_pitch+035_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,30,yaw240_pitch+035_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,45,yaw240_pitch+035_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,240,35,60,yaw240_pitch+035_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,-60,yaw245_pitch+015_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,-45,yaw245_pitch+015_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,-30,yaw245_pitch+015_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,-15,yaw245_pitch+015_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,15,yaw245_pitch+015_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,30,yaw245_pitch+015_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,45,yaw245_pitch+015_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,15,60,yaw245_pitch+015_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,-60,yaw245_pitch+020_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,-45,yaw245_pitch+020_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,-30,yaw245_pitch+020_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,-15,yaw245_pitch+020_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,15,yaw245_pitch+020_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,30,yaw245_pitch+020_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,45,yaw245_pitch+020_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,20,60,yaw245_pitch+020_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,-60,yaw245_pitch+025_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,-45,yaw245_pitch+025_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,-30,yaw245_pitch+025_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,-15,yaw245_pitch+025_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,15,yaw245_pitch+025_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,30,yaw245_pitch+025_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,45,yaw245_pitch+025_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,25,60,yaw245_pitch+025_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,-60,yaw245_pitch+030_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,-45,yaw245_pitch+030_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,-30,yaw245_pitch+030_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,-15,yaw245_pitch+030_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,15,yaw245_pitch+030_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,30,yaw245_pitch+030_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,45,yaw245_pitch+030_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,30,60,yaw245_pitch+030_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,-60,yaw245_pitch+035_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,-45,yaw245_pitch+035_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,-30,yaw245_pitch+035_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,-15,yaw245_pitch+035_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,15,yaw245_pitch+035_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,30,yaw245_pitch+035_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,45,yaw245_pitch+035_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,245,35,60,yaw245_pitch+035_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,-60,yaw250_pitch+015_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,-45,yaw250_pitch+015_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,-30,yaw250_pitch+015_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,-15,yaw250_pitch+015_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,15,yaw250_pitch+015_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,30,yaw250_pitch+015_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,45,yaw250_pitch+015_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,15,60,yaw250_pitch+015_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,-60,yaw250_pitch+020_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,-45,yaw250_pitch+020_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,-30,yaw250_pitch+020_roll-030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,-15,yaw250_pitch+020_roll-015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,15,yaw250_pitch+020_roll+015,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,30,yaw250_pitch+020_roll+030,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,45,yaw250_pitch+020_roll+045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,20,60,yaw250_pitch+020_roll+060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,25,-60,yaw250_pitch+025_roll-060,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
R1_high_info,high-info,250,25,-45,yaw250_pitch+025_roll-045,True,True,20_pack,high-info-seed yaw240 pitch+20/+30
