method,degrade_level,geom,mode,select,record_id,yaw_true,yaw_err,q_deg_a010,covered_a010
neural,clean,G1,ocs_only,best,G1_yaw045_pitch-070,45.0,36.7778,160.8977,1
neural,clean,G1,ocs_only,best,G1_yaw060_pitch-090,60.0,6.4833,160.8977,1
neural,clean,G1,ocs_only,best,G1_yaw125_pitch+060,125.0,160.1819,160.8977,1
neural,clean,G1,ocs_only,final,G1_yaw260_pitch-065,260.0,39.6471,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw300_pitch+055,300.0,24.7126,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw140_pitch+000,140.0,84.466,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw165_pitch+055,165.0,89.2039,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw170_pitch-040,170.0,66.3834,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw315_pitch-020,315.0,100.2278,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw130_pitch+035,130.0,119.722,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw020_pitch-005,20.0,164.5756,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw255_pitch-005,255.0,171.8919,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw190_pitch-055,190.0,80.0485,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw345_pitch-080,345.0,138.4262,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw160_pitch-080,160.0,78.0219,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw320_pitch-020,320.0,94.0537,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw085_pitch+050,85.0,15.6801,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw015_pitch+020,15.0,138.4363,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw175_pitch-015,175.0,83.1673,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw320_pitch-065,320.0,85.777,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw245_pitch+075,245.0,8.2091,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw120_pitch+085,120.0,153.7342,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw085_pitch-060,85.0,21.6757,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw175_pitch+080,175.0,137.167,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw200_pitch+005,200.0,48.5558,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw160_pitch-070,160.0,104.8258,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw135_pitch-080,135.0,100.5639,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw250_pitch+080,250.0,165.1773,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw020_pitch+065,20.0,158.6068,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw320_pitch+005,320.0,123.2307,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw115_pitch-085,115.0,163.1729,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw325_pitch+010,325.0,176.823,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw255_pitch+015,255.0,179.0603,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw185_pitch+060,185.0,143.2737,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw280_pitch+030,280.0,39.9707,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw045_pitch-035,45.0,10.9244,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw055_pitch+005,55.0,0.9184,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw110_pitch-055,110.0,155.5549,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch-075,330.0,151.4726,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw310_pitch-020,310.0,156.4805,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch+045,270.0,54.8469,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw095_pitch-020,95.0,122.5633,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw350_pitch-045,350.0,44.7954,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw010_pitch-010,10.0,122.4869,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw240_pitch+030,240.0,171.0322,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw250_pitch+085,250.0,165.165,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw095_pitch+025,95.0,43.9169,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch-015,65.0,10.8778,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw075_pitch-070,75.0,19.8885,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch+015,180.0,76.4104,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw295_pitch-085,295.0,11.3165,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw205_pitch+075,205.0,40.3048,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch-070,335.0,121.8185,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw165_pitch-005,165.0,39.4262,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw295_pitch+000,295.0,35.8719,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw170_pitch+060,170.0,126.6161,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw195_pitch+045,195.0,100.8366,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw120_pitch+075,120.0,167.5558,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw320_pitch+020,320.0,101.7354,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw075_pitch-025,75.0,19.6851,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw230_pitch-035,230.0,174.0943,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw015_pitch+010,15.0,128.8231,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw285_pitch-040,285.0,31.7883,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw145_pitch-030,145.0,43.0068,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw020_pitch-060,20.0,168.5891,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw160_pitch-055,160.0,35.9243,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw145_pitch+090,145.0,101.9806,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw060_pitch+065,60.0,5.9326,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw150_pitch-075,150.0,116.4352,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw175_pitch+015,175.0,47.0267,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch-055,330.0,101.9819,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw325_pitch-050,325.0,109.096,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw145_pitch-035,145.0,49.8778,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw095_pitch+005,95.0,112.9346,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw020_pitch+085,20.0,176.3017,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw095_pitch+050,95.0,103.1165,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw325_pitch+055,325.0,84.2792,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw145_pitch+035,145.0,64.3458,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw285_pitch+005,285.0,38.8168,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw040_pitch-005,40.0,15.7656,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw165_pitch-020,165.0,44.229,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw000_pitch+040,0.0,48.009,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw240_pitch+020,240.0,173.5887,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw185_pitch+000,185.0,98.2995,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw295_pitch-050,295.0,15.2769,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw130_pitch+050,130.0,144.6557,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw040_pitch-090,40.0,15.9032,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw035_pitch+005,35.0,26.2882,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw095_pitch+040,95.0,76.4591,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw320_pitch-055,320.0,85.0957,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw200_pitch-030,200.0,42.2695,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw100_pitch+075,100.0,152.6202,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch+075,65.0,11.1116,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw130_pitch+055,130.0,157.4961,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw320_pitch+075,320.0,103.1824,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch-085,335.0,81.3932,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw305_pitch+065,305.0,7.501,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw310_pitch+005,310.0,100.2251,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw350_pitch-040,350.0,46.9314,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw000_pitch+030,0.0,45.4989,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw015_pitch-030,15.0,164.9775,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw025_pitch-065,25.0,158.5985,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw355_pitch-085,355.0,113.5813,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch+035,270.0,53.6502,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw305_pitch+025,305.0,2.6571,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw145_pitch+000,145.0,93.3699,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch-045,270.0,8.2503,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch-005,180.0,132.0139,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch-020,335.0,79.015,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw265_pitch-090,265.0,33.5847,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw110_pitch+020,110.0,112.9478,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw350_pitch+070,350.0,27.9306,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw230_pitch-065,230.0,174.6774,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw115_pitch+065,115.0,165.002,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw010_pitch-080,10.0,123.1943,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw130_pitch+030,130.0,103.5028,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw215_pitch-045,215.0,44.9863,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw120_pitch-030,120.0,168.9748,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw005_pitch+055,5.0,55.5833,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw125_pitch+035,125.0,161.9216,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw260_pitch+035,260.0,124.5474,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw200_pitch+010,200.0,37.264,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw275_pitch+020,275.0,27.4207,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch-070,180.0,95.9296,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw055_pitch+070,55.0,0.9446,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch-075,65.0,10.1501,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw010_pitch-045,10.0,81.1363,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch+070,270.0,51.5572,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw325_pitch+090,325.0,90.9756,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw150_pitch+055,150.0,82.5755,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw205_pitch+045,205.0,19.3424,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw130_pitch-060,130.0,126.2576,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw280_pitch+055,280.0,22.4881,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw175_pitch-035,175.0,92.4849,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw105_pitch+075,105.0,179.7723,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw340_pitch+075,340.0,65.457,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw305_pitch+010,305.0,53.1969,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw240_pitch-015,240.0,151.9363,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw220_pitch-030,220.0,123.2338,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw165_pitch+060,165.0,97.9988,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw040_pitch-065,40.0,15.6319,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw305_pitch+015,305.0,42.7714,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch-050,335.0,104.4604,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch-090,330.0,95.0773,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw275_pitch-015,275.0,43.4684,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw045_pitch-050,45.0,9.3135,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw105_pitch-085,105.0,118.3224,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw300_pitch+070,300.0,18.3137,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw290_pitch+005,290.0,27.8217,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw355_pitch+045,355.0,28.6714,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw085_pitch+000,85.0,17.8035,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw090_pitch+015,90.0,67.4242,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw155_pitch-035,155.0,44.7305,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw000_pitch-035,0.0,41.0409,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw215_pitch-075,215.0,28.4771,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw090_pitch+085,90.0,113.3326,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw285_pitch-035,285.0,43.9991,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw135_pitch-010,135.0,57.7092,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw140_pitch-015,140.0,23.9091,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch+000,270.0,22.2819,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw245_pitch+065,245.0,7.5466,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch-050,270.0,9.5789,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch-090,180.0,117.6815,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw085_pitch-025,85.0,4.8123,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw355_pitch-045,355.0,27.7493,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw000_pitch+045,0.0,51.1665,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw050_pitch-055,50.0,4.1513,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw120_pitch+070,120.0,160.0899,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw210_pitch+080,210.0,5.4847,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw050_pitch-005,50.0,2.1181,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw070_pitch-085,70.0,176.4488,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw170_pitch-065,170.0,59.9814,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw200_pitch+000,200.0,50.3957,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch-040,180.0,136.4255,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw150_pitch+010,150.0,128.7721,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch+055,330.0,94.6379,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw150_pitch+085,150.0,92.9963,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw100_pitch+045,100.0,121.228,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw090_pitch+025,90.0,34.8771,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch+070,65.0,11.3872,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch+090,180.0,139.6981,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch-090,65.0,10.1944,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw280_pitch+065,280.0,36.5829,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw280_pitch+080,280.0,48.2355,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw040_pitch+090,40.0,16.0549,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw035_pitch+080,35.0,26.2174,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw005_pitch+090,5.0,44.1268,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw345_pitch-040,345.0,85.7,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw035_pitch+025,35.0,23.2723,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw115_pitch+015,115.0,123.0311,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw115_pitch-025,115.0,152.8844,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw220_pitch+065,220.0,154.6885,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch+040,330.0,104.897,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw170_pitch+050,170.0,122.6279,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw170_pitch+000,170.0,51.9123,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw045_pitch-005,45.0,10.6698,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw140_pitch+020,140.0,85.9196,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw190_pitch-065,190.0,57.7889,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch-060,335.0,101.3374,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw315_pitch-015,315.0,75.8885,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw260_pitch-080,260.0,32.0656,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch-030,270.0,43.8981,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw015_pitch+085,15.0,144.7113,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw105_pitch-025,105.0,177.5184,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw250_pitch-010,250.0,166.4909,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch+025,335.0,111.4143,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw335_pitch+040,335.0,95.4923,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw160_pitch+090,160.0,103.0104,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw045_pitch-010,45.0,10.5874,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw300_pitch-025,300.0,47.9659,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw255_pitch-015,255.0,163.5656,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw240_pitch-025,240.0,6.2988,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw115_pitch+035,115.0,147.6293,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw040_pitch-075,40.0,15.7487,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw325_pitch-085,325.0,90.1324,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch+030,270.0,48.3069,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw175_pitch+010,175.0,56.8201,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw115_pitch+020,115.0,139.349,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw135_pitch+030,135.0,75.4876,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw025_pitch-080,25.0,161.4854,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw080_pitch+010,80.0,10.5909,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw200_pitch-045,200.0,29.4268,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw195_pitch+050,195.0,97.6146,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw195_pitch+040,195.0,89.6458,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw220_pitch+030,220.0,155.4209,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch+025,270.0,43.8132,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw265_pitch+040,265.0,78.6917,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch-070,330.0,129.9423,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw250_pitch-060,250.0,174.0573,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw130_pitch+085,130.0,93.2339,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw210_pitch-050,210.0,5.6068,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw210_pitch-060,210.0,1.824,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw280_pitch+010,280.0,42.7216,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw130_pitch-010,130.0,82.9901,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw165_pitch+025,165.0,31.2362,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw330_pitch-045,330.0,118.7629,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw025_pitch-030,25.0,117.6362,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw210_pitch+040,210.0,27.4658,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw280_pitch-080,280.0,23.5165,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw000_pitch+025,0.0,44.0565,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw215_pitch+090,215.0,52.3342,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw070_pitch-090,70.0,175.2854,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw250_pitch+015,250.0,165.4247,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw180_pitch+070,180.0,146.2933,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw355_pitch-040,355.0,28.6058,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw080_pitch-050,80.0,21.8641,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw175_pitch-055,175.0,80.6791,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw245_pitch-085,245.0,170.1799,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw345_pitch+065,345.0,53.5627,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw015_pitch-020,15.0,157.6798,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw295_pitch+060,295.0,26.6873,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw315_pitch-035,315.0,83.2637,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw190_pitch+045,190.0,128.9485,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw310_pitch+070,310.0,81.3882,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw090_pitch-040,90.0,34.5398,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw265_pitch+085,265.0,79.4802,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw225_pitch-010,225.0,169.3293,166.7711,0
neural,clean,G1,ocs_only,final,G1_yaw290_pitch-060,290.0,11.8878,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch+020,65.0,19.5543,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw315_pitch+040,315.0,53.2495,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw285_pitch+030,285.0,42.0053,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw155_pitch-075,155.0,87.5084,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw265_pitch-075,265.0,6.8925,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw195_pitch-025,195.0,78.0071,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw045_pitch-025,45.0,10.4614,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw210_pitch-070,210.0,2.6596,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw110_pitch+050,110.0,143.2144,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw245_pitch+050,245.0,2.6707,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw015_pitch+050,15.0,151.8541,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw230_pitch+015,230.0,10.6041,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw300_pitch+035,300.0,21.8757,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw105_pitch-015,105.0,164.8431,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw070_pitch-045,70.0,14.1463,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw260_pitch-005,260.0,88.6454,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw300_pitch+060,300.0,27.5547,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw015_pitch-055,15.0,140.7115,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw040_pitch+045,40.0,15.1136,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw295_pitch+090,295.0,19.0724,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw115_pitch-075,115.0,164.0597,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw055_pitch-010,55.0,0.9173,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw190_pitch+060,190.0,132.3194,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw010_pitch-040,10.0,92.5923,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw210_pitch-030,210.0,13.8394,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw190_pitch-020,190.0,102.0082,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw010_pitch+080,10.0,91.3353,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw065_pitch-080,65.0,10.1489,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw270_pitch-010,270.0,37.7321,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw150_pitch+035,150.0,56.5541,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw030_pitch-065,30.0,108.0156,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw325_pitch-090,325.0,89.1867,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw190_pitch-050,190.0,77.7551,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw295_pitch+080,295.0,2.1201,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw220_pitch-070,220.0,83.9843,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw185_pitch-060,185.0,100.9402,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw310_pitch+060,310.0,18.9214,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw245_pitch+080,245.0,8.6396,166.7711,1
neural,clean,G1,ocs_only,final,G1_yaw045_pitch-070,45.0,8.9844,166.7711,1
