yaw,pitch,total_ocs_m2,metal_body_ocs_m2,solar_panel_ocs_m2,baffle_ocs_m2,occlusion_ratio_frac
75.0,-40.0,0.0050866016581642,0.0012943874229298,0.00334743928668,0.0004447749485543,0.78808240811445
80.0,-40.0,0.0053696681123641,0.0008984337174322,0.0037283034609813,0.0007429309339505,0.8183002558063448
85.0,-40.0,0.0057397755740489,0.0015300567232872,0.0031801245713183,0.0010295942794433,0.9216099483625014
90.0,-40.0,0.0081661217662959,0.0041273315662093,0.0027247124445949,0.0013140777554916,0.837893042243938
95.0,-40.0,0.0259539725633919,0.0215151977474947,0.0028117208318144,0.0016270539840827,0.6236420783123255
100.0,-40.0,0.0371745442677352,0.0322503149083887,0.0030260541203347,0.0018981752390117,0.6282791017460645
105.0,-40.0,0.0128760727121189,0.008176227577555,0.0025585646670901,0.0021412804674737,0.686203018439647
110.0,-40.0,0.0073616963085533,0.0025440077666006,0.0024784289677987,0.0023392595741539,0.7790433621890192
115.0,-40.0,0.0070081292371887,0.0018094338980883,0.0026876768299868,0.0025110185091135,0.8105274036380821
120.0,-40.0,0.0100829683657917,0.0046445629336577,0.0028308023026913,0.0026076031294425,0.7279687859927864
125.0,-40.0,0.0088609684019087,0.003176848086555,0.0030550695864352,0.0026290507289184,0.7504678431583578
130.0,-40.0,0.007940573066215,0.0023409239057664,0.0029911630602196,0.002608486100229,0.8188048369735277
135.0,-40.0,0.009112210924294,0.0034386484640687,0.0030879756276632,0.002585586832562,0.904986816140513
140.0,-40.0,0.008834680373065,0.0027525846022373,0.0036247833047748,0.0024573124660527,0.8944596224144425
145.0,-40.0,0.0082343395648804,0.0016507382927098,0.0043162730624703,0.0022673282097003,0.7899286153553984
150.0,-40.0,0.0078684741899504,0.0017565887432493,0.0040783745367713,0.0020335109099296,0.7499679045858505
155.0,-40.0,0.0080722936081169,0.0024858932616223,0.0038482856433631,0.0017381147031313,0.7524102948089458
160.0,-40.0,0.0086734171973035,0.0029348123036267,0.0042970458355952,0.0014415590580814,0.7911599305436797
165.0,-40.0,0.0073511335488368,0.0022562464997801,0.0039450213873181,0.0011498656617385,0.9013443710276268
170.0,-40.0,0.0072946853492142,0.0021458798182502,0.0042909125495662,0.0008578929813976,0.748844099965863
175.0,-40.0,0.0066883330613842,0.001807784525985,0.0043189085645877,0.0005616399708115,0.7384524671733201
180.0,-40.0,0.0062822316253951,0.0013599100583234,0.0046532356341064,0.0002690859329653,0.7291525639470986
185.0,-40.0,0.0063063369537448,0.0013227315672941,0.0046792692785204,0.0003043361079301,0.725590149826945
190.0,-40.0,0.007097593438179,0.0016935939046442,0.0050674631862409,0.0003365363472938,0.6993283513117098
195.0,-40.0,0.0080961297877319,0.0025555809927497,0.0051641517401726,0.0003763970548096,0.6716877078094621
200.0,-40.0,0.013580272558584,0.0080053120557461,0.0051860115546766,0.0003889489481612,0.5497619305342931
205.0,-40.0,0.0121838419862822,0.0065748894739986,0.0051985075357706,0.0004104449765128,0.5793793568891634
210.0,-40.0,0.0087536691160377,0.00314334926265,0.0052166042514778,0.0003937156019097,0.6601596017754153
215.0,-40.0,0.0089054369599568,0.0024470109915383,0.0060634550639321,0.0003949709044862,0.658809051614097
220.0,-40.0,0.0084737832700502,0.0019015564531167,0.0061920151789668,0.0003802116379665,0.7073511905264512
225.0,-40.0,0.0093183862848823,0.0028262321119421,0.0061585119660479,0.0003336422068922,0.8094265493194182
230.0,-40.0,0.0124491281474386,0.0060393892810689,0.0061018290524639,0.0003079098139057,0.7798079024880042
235.0,-40.0,0.0223547552954502,0.015764968258524,0.0062988198482651,0.000290967188661,0.5315117966772459
240.0,-40.0,0.0224653898789198,0.015738778845751,0.0064473199710571,0.0002792910621116,0.5962390679527114
245.0,-40.0,0.0114964498791665,0.0048571359342144,0.006384722411352,0.0002545915336001,0.6186670098420669
250.0,-40.0,0.0105974176643681,0.0039440160305895,0.0064298426231159,0.0002235590106626,0.613399733547159
255.0,-40.0,0.0099627954648026,0.0031085321368375,0.0064467495472276,0.0004075137807374,0.6437158408518588
260.0,-40.0,0.009374320125375,0.0021794205711186,0.0064224188442229,0.0007724807100335,0.6301363820176449
265.0,-40.0,0.0097518932727919,0.0021694864712774,0.0064576450430086,0.0011247617585058,0.6300357217600021
270.0,-40.0,0.0107339041590349,0.0026537209930505,0.0065882557744033,0.001491927391581,0.6104261442831758
275.0,-40.0,0.0111619302907383,0.0027027170900639,0.0066238106466374,0.0018354025540369,0.5989168621520646
280.0,-40.0,0.0136160692607569,0.0048187740070753,0.0066552218047841,0.0021420734488973,0.589908449672369
285.0,-40.0,0.0143660103082146,0.005271486039936,0.0066832045892119,0.0024113196790666,0.6274764257250389
290.0,-40.0,0.0200936678005128,0.0108793843883596,0.0065848839407302,0.0026293994714229,0.8082680395632197
295.0,-40.0,0.0181904642725307,0.0087917447133638,0.0065916003853526,0.0028071191738142,0.7128109794766829
300.0,-40.0,0.0149770462732678,0.0054455813555834,0.0066133806446305,0.0029180842730539,0.6005066381262665
305.0,-40.0,0.0127686032607519,0.0033877132254983,0.0064286553492156,0.0029522346860379,0.6351175302363552
310.0,-40.0,0.0124348613087695,0.0030712507936389,0.0064227707726644,0.002940839742466,0.690934707579826
315.0,-40.0,0.0182777256428483,0.009003218104961,0.0064146112594977,0.0028598962783895,0.7722428553096741
320.0,-40.0,0.0146920668784394,0.0055730674741644,0.0064025816714341,0.0027164177328408,0.8029935803437316
325.0,-40.0,0.01083429952366,0.0019348989945002,0.0063819065002407,0.0025174940289191,0.7405575521865166
330.0,-40.0,0.0099306289303067,0.0013128271825779,0.0063582777690449,0.0022595239786838,0.7807150491447009
335.0,-40.0,0.0095690688205026,0.0012535297138162,0.006348488432869,0.0019670506738172,0.771532987065262
340.0,-40.0,0.0091322387019067,0.0012877328428153,0.006216272800091,0.0016282330590004,0.7032269646204914
345.0,-40.0,0.0087601290012354,0.0012580862041659,0.0062162208104908,0.0012858219865787,0.6649042888142744
350.0,-40.0,0.0083911661348656,0.0012056182192486,0.0062421568897213,0.0009433910258956,0.6602567310322048
355.0,-40.0,0.0080439637938826,0.0013307082177089,0.0061172923911996,0.000595963184974,0.691929747415871
360.0,-40.0,0.007601389118291,0.0009786302888707,0.0063719264391245,0.0002508323902957,0.6728509117408648
0.0,-35.0,0.0076797798040265,0.0018144502001431,0.005599206834009,0.0002661227698742,0.6309355139261675
5.0,-35.0,0.0073513305040458,0.0015186119261894,0.0055189332366437,0.0003137853412125,0.6369820899065526
10.0,-35.0,0.0069156929780506,0.001275764583455,0.0052833561330716,0.0003565722615239,0.6643573326792773
15.0,-35.0,0.0063460871502065,0.0009949446757671,0.0049639012923243,0.000387241182115,0.684122663586427
20.0,-35.0,0.0057020339816102,0.0010113852903836,0.0042693727272089,0.0004212759640176,0.7263864896681724
25.0,-35.0,0.0056007021382258,0.0008385566528146,0.0043269621856102,0.0004351832998009,0.7301378465344379
30.0,-35.0,0.0053781285148047,0.000916179720281,0.0040152395421569,0.0004467092523667,0.7421901912844875
35.0,-35.0,0.0060361232271519,0.0016384693036873,0.0039345102936408,0.0004631436298238,0.7365462401295837
40.0,-35.0,0.0103950271786889,0.0063985284874224,0.0035360562077611,0.0004604424835052,0.7310380148192952
45.0,-35.0,0.018419629232355,0.0143669701605337,0.0036031912732385,0.0004494677985827,0.7432107128460914
50.0,-35.0,0.0063408490801175,0.0026397953230063,0.0032698575321813,0.0004311962249298,0.781477581455712
55.0,-35.0,0.005177953902206,0.0015038696066411,0.0032634991752829,0.0004105851202819,0.7660675310244744
60.0,-35.0,0.004369135684727,0.0006914416335593,0.0032853743402867,0.0003923197108809,0.7851711736094606
65.0,-35.0,0.0038783182917866,0.0004942606689221,0.0030299028875592,0.0003541547353052,0.8055601213512995
70.0,-35.0,0.0043773178989901,0.000463835871399,0.0036025478062754,0.0003109342213155,0.7800741845307174
75.0,-35.0,0.004431818544359,0.0005732029904734,0.0032612542894418,0.0005973612644436,0.810884852816744
80.0,-35.0,0.0049884101130165,0.0009896439512385,0.0030659922996413,0.0009327738621366,0.91809607528979
85.0,-35.0,0.0054225324672127,0.001169887838014,0.0029958255512888,0.0012568190779099,0.9407619166091632
90.0,-35.0,0.0063381771801407,0.0024045628116827,0.0023611610262743,0.0015724533421836,0.8544281453403995
95.0,-35.0,0.0081754812316769,0.0037295890816991,0.0025226608698966,0.0019232312800812,0.749613429813567
100.0,-35.0,0.006993857641066,0.002548406336443,0.0022187833675835,0.0022266679370393,0.7627606183918245
105.0,-35.0,0.007866353473895,0.0027677416178433,0.0026005888033653,0.0024980230526863,0.7282620080657118
110.0,-35.0,0.0106386926853057,0.0056234485159871,0.0023013047017858,0.0027139394675326,0.7243616145505722
115.0,-35.0,0.0066751194249216,0.0014163386794431,0.0023592361459185,0.0028995445995599,0.8172683541336624
120.0,-35.0,0.0068328109632678,0.0010899855087652,0.0027358399408943,0.0030069855136082,0.7817661186929723
125.0,-35.0,0.0077102411272657,0.0015878458061531,0.0030842663898522,0.0030381289312603,0.8037380550688193
130.0,-35.0,0.0102063657776897,0.0044273286667311,0.0027741199788641,0.0030049171320945,0.9301737771158692
135.0,-35.0,0.0167387139109215,0.0111136525536405,0.0026799364365915,0.0029451249206894,0.9626477995594076
140.0,-35.0,0.0079187266187333,0.0016274423931128,0.0034980144764732,0.0027932697491472,0.8711089226391757
145.0,-35.0,0.0083182077642854,0.002117604668211,0.0036388850605592,0.0025617180355151,0.7568270230914917
150.0,-35.0,0.0109622466785249,0.0050841558750319,0.0035888470275729,0.00228924377592,0.724944653060063
155.0,-35.0,0.020955723837097,0.0154519672226979,0.0035642957874538,0.0019394608269452,0.5361559047884232
160.0,-35.0,0.0105975574601154,0.005327959837404,0.0036704980468208,0.0015990995758906,0.7229429114071435
165.0,-35.0,0.0096592787273356,0.0043974668289026,0.0039750630568612,0.0012867488415717,0.6878601100535615
170.0,-35.0,0.007062201088438,0.0020752360248076,0.0040332826161125,0.0009536824475177,0.7181492273761452
175.0,-35.0,0.0062907093702502,0.0015548676552444,0.0041341221963129,0.0006017195186929,0.7126330023753851
180.0,-35.0,0.0057149753245956,0.0012644752982419,0.0041805183903233,0.0002699816360303,0.7227824218794044
185.0,-35.0,0.0052003346050078,0.0007570091337175,0.004133671217243,0.0003096542540472,0.7379092426819368
190.0,-35.0,0.0058389804681093,0.0009305160264581,0.0045627703373091,0.0003456941043421,0.7141318559819845
195.0,-35.0,0.0062103662645445,0.0012425516432671,0.0045755797575807,0.0003922348636966,0.6983553272796952
200.0,-35.0,0.0073814408339144,0.0023708062206846,0.0045944244486261,0.0004162101646036,0.6656266774058286
205.0,-35.0,0.0165085733129435,0.011459816326921,0.004609144799378,0.0004396121866444,0.4731552159964743
210.0,-35.0,0.0090102683064466,0.0038362380767064,0.0047515315352104,0.0004224986945297,0.6317966074919472
215.0,-35.0,0.0094256850522594,0.0034568403447611,0.0055467883022348,0.0004220564052634,0.6386703271950729
220.0,-35.0,0.0134398471590086,0.0073638604839507,0.005668724278054,0.0004072623970038,0.6780032886432419
225.0,-35.0,0.0233229612083605,0.0173466055860038,0.0056265242354418,0.0003498313869148,0.798950594996241
230.0,-35.0,0.0112933001778113,0.0052464266604383,0.0057281098980047,0.0003187636193682,0.697258094061638
235.0,-35.0,0.0113724484419778,0.0053685815472491,0.0056966681515051,0.0003071987432234,0.6349400314447295
240.0,-35.0,0.0120107293267283,0.0060573158290768,0.0056620625817054,0.0002913509159459,0.6439642582337944
245.0,-35.0,0.007484886396335,0.0015799608870387,0.0056625024532304,0.0002424230560658,0.6604698999291025
250.0,-35.0,0.0068393547367215,0.0009626557240812,0.0056592426393733,0.000217456373267,0.6600972214246938
255.0,-35.0,0.0071633448524738,0.0009570754738801,0.0056309701821493,0.0005752991964443,0.6503717521743193
260.0,-35.0,0.0079163189929505,0.0013010188920232,0.0056310588536388,0.0009842412472883,0.6337046615481113
265.0,-35.0,0.0080683575596348,0.0008399519341847,0.0058302450488121,0.0013981605766378,0.6350556384379996
270.0,-35.0,0.008459477911995,0.0008395671333489,0.0058282238725968,0.0017916869060491,0.6264497034965029
275.0,-35.0,0.0090528107681563,0.0010105060471596,0.0058650998288032,0.0021772048921933,0.6179746534645105
280.0,-35.0,0.0097549493456858,0.0013348327193883,0.0059002517874073,0.0025198648388901,0.6275659231248851
285.0,-35.0,0.0112550563452575,0.0025091739027618,0.0059291902641829,0.0028166921783127,0.6605113655060835
290.0,-35.0,0.0186486921912316,0.0096272667459286,0.0059548296122193,0.0030665958330836,0.5647110105364355
295.0,-35.0,0.0185697276476208,0.0093460847450177,0.0059738275855905,0.0032498153170125,0.5396159672779463
300.0,-35.0,0.0181340073515676,0.0088271694398549,0.0059439523220977,0.0033628855896148,0.5646066222542219
305.0,-35.0,0.0187595371797254,0.009422296901364,0.0059373333029117,0.0033999069754495,0.6132238946301869
310.0,-35.0,0.0158516423875502,0.0066518985209785,0.0058323574641797,0.0033673864023919,0.7252854938443525
315.0,-35.0,0.0223559740953405,0.0134396787003831,0.0056551405300898,0.0032611548648675,0.7785621238457239
320.0,-35.0,0.0111160646124123,0.0023909367729105,0.0056372755972931,0.0030878522422086,0.7218815217301053
325.0,-35.0,0.0099728504336743,0.0015126973680079,0.0056105048429818,0.0028496482226845,0.6832629658662237
330.0,-35.0,0.0095290897258895,0.0013988515429024,0.0055820142253822,0.0025482239576047,0.6801427190239815
335.0,-35.0,0.0092440879604093,0.0014924123777917,0.0055483484779597,0.0022033271046578,0.6524554589978869
340.0,-35.0,0.008856904113987,0.0015994855570962,0.0054394864045658,0.0018179321523249,0.6370626308779469
345.0,-35.0,0.0089009276468066,0.0020065996509995,0.0054549061395103,0.0014394218562966,0.6220079687033387
350.0,-35.0,0.0085418428064909,0.0020134354439788,0.0054824120001748,0.0010459953623371,0.6320041220175889
355.0,-35.0,0.0081237634588936,0.0021027874679102,0.0053753284818675,0.0006456475091159,0.6586579519667941
360.0,-35.0,0.0076797798040265,0.0018144502001431,0.005599206834009,0.0002661227698742,0.6309355139261695
0.0,-30.0,0.0166832461749609,0.0116166756193684,0.0047879297984688,0.0002786407571236,0.3977010212426898
5.0,-30.0,0.0092489398567689,0.0041760391207917,0.0047404905286242,0.0003324102073529,0.552985099041948
10.0,-30.0,0.0140288583181323,0.0092073579610333,0.0044417927916374,0.0003797075654614,0.4532833979870223
15.0,-30.0,0.0080775217479134,0.0036280787857494,0.004036579903206,0.0004128630589579,0.6057280104147735
20.0,-30.0,0.0071921664003635,0.0031592758160646,0.0035890613663062,0.0004438292179926,0.6530921895546218
25.0,-30.0,0.0066779644571359,0.0024697408987653,0.0037446687991498,0.0004635547592206,0.6737689090771695
30.0,-30.0,0.0056092138336916,0.0015457130626221,0.0035779086602356,0.0004855921108339,0.7161196872938618
35.0,-30.0,0.0068739069483788,0.002982738187606,0.0034024981613779,0.0004886705993948,0.7167297513597493
40.0,-30.0,0.0132066982592383,0.009820536835161,0.0029024336393313,0.0004837277847459,0.7438582187196767
45.0,-30.0,0.0065921513099233,0.0030173842143917,0.0031000923071474,0.0004746747883841,0.7836867538802549
50.0,-30.0,0.0050588020485963,0.0017143121484462,0.0028916963584314,0.0004527935417186,0.760346551808398
55.0,-30.0,0.0040761433488595,0.000766414059152,0.0028781481830069,0.0004315811067005,0.780589830591406
60.0,-30.0,0.0042088011862542,0.0009955647018834,0.0028039647389247,0.000409271745446,0.77662954690683
65.0,-30.0,0.003456699902064,0.0004550300125723,0.0026374906093852,0.0003641792801064,0.800725531434627
70.0,-30.0,0.0038460164976725,0.0005036239859722,0.002946361550305,0.0003960309613951,0.7868364464153264
75.0,-30.0,0.0043469692091455,0.0007456177642724,0.0028376165128848,0.0007637349319882,0.8023783878564955
80.0,-30.0,0.0045384622426378,0.0005823405162635,0.0028241910801203,0.0011319306462539,0.868202098548966
85.0,-30.0,0.0051676759427956,0.0010459117786323,0.0026321119788483,0.0014896521853149,0.7950134498865897
90.0,-30.0,0.0047369299342549,0.0008565368223536,0.0020397584239728,0.0018406346879285,0.7959408647027746
95.0,-30.0,0.0054569596271575,0.0008741181980649,0.0023586142284592,0.0022242272006332,0.7674024390712639
100.0,-30.0,0.0063265488921122,0.0015212350678313,0.0022422498136714,0.0025630640106095,0.7591143201953308
105.0,-30.0,0.0085237490673854,0.0034041957028536,0.0022668283272036,0.002852725037328,0.7489656981385335
110.0,-30.0,0.0074336801651616,0.0022961912864668,0.0020265066498068,0.0031109822288879,0.7511969538318536
115.0,-30.0,0.007112547217416,0.0014451058535541,0.0023826162815541,0.0032848250823078,0.7846352981417577
120.0,-30.0,0.0072531221839114,0.0014181667935099,0.0024411566519164,0.003393798738485,0.786239455461017
125.0,-30.0,0.0091520013754301,0.0032757975963755,0.0024569874821309,0.0034192162969235,0.8184317945655115
130.0,-30.0,0.024062853912425,0.0179270307537498,0.0027054511713345,0.0034303719873407,0.8472408994408843
135.0,-30.0,0.0104027073676292,0.0041366242363044,0.0029467683649622,0.0033193147663625,0.8540946234732256
140.0,-30.0,0.0072818798935712,0.0010758392711707,0.0030693724835808,0.0031366681388196,0.7777592002149354
145.0,-30.0,0.0083811350307158,0.0021536057933067,0.0033833229674577,0.0028442062699513,0.7220783331708498
150.0,-30.0,0.0220606359781906,0.0161713625519641,0.0033600482516535,0.0025292251745729,0.4767264859418911
155.0,-30.0,0.0201900480729366,0.0147367532657783,0.0033226308676023,0.0021306639395558,0.4588877673453244
160.0,-30.0,0.0072188342093036,0.0022474852881107,0.0032084237540578,0.001762925167135,0.6879756586293919
165.0,-30.0,0.0062056390491747,0.0013661130819106,0.0034304218207386,0.0014091041465254,0.7165619552614655
170.0,-30.0,0.0066374662315668,0.0020372035402265,0.0035565781825624,0.0010436845087779,0.6937278086799724
175.0,-30.0,0.0066046419595461,0.0023049539495372,0.0036445311954869,0.0006551568145219,0.7115129325243204
180.0,-30.0,0.0066398751507629,0.0024743578663188,0.0038778830770428,0.0002876342074012,0.7079751334438305
185.0,-30.0,0.005157592065213,0.0010158494541394,0.0038108147626524,0.0003309278484211,0.7261455040100009
190.0,-30.0,0.0052859810851435,0.0009727580060212,0.0039427013524164,0.0003705217267058,0.6993474525835877
195.0,-30.0,0.005381448795245,0.0010078969912537,0.0039625915362308,0.0004109602677604,0.701181213674696
200.0,-30.0,0.0060452225152182,0.0015169384003833,0.0040848646354243,0.0004434194794105,0.6802214912123479
205.0,-30.0,0.0075180524713688,0.0030444996170517,0.0040077846688426,0.0004657681854743,0.6593038036303186
210.0,-30.0,0.025048712861867,0.0204117358554394,0.0041940487059233,0.0004429283005042,0.4841335143466526
215.0,-30.0,0.014370511702019,0.0091390895904895,0.004796775832322,0.0004346462792074,0.6066583552671965
220.0,-30.0,0.0210500892125748,0.0155745267830517,0.005045406489817,0.000430155939706,0.6854858338920946
225.0,-30.0,0.010199576506782,0.0048291762476486,0.005005526402496,0.0003648738566373,0.7070121081510585
230.0,-30.0,0.0080812439603874,0.0027575389017476,0.0050073965010971,0.0003163085575426,0.6546353336607681
235.0,-30.0,0.0123470110224945,0.0070747045930107,0.0049745542011263,0.0002977522283575,0.5963581323298719
240.0,-30.0,0.010360930901069,0.0051371511146907,0.0049377454623551,0.0002860343240231,0.5816277649515386
245.0,-30.0,0.0063282063590327,0.001195638745508,0.0048891174629363,0.0002434501505883,0.6539698852597662
250.0,-30.0,0.0060237959212795,0.0008237718507975,0.004894553838352,0.00030547023213,0.6494624316151464
255.0,-30.0,0.0067241008188191,0.0011047641355217,0.0048584863441811,0.0007608503391162,0.6297712090535188
260.0,-30.0,0.0067189897328842,0.0006377658183218,0.0048696417692997,0.0012115821452626,0.6384113790527299
265.0,-30.0,0.0073920436812603,0.0007142057285585,0.0050017353226026,0.0016761026300992,0.620934417940598
270.0,-30.0,0.0079236147731325,0.0008243013626439,0.0050013008359676,0.0020980125745209,0.6112042451239553
275.0,-30.0,0.0082883530123797,0.0007206931148815,0.0050449850959127,0.0025226748015854,0.616525148620606
280.0,-30.0,0.0090151945685684,0.0010339617509585,0.0050807813080935,0.0029004515095163,0.6167654835425926
285.0,-30.0,0.0140913448488362,0.0057547851713811,0.0051130820192112,0.0032234776582438,0.5160399275014288
290.0,-30.0,0.0226893134602157,0.0140582140102547,0.0051377307954869,0.003493368654474,0.6180142518409494
295.0,-30.0,0.0121395590327777,0.0032983732120694,0.0051549165064123,0.0036862693142959,0.6215943769427774
300.0,-30.0,0.0129643372547853,0.0039879797542502,0.0051727381773841,0.003803619323151,0.6154016196905325
305.0,-30.0,0.0204457038514639,0.0114441248836199,0.0051677784042511,0.0038338005635928,0.6064928226374993
310.0,-30.0,0.0193708473790959,0.0104223053709879,0.0051625608413963,0.0037859811667116,0.862666060185239
315.0,-30.0,0.0136464024601252,0.0048865439483769,0.0051051015396854,0.0036547569720628,0.7731479248798658
320.0,-30.0,0.0122472551795535,0.0038032927011932,0.0049988555968558,0.0034451068815044,0.6290704103041029
325.0,-30.0,0.0157998696567799,0.0078046245128144,0.0048270449481742,0.0031682001957911,0.5255295618119356
330.0,-30.0,0.0113395867200389,0.003722831544965,0.0047929602712775,0.0028237949037964,0.6077982991669505
335.0,-30.0,0.0227735748761367,0.0156027999757494,0.0047391870215972,0.00243158787879,0.3861010217853825
340.0,-30.0,0.0104284020383649,0.003736479109798,0.0046904316032181,0.0020014913253487,0.5712746801600495
345.0,-30.0,0.0178125487785248,0.0115436371165711,0.0046849137984503,0.0015839978635033,0.4246708401151172
350.0,-30.0,0.0128833439850757,0.0070223548244599,0.0047172215952953,0.0011437675653203,0.5010053351726438
355.0,-30.0,0.010796788487209,0.0054767538794272,0.0046216593056455,0.0006983753021362,0.5302400835354508
360.0,-30.0,0.0166832461749637,0.0116166756193712,0.0047879297984688,0.0002786407571236,0.3977010212426499
0.0,-25.0,0.0058124177564303,0.0015370627518942,0.0039756123030671,0.0002997427014689,0.621395968811473
5.0,-25.0,0.00644553816063,0.0021121348485695,0.0039725917313088,0.0003608115807516,0.5955715827278781
10.0,-25.0,0.0059445167082913,0.0018050537128044,0.0037369524208844,0.0004025105746024,0.6208235388623952
15.0,-25.0,0.0093418744766596,0.0054911367611419,0.003412480077965,0.0004382576375525,0.5298417872243943
20.0,-25.0,0.0084736915781058,0.0049627778010238,0.0030406942638165,0.0004702195132653,0.5898043243630698
25.0,-25.0,0.0096499364401397,0.0058865302976219,0.0032606202023412,0.0005027859401765,0.5520448679032997
30.0,-25.0,0.0127004466418729,0.0091506557172142,0.0030349367908468,0.0005148541338117,0.5177157076935653
35.0,-25.0,0.008544642471479,0.0049884133465529,0.0030387039326164,0.0005175251923096,0.7584890688461214
40.0,-25.0,0.0102130769996009,0.0070222800663684,0.0026797282898668,0.0005110686433656,0.8328984801790487
45.0,-25.0,0.0049332702729818,0.0017901237343818,0.002648058791962,0.0004950877466379,0.776539288716775
50.0,-25.0,0.0042842190876197,0.0013297938854089,0.0024814439512969,0.0004729812509138,0.7776804713393171
55.0,-25.0,0.0037334341895075,0.000822171697315,0.0024565566412332,0.0004547058509592,0.79056464087387
60.0,-25.0,0.0033926422246875,0.00068109023073,0.0022885969025999,0.0004229550913576,0.7907008890948921
65.0,-25.0,0.0029754580002435,0.0004606017041128,0.0021413724375218,0.0003734838586088,0.8074057215117418
70.0,-25.0,0.0033676463731902,0.0004658457726465,0.0023725640144898,0.0005292365860538,0.8322613535498948
75.0,-25.0,0.0039539063144918,0.0004014651047123,0.0026171177815889,0.0009353234281905,0.8024213547474172
80.0,-25.0,0.0040319874609687,0.0004128531200717,0.0022841088744365,0.0013350254664603,0.7890815219969256
85.0,-25.0,0.0045724955136191,0.0005222885301969,0.0023225529519325,0.0017276540314896,0.7518770979873933
90.0,-25.0,0.0049957899686948,0.0005021554273365,0.0023904523891976,0.0021031821521606,0.7472216763402835
95.0,-25.0,0.005486356860096,0.0008517470116374,0.0021134444093575,0.0025211654391011,0.7793446723964093
100.0,-25.0,0.0130733942838005,0.0078347199546992,0.0023501453429207,0.0028885289861805,0.76560313853729
105.0,-25.0,0.0061532209808859,0.0010310561190148,0.0019211450724446,0.0032010197894264,0.7873279052775606
110.0,-25.0,0.0060428005772965,0.0006863114463204,0.0018785580308568,0.0034779311001191,0.7623545684138351
115.0,-25.0,0.0063907019984104,0.0007247635035263,0.0020069014557019,0.0036590370391821,0.7474107573783494
120.0,-25.0,0.0075447795805245,0.0013225953559996,0.0024538525395081,0.0037683316850167,0.7432726238528777
125.0,-25.0,0.0123965510266885,0.0060214183030984,0.0025883849228545,0.0037867478007355,0.7886192768562237
130.0,-25.0,0.0220098494127521,0.0155540745531263,0.0026627209070688,0.0037930539525569,0.8118062648845858
135.0,-25.0,0.0080338181615441,0.0016640943433886,0.0027149334176652,0.0036547904004901,0.7711905206534776
140.0,-25.0,0.0081291917480053,0.0016893274260818,0.002997115844377,0.0034427484775463,0.7142598963236455
145.0,-25.0,0.0094290037325038,0.0030616416019001,0.0032338661030339,0.0031334960275698,0.679985486716886
150.0,-25.0,0.009113683637473,0.0034070605692127,0.002946568230602,0.0027600548376582,0.6334684733613262
155.0,-25.0,0.0067004143438045,0.0014891752214505,0.0028951918513232,0.0023160472710307,0.6792277599362903
160.0,-25.0,0.0053815353357167,0.0007565064402948,0.002702650436068,0.0019223784593538,0.7137543457329614
165.0,-25.0,0.0050574778933891,0.0006096067635947,0.0029149314881806,0.0015329396416138,0.7175753143652241
170.0,-25.0,0.0048680243353019,0.0006214125912773,0.0031171830828826,0.0011294286611419,0.7092105138007576
175.0,-25.0,0.0046960713183284,0.0009347356647519,0.0030521088548729,0.0007092267987034,0.7220622795359373
180.0,-25.0,0.0052288937991843,0.001541157121311,0.0033779857782118,0.0003097508996614,0.7223617151677502
185.0,-25.0,0.0079891053933328,0.0041986707354435,0.0034328332174133,0.0003576014404759,0.5764922430881003
190.0,-25.0,0.0055581508819187,0.0016866201268444,0.0034708638079239,0.0004006669471502,0.6934602932203385
195.0,-25.0,0.0059327628232223,0.0020051418064442,0.0034860988277252,0.0004415221890529,0.6591906128819434
200.0,-25.0,0.0089115133730238,0.004961110242546,0.0034729791098693,0.0004774240206085,0.6169201888374674
205.0,-25.0,0.0088902675925333,0.0049031484992935,0.0034925596157223,0.0004945594775174,0.5915331077838971
210.0,-25.0,0.0113008807524957,0.0068267950217006,0.0040067124361373,0.0004673732946577,0.5878394540220403
215.0,-25.0,0.0302244789490357,0.0255053991097421,0.0042654362998638,0.0004536435394297,0.5357205204098725
220.0,-25.0,0.0275684074074634,0.0228067875979525,0.0043089043517556,0.0004527154577552,0.7037708646930669
225.0,-25.0,0.0085122230217426,0.0038311777779593,0.0042951765680685,0.0003858686757147,0.6520789977877053
230.0,-25.0,0.0065101786304177,0.0019432973411231,0.0042430454916459,0.0003238357976486,0.6462751285432016
235.0,-25.0,0.0076796573835519,0.0031729176798072,0.0042040614495263,0.0003026782542183,0.6297330717465697
240.0,-25.0,0.0090369121847261,0.0045884033270573,0.0041594214767534,0.0002890873809153,0.6705239414882664
245.0,-25.0,0.0058283028811909,0.0014668744840547,0.0041130014343409,0.0002484269627952,0.6549919128706727
250.0,-25.0,0.0053799785361456,0.0008379993147766,0.0040849465074263,0.0004570327139426,0.647889486449736
255.0,-25.0,0.0055937854948496,0.0005872415743682,0.0040550947877707,0.0009514491327107,0.6397565567927617
260.0,-25.0,0.0061835216966872,0.0005689308902772,0.0041701381701478,0.001444452636262,0.6276943059375786
265.0,-25.0,0.0066968354571582,0.0005746321519519,0.0041781195013563,0.0019440838038499,0.6113529200458159
270.0,-25.0,0.0072792100621949,0.0006975707986238,0.0041760880050984,0.0024055512584726,0.6062580612410132
275.0,-25.0,0.0088051022173825,0.0017182262943018,0.0042213108112483,0.0028655651118324,0.5833834331763537
