region,category,yaw,pitch,roll,source,ocs_total,brightness_rank,rank_shift_vs_roll0,pixel_local_contrast,neighbor_contrast_ypr,roll_sensitivity_score,n_pixels_camera_visible,n_pixels_contributing,mean_lit,image_usable,glint_flag,saturation_flag
R5_neutral,neutral-control,195,10,30,20_pack,1.451945e-02,125,38,1.282398,0.423286,0.425405,5986,5833,1.554247e-02,1,1,0
R5_neutral,neutral-control,195,10,45,20_pack,1.294897e-02,125,38,1.365618,0.326130,0.425405,5754,5613,1.440464e-02,1,1,0
R5_neutral,neutral-control,195,10,60,20_pack,1.175905e-02,125,38,1.270507,0.153335,0.425405,5235,5091,1.442218e-02,1,1,0
R5_neutral,neutral-control,200,-10,-60,20_pack,1.888225e-02,84,-8,0.817816,0.190404,0.412584,5211,3288,3.585782e-02,1,1,0
R5_neutral,neutral-control,200,-10,-45,20_pack,1.707466e-02,94,2,0.575234,0.244765,0.412584,5833,3027,3.522100e-02,1,0,0
R5_neutral,neutral-control,200,-10,-30,20_pack,1.589056e-02,120,28,1.166424,0.134711,0.412584,6120,5879,1.687710e-02,1,1,0
R5_neutral,neutral-control,200,-10,-15,20_pack,1.666670e-02,97,5,0.800949,0.197026,0.412584,6039,5870,1.772856e-02,1,0,0
R5_neutral,neutral-control,200,-10,0,01_fullrun,1.772868e-02,92,0,0.587431,0.277331,0.412584,5638,5511,2.008667e-02,1,0,0
R5_neutral,neutral-control,200,-10,15,20_pack,1.972865e-02,87,-5,0.848487,0.209303,0.412584,5626,4858,2.535723e-02,1,1,0
R5_neutral,neutral-control,200,-10,30,20_pack,2.006472e-02,93,1,1.118673,0.340172,0.412584,5853,4240,2.954807e-02,1,1,0
R5_neutral,neutral-control,200,-10,45,20_pack,1.632486e-02,100,8,0.717027,0.495696,0.412584,5731,3501,2.911518e-02,1,1,0
R5_neutral,neutral-control,200,-10,60,20_pack,1.294508e-02,109,17,1.440303,0.281228,0.412584,5232,5074,1.593001e-02,1,1,0
R5_neutral,neutral-control,200,-5,-60,20_pack,1.753070e-02,95,4,0.666040,0.216854,0.445485,5245,3300,3.317014e-02,1,1,0
R5_neutral,neutral-control,200,-5,-45,20_pack,1.615333e-02,105,14,0.675084,0.248515,0.445485,5860,2977,3.388015e-02,1,1,0
R5_neutral,neutral-control,200,-5,-30,20_pack,1.598168e-02,118,27,1.014748,0.135233,0.445485,6131,5931,1.682505e-02,1,1,0
R5_neutral,neutral-control,200,-5,-15,20_pack,1.679979e-02,95,4,0.792898,0.200939,0.445485,6053,5877,1.784884e-02,1,0,0
R5_neutral,neutral-control,200,-5,0,01_fullrun,1.775737e-02,91,0,0.672562,0.277447,0.445485,5626,5497,2.017042e-02,1,0,0
R5_neutral,neutral-control,200,-5,15,20_pack,2.009993e-02,86,-5,1.217473,0.211965,0.445485,5650,4835,2.595733e-02,1,1,0
R5_neutral,neutral-control,200,-5,30,20_pack,1.877118e-02,102,11,1.100969,0.393824,0.445485,5859,4239,2.764968e-02,1,1,0
R5_neutral,neutral-control,200,-5,45,20_pack,1.470823e-02,114,23,0.764368,0.532699,0.445485,5704,3433,2.675153e-02,1,1,0
R5_neutral,neutral-control,200,-5,60,20_pack,1.265266e-02,114,23,1.249301,0.313241,0.445485,5234,5068,1.558861e-02,1,1,0
R5_neutral,neutral-control,200,0,-60,20_pack,1.654410e-02,102,12,0.609380,0.157971,0.427688,5261,3324,3.107736e-02,1,1,0
R5_neutral,neutral-control,200,0,-45,20_pack,1.587503e-02,110,20,1.231405,0.163081,0.427688,5880,5639,1.757820e-02,1,1,0
R5_neutral,neutral-control,200,0,-30,20_pack,1.627953e-02,112,22,0.998753,0.137992,0.427688,6156,5915,1.718498e-02,1,1,0
R5_neutral,neutral-control,200,0,-15,20_pack,1.669290e-02,96,6,0.750919,0.197900,0.427688,6049,5876,1.773830e-02,1,0,0
R5_neutral,neutral-control,200,0,0,01_fullrun,1.786303e-02,90,0,0.731197,0.264989,0.427688,5630,5502,2.027199e-02,1,0,0
R5_neutral,neutral-control,200,0,15,20_pack,1.942481e-02,91,1,1.292136,0.273977,0.427688,5658,4781,2.536880e-02,1,1,0
R5_neutral,neutral-control,200,0,30,20_pack,1.740422e-02,110,20,1.016038,0.431212,0.427688,5868,4210,2.581276e-02,1,1,0
R5_neutral,neutral-control,200,0,45,20_pack,1.388572e-02,119,29,1.244379,0.481435,0.427688,5722,5541,1.564740e-02,1,1,0
R5_neutral,neutral-control,200,0,60,20_pack,1.246606e-02,117,27,1.196289,0.247564,0.427688,5207,5051,1.541040e-02,1,1,0
R5_neutral,neutral-control,200,5,-60,20_pack,1.552430e-02,114,25,0.695765,0.073310,0.459166,5296,3310,2.928504e-02,1,1,0
R5_neutral,neutral-control,200,5,-45,20_pack,1.584994e-02,111,22,1.044473,0.107931,0.459166,5907,5685,1.740841e-02,1,1,0
R5_neutral,neutral-control,200,5,-30,20_pack,1.665698e-02,109,20,1.003884,0.132975,0.459166,6168,5968,1.742727e-02,1,0,0
R5_neutral,neutral-control,200,5,-15,20_pack,1.684628e-02,94,5,0.780345,0.196747,0.459166,6035,5842,1.800547e-02,1,0,0
R5_neutral,neutral-control,200,5,0,01_fullrun,1.794807e-02,89,0,0.853517,0.236336,0.459166,5605,5434,2.062339e-02,1,1,0
R5_neutral,neutral-control,200,5,15,20_pack,1.965148e-02,89,0,1.501902,0.326022,0.459166,5707,4805,2.553665e-02,1,1,0
R5_neutral,neutral-control,200,5,30,20_pack,1.584846e-02,120,31,0.933979,0.449702,0.459166,5881,4196,2.358379e-02,1,1,0
R5_neutral,neutral-control,200,5,45,20_pack,1.363651e-02,121,32,1.280214,0.417687,0.459166,5706,5545,1.535549e-02,1,1,0
R5_neutral,neutral-control,200,5,60,20_pack,1.229187e-02,119,30,1.080776,0.208218,0.459166,5200,5057,1.517703e-02,1,1,0
R5_neutral,neutral-control,200,10,-60,20_pack,1.555612e-02,113,27,1.135126,0.073837,0.429959,5350,5150,1.886062e-02,1,0,0
R5_neutral,neutral-control,200,10,-45,20_pack,1.614339e-02,106,20,0.991360,0.108194,0.429959,5921,5706,1.766545e-02,1,1,0
R5_neutral,neutral-control,200,10,-30,20_pack,1.671791e-02,108,22,0.868708,0.132451,0.429959,6190,5991,1.742387e-02,1,0,0
R5_neutral,neutral-control,200,10,-15,20_pack,1.695706e-02,93,7,0.798451,0.173872,0.429959,6036,5843,1.812077e-02,1,0,0
R5_neutral,neutral-control,200,10,0,01_fullrun,1.858053e-02,86,0,1.145978,0.223785,0.429959,5590,5438,2.133442e-02,1,1,0
R5_neutral,neutral-control,200,10,15,20_pack,1.875732e-02,99,13,1.544645,0.329915,0.429959,5736,4795,2.442553e-02,1,1,0
R5_neutral,neutral-control,200,10,30,20_pack,1.498920e-02,122,36,1.045935,0.458229,0.429959,5898,5755,1.626279e-02,1,1,0
R5_neutral,neutral-control,200,10,45,20_pack,1.370447e-02,120,34,1.293958,0.338978,0.429959,5703,5569,1.536551e-02,1,1,0
R5_neutral,neutral-control,200,10,60,20_pack,1.191062e-02,124,38,0.995767,0.194489,0.429959,5165,5012,1.483833e-02,1,1,0
R5_neutral,neutral-control,205,-10,-60,20_pack,1.949030e-02,81,-3,0.886697,0.245964,0.415195,5186,3110,3.913092e-02,1,1,0
R5_neutral,neutral-control,205,-10,-45,20_pack,1.684063e-02,96,12,0.639773,0.264874,0.415195,5779,2826,3.720902e-02,1,1,0
R5_neutral,neutral-control,205,-10,-30,20_pack,1.702908e-02,101,17,1.132564,0.206878,0.415195,6021,5780,1.839608e-02,1,1,0
R5_neutral,neutral-control,205,-10,-15,20_pack,1.754707e-02,88,4,0.649884,0.287054,0.415195,5886,5718,1.916119e-02,1,0,0
R5_neutral,neutral-control,205,-10,0,01_fullrun,1.864380e-02,84,0,0.449651,0.378106,0.415195,5420,5295,2.198520e-02,1,0,0
R5_neutral,neutral-control,205,-10,15,20_pack,2.095003e-02,81,-3,0.830913,0.311334,0.415195,5494,4646,2.815576e-02,1,1,0
R5_neutral,neutral-control,205,-10,30,20_pack,2.045548e-02,91,7,1.028487,0.485547,0.415195,5725,4040,3.161479e-02,1,1,0
R5_neutral,neutral-control,205,-10,45,20_pack,1.564842e-02,105,21,0.677828,0.579705,0.415195,5612,3246,3.010120e-02,1,1,0
R5_neutral,neutral-control,205,-10,60,20_pack,1.356113e-02,100,16,1.193243,0.312741,0.415195,5138,4948,1.711308e-02,1,1,0
R5_neutral,neutral-control,205,-5,-60,20_pack,1.801810e-02,89,4,0.737886,0.266990,0.450523,5196,3142,3.580673e-02,1,1,0
R5_neutral,neutral-control,205,-5,-45,20_pack,1.649684e-02,101,16,1.270247,0.269386,0.450523,5788,5535,1.860995e-02,1,1,0
R5_neutral,neutral-control,205,-5,-30,20_pack,1.677698e-02,106,21,0.898792,0.213111,0.450523,6034,5811,1.802706e-02,1,1,0
R5_neutral,neutral-control,205,-5,-15,20_pack,1.744146e-02,90,5,0.562632,0.286765,0.450523,5887,5714,1.905920e-02,1,0,0
R5_neutral,neutral-control,205,-5,0,01_fullrun,1.863161e-02,85,0,0.474349,0.378987,0.450523,5439,5313,2.189639e-02,1,0,0
R5_neutral,neutral-control,205,-5,15,20_pack,2.088916e-02,83,-2,1.057088,0.332102,0.450523,5513,4660,2.798963e-02,1,1,0
R5_neutral,neutral-control,205,-5,30,20_pack,1.909425e-02,98,13,0.996545,0.539834,0.450523,5740,4041,2.950365e-02,1,1,0
R5_neutral,neutral-control,205,-5,45,20_pack,1.504519e-02,112,27,1.196396,0.605655,0.450523,5618,5454,1.722442e-02,1,1,0
R5_neutral,neutral-control,205,-5,60,20_pack,1.310519e-02,107,22,1.070226,0.330694,0.450523,5122,4937,1.657456e-02,1,1,0
R5_neutral,neutral-control,205,0,-60,20_pack,1.655271e-02,101,19,0.662132,0.235970,0.446943,5185,3127,3.305241e-02,1,1,0
R5_neutral,neutral-control,205,0,-45,20_pack,1.631845e-02,103,21,1.074049,0.234964,0.446943,5804,5568,1.829961e-02,1,1,0
R5_neutral,neutral-control,205,0,-30,20_pack,1.697879e-02,103,21,0.774892,0.215098,0.446943,6061,5859,1.809444e-02,1,0,0
R5_neutral,neutral-control,205,0,-15,20_pack,1.751071e-02,89,7,0.531890,0.272137,0.446943,5928,5760,1.898206e-02,1,0,0
R5_neutral,neutral-control,205,0,0,01_fullrun,1.871675e-02,82,0,0.523308,0.378341,0.446943,5474,5347,2.185658e-02,1,0,0
R5_neutral,neutral-control,205,0,15,20_pack,2.031170e-02,85,3,1.164891,0.420207,0.446943,5509,4649,2.728027e-02,1,1,0
R5_neutral,neutral-control,205,0,30,20_pack,1.766056e-02,108,26,1.050718,0.574185,0.446943,5725,4012,2.748562e-02,1,1,0
R5_neutral,neutral-control,205,0,45,20_pack,1.448216e-02,115,33,1.187017,0.548487,0.446943,5611,5403,1.673634e-02,1,1,0
R5_neutral,neutral-control,205,0,60,20_pack,1.279667e-02,111,29,0.887158,0.306640,0.446943,5121,4948,1.614839e-02,1,1,0
R5_neutral,neutral-control,205,5,-60,20_pack,1.606025e-02,107,24,1.014517,0.169237,0.458671,5220,4985,2.011635e-02,1,1,0
R5_neutral,neutral-control,205,5,-45,20_pack,1.638857e-02,102,19,0.929013,0.199812,0.458671,5810,5577,1.834858e-02,1,1,0
R5_neutral,neutral-control,205,5,-30,20_pack,1.701793e-02,102,19,0.776353,0.214561,0.458671,6051,5855,1.814854e-02,1,0,0
R5_neutral,neutral-control,205,5,-15,20_pack,1.761475e-02,87,4,0.542895,0.259220,0.458671,5913,5754,1.911475e-02,1,0,0
R5_neutral,neutral-control,205,5,0,01_fullrun,1.867669e-02,83,0,0.744491,0.358520,0.458671,5449,5284,2.206984e-02,1,0,0
R5_neutral,neutral-control,205,5,15,20_pack,2.036964e-02,84,1,1.347925,0.453639,0.458671,5545,4664,2.727010e-02,1,1,0
R5_neutral,neutral-control,205,5,30,20_pack,1.645322e-02,115,32,1.252598,0.570417,0.458671,5762,5565,1.846068e-02,1,1,0
R5_neutral,neutral-control,205,5,45,20_pack,1.423874e-02,117,34,1.082179,0.477895,0.458671,5625,5425,1.638830e-02,1,1,0
R5_neutral,neutral-control,205,5,60,20_pack,1.274718e-02,113,30,0.869591,0.309570,0.458671,5129,4965,1.603086e-02,1,1,0
R5_neutral,neutral-control,205,10,-60,20_pack,1.611147e-02,105,24,1.011455,0.169666,0.429628,5232,5013,2.006779e-02,1,1,0
R5_neutral,neutral-control,205,10,-45,20_pack,1.660470e-02,100,19,0.834012,0.191477,0.429628,5826,5580,1.858055e-02,1,1,0
R5_neutral,neutral-control,205,10,-30,20_pack,1.717604e-02,100,19,0.621749,0.207195,0.429628,6069,5873,1.826102e-02,1,0,0
R5_neutral,neutral-control,205,10,-15,20_pack,1.761888e-02,86,5,0.571813,0.237994,0.429628,5922,5723,1.922279e-02,1,0,0
R5_neutral,neutral-control,205,10,0,01_fullrun,1.891162e-02,81,0,0.895162,0.327907,0.429628,5455,5301,2.227578e-02,1,1,0
R5_neutral,neutral-control,205,10,15,20_pack,1.972062e-02,88,7,1.429413,0.434548,0.429628,5565,4654,2.645795e-02,1,1,0
R5_neutral,neutral-control,205,10,30,20_pack,1.596716e-02,118,37,1.088557,0.552654,0.429628,5778,5583,1.785755e-02,1,1,0
R5_neutral,neutral-control,205,10,45,20_pack,1.428063e-02,116,35,1.164826,0.434605,0.429628,5643,5468,1.630725e-02,1,1,0
R5_neutral,neutral-control,205,10,60,20_pack,1.260793e-02,115,34,0.792110,0.287601,0.429628,5123,4957,1.588133e-02,1,1,0
R5_neutral,neutral-control,210,-10,-60,20_pack,2.061895e-02,74,-2,0.791076,0.222476,0.440399,5285,3022,4.260240e-02,1,1,0
R5_neutral,neutral-control,210,-10,-45,20_pack,1.862897e-02,81,5,1.378492,0.225033,0.440399,5895,5464,2.128826e-02,1,1,0
R5_neutral,neutral-control,210,-10,-30,20_pack,1.888544e-02,85,9,1.057856,0.167159,0.440399,6146,5730,2.057948e-02,1,1,0
R5_neutral,neutral-control,210,-10,-15,20_pack,1.948409e-02,79,3,0.591345,0.229875,0.440399,5996,5618,2.165511e-02,1,0,0
R5_neutral,neutral-control,210,-10,0,01_fullrun,2.108413e-02,76,0,0.430168,0.326752,0.440399,5522,5200,2.531712e-02,1,0,0
R5_neutral,neutral-control,210,-10,15,20_pack,2.353417e-02,78,2,0.730715,0.258722,0.440399,5665,4578,3.209852e-02,1,1,0
R5_neutral,neutral-control,210,-10,30,20_pack,2.227096e-02,84,8,0.897765,0.456690,0.440399,5868,3972,3.500995e-02,1,1,0
R5_neutral,neutral-control,210,-10,45,20_pack,1.727146e-02,96,20,1.199917,0.541328,0.440399,5712,5397,1.998198e-02,1,1,0
R5_neutral,neutral-control,210,-10,60,20_pack,1.488927e-02,84,8,0.919894,0.276383,0.440399,5235,4915,1.891524e-02,1,1,0
R5_neutral,neutral-control,210,-5,-60,20_pack,1.956841e-02,80,2,0.826777,0.236978,0.498121,5265,3048,4.008690e-02,1,1,0
R5_neutral,neutral-control,210,-5,-45,20_pack,1.856410e-02,82,4,1.320758,0.237990,0.498121,5883,5442,2.129989e-02,1,1,0
R5_neutral,neutral-control,210,-5,-30,20_pack,1.889530e-02,84,6,0.902095,0.182105,0.498121,6128,5783,2.040152e-02,1,1,0
R5_neutral,neutral-control,210,-5,-15,20_pack,1.950706e-02,78,0,0.491642,0.229828,0.498121,5985,5643,2.158459e-02,1,0,0
R5_neutral,neutral-control,210,-5,0,01_fullrun,2.091657e-02,78,0,0.439523,0.327486,0.498121,5523,5211,2.506290e-02,1,0,0
R5_neutral,neutral-control,210,-5,15,20_pack,2.404943e-02,76,-2,1.059974,0.309626,0.498121,5659,4606,3.260189e-02,1,1,0
R5_neutral,neutral-control,210,-5,30,20_pack,2.076911e-02,87,9,0.881585,0.494959,0.498121,5861,3990,3.250177e-02,1,1,0
R5_neutral,neutral-control,210,-5,45,20_pack,1.661810e-02,98,20,1.014078,0.572507,0.498121,5706,5375,1.930478e-02,1,1,0
R5_neutral,neutral-control,210,-5,60,20_pack,1.445543e-02,92,14,0.722030,0.300691,0.498121,5227,4911,1.837905e-02,1,0,0
R5_neutral,neutral-control,210,0,-60,20_pack,1.829783e-02,87,8,0.745549,0.199506,0.484974,5225,3066,3.726399e-02,1,1,0
R5_neutral,neutral-control,210,0,-45,20_pack,1.837171e-02,84,5,1.152193,0.198376,0.484974,5850,5460,2.100965e-02,1,1,0
R5_neutral,neutral-control,210,0,-30,20_pack,1.892921e-02,83,4,0.775410,0.182628,0.484974,6134,5777,2.045936e-02,1,1,0
R5_neutral,neutral-control,210,0,-15,20_pack,1.959432e-02,77,-2,0.562225,0.221245,0.484974,5994,5687,2.151339e-02,1,0,0
R5_neutral,neutral-control,210,0,0,01_fullrun,2.076138e-02,79,0,0.443307,0.328655,0.484974,5549,5221,2.482930e-02,1,0,0
R5_neutral,neutral-control,210,0,15,20_pack,2.362855e-02,77,-2,1.190517,0.377527,0.484974,5613,4619,3.194119e-02,1,1,0
R5_neutral,neutral-control,210,0,30,20_pack,1.904711e-02,99,20,0.822850,0.525232,0.484974,5840,3995,2.976968e-02,1,1,0
R5_neutral,neutral-control,210,0,45,20_pack,1.620358e-02,101,22,0.887031,0.505516,0.484974,5707,5375,1.882325e-02,1,1,0
R5_neutral,neutral-control,210,0,60,20_pack,1.450364e-02,91,12,0.734885,0.266483,0.484974,5239,4926,1.838419e-02,1,1,0
R5_neutral,neutral-control,210,5,-60,20_pack,1.800938e-02,90,10,1.115417,0.133767,0.482325,5220,4885,2.301951e-02,1,1,0
R5_neutral,neutral-control,210,5,-45,20_pack,1.836465e-02,85,5,1.024456,0.163968,0.482325,5833,5484,2.090966e-02,1,1,0
R5_neutral,neutral-control,210,5,-30,20_pack,1.871008e-02,90,10,0.632656,0.182462,0.482325,6086,5761,2.027868e-02,1,0,0
R5_neutral,neutral-control,210,5,-15,20_pack,1.939182e-02,81,1,0.440902,0.214642,0.482325,5958,5685,2.129855e-02,1,0,0
R5_neutral,neutral-control,210,5,0,01_fullrun,2.071600e-02,80,0,0.564135,0.306233,0.482325,5508,5247,2.465227e-02,1,0,0
R5_neutral,neutral-control,210,5,15,20_pack,2.318248e-02,79,-1,1.329675,0.389853,0.482325,5606,4581,3.159814e-02,1,1,0
R5_neutral,neutral-control,210,5,30,20_pack,1.830284e-02,103,23,1.102443,0.518998,0.482325,5799,5494,2.080136e-02,1,1,0
R5_neutral,neutral-control,210,5,45,20_pack,1.587178e-02,104,24,0.800811,0.418342,0.482325,5698,5386,1.840015e-02,1,1,0
R5_neutral,neutral-control,210,5,60,20_pack,1.424378e-02,94,14,0.648395,0.251269,0.482325,5229,4945,1.798543e-02,1,1,0
R5_neutral,neutral-control,210,10,-60,20_pack,1.795163e-02,91,14,0.981149,0.133766,0.450408,5209,4896,2.289414e-02,1,1,0
R5_neutral,neutral-control,210,10,-45,20_pack,1.832578e-02,86,9,0.859098,0.155720,0.450408,5829,5514,2.075188e-02,1,1,0
R5_neutral,neutral-control,210,10,-30,20_pack,1.877885e-02,88,11,0.570175,0.171709,0.450408,6079,5801,2.021287e-02,1,0,0
R5_neutral,neutral-control,210,10,-15,20_pack,1.947166e-02,80,3,0.542497,0.212521,0.450408,5955,5699,2.133370e-02,1,0,0
R5_neutral,neutral-control,210,10,0,01_fullrun,2.100427e-02,77,0,0.779724,0.279462,0.450408,5511,5238,2.503825e-02,1,1,0
R5_neutral,neutral-control,210,10,15,20_pack,2.239743e-02,80,3,1.391012,0.370634,0.450408,5579,4587,3.048818e-02,1,1,0
R5_neutral,neutral-control,210,10,30,20_pack,1.790792e-02,105,28,1.013575,0.500756,0.450408,5804,5478,2.041198e-02,1,1,0
R5_neutral,neutral-control,210,10,45,20_pack,1.563306e-02,106,29,0.785072,0.374737,0.450408,5683,5407,1.805301e-02,1,0,0
R5_neutral,neutral-control,210,10,60,20_pack,1.411086e-02,96,19,0.587889,0.229578,0.450408,5226,4963,1.775297e-02,1,0,0
R1_high_info,high-info,230,15,-60,20_pack,2.387889e-02,50,2,1.090176,0.094890,1.474919,5086,3960,3.765137e-02,1,1,0
R1_high_info,high-info,230,15,-45,20_pack,2.243854e-02,58,10,0.524922,0.094479,1.474919,5863,4714,2.972124e-02,1,0,0
R1_high_info,high-info,230,15,-30,20_pack,2.426669e-02,42,-6,0.566557,0.201993,1.474919,6306,5168,2.931906e-02,1,1,0
R1_high_info,high-info,230,15,-15,20_pack,2.718112e-02,47,-1,0.806359,0.854340,1.474919,6397,5315,3.193199e-02,1,1,0
R1_high_info,high-info,230,15,0,01_fullrun,4.130265e-02,48,0,0.663895,1.921756,1.474919,6141,5037,5.119975e-02,1,0,0
R1_high_info,high-info,230,15,15,20_pack,6.522531e-02,37,-11,0.731790,1.915183,1.474919,5875,4728,8.613916e-02,1,0,0
R1_high_info,high-info,230,15,30,20_pack,2.720446e-02,55,7,0.727458,2.309744,1.474919,6167,5076,3.346420e-02,1,1,0
R1_high_info,high-info,230,15,45,20_pack,2.265415e-02,67,19,0.766061,0.428392,1.474919,6140,5117,2.764358e-02,1,1,0
R1_high_info,high-info,230,15,60,20_pack,2.025547e-02,64,16,0.538289,0.158218,1.474919,5806,4893,2.584812e-02,1,0,0
R1_high_info,high-info,230,20,-60,20_pack,2.342021e-02,54,3,1.094954,0.095622,1.184773,4973,3888,3.761200e-02,1,1,0
R1_high_info,high-info,230,20,-45,20_pack,2.253087e-02,55,4,0.507466,0.095073,1.184773,5777,4710,2.986888e-02,1,1,0
R1_high_info,high-info,230,20,-30,20_pack,2.458500e-02,38,-13,0.695033,0.202621,1.184773,6275,5214,2.944158e-02,1,1,0
R1_high_info,high-info,230,20,-15,20_pack,2.680938e-02,50,-1,0.678955,0.858508,1.184773,6400,5366,3.119593e-02,1,1,0
R1_high_info,high-info,230,20,0,01_fullrun,4.103184e-02,51,0,0.699459,2.007606,1.184773,6167,5124,5.000043e-02,1,1,0
R1_high_info,high-info,230,20,15,20_pack,5.513204e-02,38,-13,0.706996,2.013188,1.184773,5801,4668,7.374544e-02,1,0,0
R1_high_info,high-info,230,20,30,20_pack,2.640852e-02,59,8,0.634305,2.437049,1.184773,6133,5084,3.243400e-02,1,1,0
R1_high_info,high-info,230,20,45,20_pack,2.254247e-02,69,18,0.729986,0.460846,1.184773,6169,5170,2.722531e-02,1,1,0
R1_high_info,high-info,230,20,60,20_pack,2.051375e-02,60,9,0.893695,0.190246,1.184773,5857,4939,2.593391e-02,1,1,0
R1_high_info,high-info,230,25,-60,20_pack,2.284953e-02,59,4,1.070925,0.068927,1.002651,4857,3851,3.704808e-02,1,1,0
R1_high_info,high-info,230,25,-45,20_pack,2.253933e-02,54,-1,0.534101,0.113019,1.002651,5698,4715,2.984842e-02,1,1,0
R1_high_info,high-info,230,25,-30,20_pack,2.428667e-02,41,-14,0.733403,0.215123,1.002651,6218,5211,2.910106e-02,1,1,0
R1_high_info,high-info,230,25,-15,20_pack,2.653188e-02,53,-2,0.708426,0.871231,1.002651,6388,5426,3.053165e-02,1,1,0
R1_high_info,high-info,230,25,0,01_fullrun,4.053040e-02,55,0,0.735289,1.824201,1.002651,6174,5192,4.874254e-02,1,0,0
R1_high_info,high-info,230,25,15,20_pack,4.762073e-02,41,-14,0.703275,1.838387,1.002651,5633,4537,6.553740e-02,1,0,0
R1_high_info,high-info,230,25,30,20_pack,2.562410e-02,65,10,0.631823,2.277284,1.002651,6085,5084,3.147060e-02,1,1,0
R1_high_info,high-info,230,25,45,20_pack,2.208446e-02,73,18,0.628352,0.415683,1.002651,6161,5218,2.642681e-02,1,1,0
R1_high_info,high-info,230,25,60,20_pack,1.958523e-02,68,13,0.604704,0.193766,1.002651,5875,4983,2.454142e-02,1,0,0
R1_high_info,high-info,230,30,-60,20_pack,2.212244e-02,64,12,1.018683,0.083207,0.804388,4736,3807,3.628374e-02,1,1,0
R1_high_info,high-info,230,30,-45,20_pack,2.196574e-02,63,11,0.407760,0.137862,0.804388,5603,4683,2.928759e-02,1,0,0
R1_high_info,high-info,230,30,-30,20_pack,2.385436e-02,48,-4,0.700263,0.238263,0.804388,6156,5229,2.848466e-02,1,1,0
R1_high_info,high-info,230,30,-15,20_pack,2.610260e-02,59,7,0.752317,0.879496,0.804388,6383,5464,2.982874e-02,1,1,0
R1_high_info,high-info,230,30,0,01_fullrun,4.101995e-02,52,0,0.602974,1.601289,0.804388,6204,4443,5.764753e-02,1,0,0
R1_high_info,high-info,230,30,15,20_pack,4.123791e-02,48,-4,0.720271,1.618900,0.804388,5772,4554,5.654127e-02,1,0,0
R1_high_info,high-info,230,30,30,20_pack,2.513813e-02,68,16,0.685969,2.080905,0.804388,6045,5097,3.079501e-02,1,1,0
R1_high_info,high-info,230,30,45,20_pack,2.158262e-02,78,26,0.562998,0.419172,0.804388,6155,5271,2.556660e-02,1,1,0
R1_high_info,high-info,230,30,60,20_pack,1.955692e-02,69,17,0.778621,0.198295,0.804388,5916,5080,2.403802e-02,1,1,0
R1_high_info,high-info,230,35,-60,20_pack,2.119732e-02,70,20,0.904524,0.046319,0.837200,4615,3752,3.527605e-02,1,1,0
R1_high_info,high-info,230,35,-45,20_pack,2.143907e-02,68,18,0.515279,0.125028,0.837200,5518,4653,2.876967e-02,1,0,0
R1_high_info,high-info,230,35,-30,20_pack,2.349260e-02,51,1,0.765099,0.218695,0.837200,6102,5249,2.794580e-02,1,1,0
R1_high_info,high-info,230,35,-15,20_pack,2.598130e-02,60,10,0.795723,0.873414,0.837200,6364,5516,2.941024e-02,1,1,0
R1_high_info,high-info,230,35,0,01_fullrun,4.105694e-02,50,0,0.615803,1.306173,0.837200,6214,4459,5.749248e-02,1,0,0
R1_high_info,high-info,230,35,15,20_pack,3.694315e-02,52,2,0.752672,1.325729,0.837200,5808,4600,5.014619e-02,1,1,0
R1_high_info,high-info,230,35,30,20_pack,2.509333e-02,69,19,0.823901,1.749357,0.837200,6005,5137,3.050076e-02,1,1,0
R1_high_info,high-info,230,35,45,20_pack,2.086509e-02,82,32,0.518104,0.388042,0.837200,6150,5297,2.459530e-02,1,0,0
R1_high_info,high-info,230,35,60,20_pack,1.917412e-02,70,20,0.743633,0.183703,0.837200,5931,5176,2.313040e-02,1,0,0
R1_high_info,high-info,235,15,-60,20_pack,2.464809e-02,45,12,0.734708,0.192492,2.804434,5012,3656,4.209583e-02,1,0,0
R1_high_info,high-info,235,15,-45,20_pack,2.300284e-02,47,14,0.662956,0.190294,2.804434,5787,4477,3.208163e-02,1,1,0
R1_high_info,high-info,235,15,-30,20_pack,2.467749e-02,37,4,0.532358,0.201755,2.804434,6280,4942,3.117886e-02,1,0,0
R1_high_info,high-info,235,15,-15,20_pack,2.744747e-02,41,8,0.618929,0.849037,2.804434,6418,5119,3.347952e-02,1,1,0
R1_high_info,high-info,235,15,0,01_fullrun,5.228200e-02,33,0,0.713311,2.529147,2.804434,6212,4902,6.659488e-02,1,1,0
R1_high_info,high-info,235,15,15,20_pack,1.331567e-01,18,-15,0.802669,2.494708,2.804434,5868,4506,1.845159e-01,1,0,0
R1_high_info,high-info,235,15,30,20_pack,3.056461e-02,42,9,0.896788,2.907788,2.804434,6167,4857,3.929277e-02,1,1,0
R1_high_info,high-info,235,15,45,20_pack,2.364881e-02,61,28,0.656904,0.580686,2.804434,6188,4971,2.970486e-02,1,1,0
R1_high_info,high-info,235,15,60,20_pack,2.088257e-02,57,24,0.529914,0.180707,2.804434,5903,4737,2.752596e-02,1,0,0
R1_high_info,high-info,235,20,-60,20_pack,2.352623e-02,53,18,0.706281,0.194099,2.492897,4855,3561,4.125174e-02,1,0,0
R1_high_info,high-info,235,20,-45,20_pack,2.283730e-02,48,13,0.552164,0.191568,2.492897,5699,4426,3.221776e-02,1,1,0
