record_id,yaw,pitch,ocs_total_phase63,n_pix_contrib,ocs_g1_err,ocs_g5_err,gain_g1_to_g5,hardcase_labels,neural_entropy,neural_margin,pdb_nearest_distance,pdb_cand_yaw_spread,roll_err_mean15,roll_err_mean30,roll_sensitivity_30_minus_15,local_contrast,glint_flag
yaw020_pitch+080,20.0,80.0,0.021301756861286103,5339,,,,,,,,,64.5625,76.87299999999999,12.31049999999999,0.0017599031100957833,0
yaw020_pitch+085,20.0,85.0,0.02128299613345236,5298,150.314,4.565,145.748,,4.917319,0.000955,0.0,0.0,68.695,69.025,0.3300000000000125,0.0014985896558831861,0
yaw020_pitch+090,20.0,90.0,0.02108998081933322,5336,,,,,,,,,75.577,76.3075,0.7305000000000064,0.0015404693395730529,0
yaw025_pitch-090,25.0,-90.0,0.023288849556798996,5264,,,,,,,,,108.13,102.001,-6.128999999999991,0.0014210372803169502,0
yaw025_pitch-085,25.0,-85.0,0.022707266993952924,5181,,,,,,,,,110.5965,104.6055,-5.991,0.001298879820290158,0
yaw025_pitch-080,25.0,-80.0,0.02228202138596369,5121,127.035,3.621,123.415,robust-easy,4.917317,0.000545,2.9e-05,4.4721,107.5215,155.99349999999998,48.47199999999998,0.0012440391483599725,0
yaw025_pitch-075,25.0,-75.0,0.021786068092792543,5055,,,,,,,,,109.8725,86.2035,-23.668999999999997,0.0012785282061961861,0
yaw025_pitch-070,25.0,-70.0,0.021685260644066506,5015,,,,,,,,,110.06949999999999,80.8845,-29.184999999999988,0.0013455577305756042,0
yaw025_pitch-065,25.0,-65.0,0.022420905023354254,5027,124.516,6.776,117.739,robust-easy,4.917295,1e-06,1.7e-05,77.2156,111.4415,70.405,-41.036500000000004,0.001492993298024027,0
yaw025_pitch-060,25.0,-60.0,0.021801766792232946,4974,,,,,,,,,109.6005,72.88900000000001,-36.71149999999999,0.0015187025453972103,0
yaw025_pitch-055,25.0,-55.0,0.022035900773348382,4992,,,,,,,,,109.0595,79.2505,-29.808999999999997,0.0016413339722291809,0
yaw025_pitch-050,25.0,-50.0,0.02235178578067487,4985,,,,,,,,,107.44250000000001,85.9195,-21.52300000000001,0.0017794802057349152,0
yaw025_pitch-045,25.0,-45.0,0.022912205401871832,5011,,,,,,,,,108.2475,98.01249999999999,-10.235000000000014,0.0019514190261334455,0
yaw025_pitch-040,25.0,-40.0,0.023647036009846745,4977,,,,,,,,,112.911,118.6445,5.733499999999992,0.0019110545638561377,0
yaw025_pitch-035,25.0,-35.0,0.024065055426328308,4945,,,,,,,,,115.28450000000001,144.7675,29.483000000000004,0.0016624678942556495,0
yaw025_pitch-030,25.0,-30.0,0.024058994907241726,4891,92.907,5.732,87.175,,4.917319,0.000429,0.0,0.0,123.44200000000001,160.715,37.272999999999996,0.0013728074617065308,0
yaw025_pitch-025,25.0,-25.0,0.024273278244590912,4875,,,,,,,,,134.309,169.7605,35.45150000000001,0.0013364321283985611,0
yaw025_pitch-020,25.0,-20.0,0.023657363329870895,4852,,,,,,,,,139.329,169.2265,29.89749999999998,0.0014838585317556233,0
yaw025_pitch-015,25.0,-15.0,0.02291465160332573,5130,,,,,,,,,137.7545,170.57350000000002,32.81900000000002,0.0017077809658677667,0
yaw025_pitch-010,25.0,-10.0,0.021854845209394458,5085,,,,,,,,,132.7835,164.141,31.357499999999987,0.0018356311899948331,0
yaw025_pitch-005,25.0,-5.0,0.021950809130366622,5100,,,,,,,,,129.63400000000001,153.1555,23.521499999999975,0.0018802080796009694,0
yaw025_pitch+000,25.0,0.0,0.02176842660598366,5107,,,,,,,,,126.751,134.7145,7.963499999999982,0.002052570586490079,0
yaw025_pitch+005,25.0,5.0,0.022163210774289732,5131,,,,,,,,,122.11,105.66550000000001,-16.44449999999999,0.002139047992820442,0
yaw025_pitch+010,25.0,10.0,0.02264484120360344,5130,,,,,,,,,120.9895,85.911,-35.078500000000005,0.0021352232065561735,0
yaw025_pitch+015,25.0,15.0,0.02279584832292486,5108,,,,,,,,,117.904,71.397,-46.50699999999999,0.002230406652414113,0
yaw025_pitch+020,25.0,20.0,0.023458861779723783,5115,,,,,,,,,117.7105,64.2835,-53.42699999999999,0.0023514737688508022,0
yaw025_pitch+025,25.0,25.0,0.02385177647339226,5106,,,,,,,,,114.8205,60.2075,-54.61299999999999,0.002459783859173892,0
yaw025_pitch+030,25.0,30.0,0.02453789810296647,5108,,,,,,,,,114.1985,57.760999999999996,-56.4375,0.0024706714106498967,0
yaw025_pitch+035,25.0,35.0,0.025018924924129216,5116,,,,,,,,,110.8695,61.0145,-49.855000000000004,0.002352728638427802,0
yaw025_pitch+040,25.0,40.0,0.025263161399560752,5100,,,,,,,,,107.35300000000001,118.77449999999999,11.42149999999998,0.0021552381930274936,0
yaw025_pitch+045,25.0,45.0,0.02537394182344499,5105,,,,,,,,,104.259,56.5195,-47.7395,0.0020355655458262,0
yaw025_pitch+050,25.0,50.0,0.02477182436467773,5085,,,,,,,,,104.9855,61.7535,-43.232,0.0018059891728141805,0
yaw025_pitch+055,25.0,55.0,0.024725432068573028,5121,,,,,,,,,103.23500000000001,69.935,-33.30000000000001,0.001507482642874522,0
yaw025_pitch+060,25.0,60.0,0.024883623835521285,5132,,,,,,,,,107.2425,78.7305,-28.512,0.0013458250165736263,0
yaw025_pitch+065,25.0,65.0,0.02501394698970205,5140,,,,,,,,,110.0455,82.612,-27.43350000000001,0.0012799947662836195,0
yaw025_pitch+070,25.0,70.0,0.024745729919997683,5101,,,,,,,,,102.124,81.27199999999999,-20.852000000000004,0.0013537464571458657,0
yaw025_pitch+075,25.0,75.0,0.024386614839025378,5257,,,,,,,,,97.19900000000001,76.045,-21.15400000000001,0.0014838227917993163,0
yaw025_pitch+080,25.0,80.0,0.02355901185762954,5225,,,,,,,,,90.7255,67.369,-23.356499999999997,0.001507821103315446,0
yaw025_pitch+085,25.0,85.0,0.022974574985794305,5178,,,,,,,,,93.574,60.738499999999995,-32.8355,0.001428597228031979,0
yaw025_pitch+090,25.0,90.0,0.022733268575840515,5132,,,,,,,,,108.6285,56.597,-52.0315,0.0013924120801667161,0
yaw030_pitch-090,30.0,-90.0,0.02479897206892484,5088,,,,,,,,,105.2335,73.0475,-32.18600000000001,0.0018655123288660591,0
yaw030_pitch-085,30.0,-85.0,0.024650178994076177,4993,,,,,,,,,97.071,77.9245,-19.146500000000003,0.0018328845590791579,0
yaw030_pitch-080,30.0,-80.0,0.024500401084875945,4986,,,,,,,,,95.3205,149.902,54.58149999999999,0.0020138332086338737,0
yaw030_pitch-075,30.0,-75.0,0.02458146052765897,4949,,,,,,,,,95.2175,89.8845,-5.332999999999998,0.002097220330622533,0
yaw030_pitch-070,30.0,-70.0,0.024487986795779237,4939,,,,,,,,,94.4905,93.994,-0.4964999999999975,0.0020737791958611376,0
yaw030_pitch-065,30.0,-65.0,0.02418715777961905,4943,85.582,24.277,61.305,,4.917314,6e-05,9e-06,85.7977,93.6565,98.3435,4.687000000000012,0.0021501096620323012,0
yaw030_pitch-060,30.0,-60.0,0.02458170490342859,4883,,,,,,,,,91.8195,98.42999999999999,6.610499999999988,0.0022178176346421274,0
yaw030_pitch-055,30.0,-55.0,0.02493583716245834,4881,,,,,,,,,91.97,103.726,11.756,0.002395534720113328,0
yaw030_pitch-050,30.0,-50.0,0.025101824516457483,4841,,,,,,,,,91.101,110.46900000000001,19.36800000000001,0.002400288745241577,0
yaw030_pitch-045,30.0,-45.0,0.02543852545184022,4839,,,,,,,,,89.0395,117.883,28.84349999999999,0.0024035642969636242,0
yaw030_pitch-040,30.0,-40.0,0.026231725212388923,4814,,,,,,,,,90.10400000000001,124.48500000000001,34.381,0.0022085955040360844,0
yaw030_pitch-035,30.0,-35.0,0.02617051396961445,4778,,,,,,,,,92.4545,135.9065,43.452,0.0020004854040972173,0
yaw030_pitch-030,30.0,-30.0,0.0259358741306559,4748,,,,,,,,,93.672,136.756,43.084,0.0018534860473975664,0
yaw030_pitch-025,30.0,-25.0,0.025957638236698277,4728,,,,,,,,,93.2525,139.82850000000002,46.57600000000002,0.0018488719273974247,0
yaw030_pitch-020,30.0,-20.0,0.02533645946790064,4704,,,,,,,,,93.168,140.6755,47.50749999999999,0.0018622576101783722,0
yaw030_pitch-015,30.0,-15.0,0.025502468815719048,5118,,,,,,,,,86.29400000000001,138.57,52.27599999999998,0.002065010993247164,0
yaw030_pitch-010,30.0,-10.0,0.025017353587930558,5081,,,,,,,,,88.46000000000001,136.14499999999998,47.684999999999974,0.0022582841238032517,0
yaw030_pitch-005,30.0,-5.0,0.025365085645553953,5083,,,,,,,,,83.8185,128.881,45.0625,0.002423526437174764,0
yaw030_pitch+000,30.0,0.0,0.025117484115774746,5096,,,,,,,,,80.5575,122.77100000000002,42.21350000000001,0.002453973214311747,0
yaw030_pitch+005,30.0,5.0,0.025608926232238705,5069,,,,,,,,,80.123,117.0805,36.957499999999996,0.0024386804841186258,0
yaw030_pitch+010,30.0,10.0,0.02588161782228482,5072,,,,,,,,,80.9505,112.483,31.5325,0.0023980325459485585,0
yaw030_pitch+015,30.0,15.0,0.026174443531989944,5073,,,,,,,,,80.2595,103.311,23.051500000000004,0.0023771365848277576,0
yaw030_pitch+020,30.0,20.0,0.026804615329109605,5061,,,,,,,,,84.465,98.6875,14.222499999999997,0.0023514300866819826,0
yaw030_pitch+025,30.0,25.0,0.027314930586261332,5028,,,,,,,,,85.52000000000001,91.026,5.505999999999986,0.0021191747442955017,0
yaw030_pitch+030,30.0,30.0,0.02786651846714422,5004,,,,,,,,,84.09800000000001,155.659,71.56099999999998,0.0018623917113819513,0
yaw030_pitch+035,30.0,35.0,0.027942072123837702,4983,,,,,,,,,88.548,75.357,-13.191000000000003,0.0016223523897936423,0
yaw030_pitch+040,30.0,40.0,0.027832489141224603,4973,,,,,,,,,88.82849999999999,66.249,-22.579499999999996,0.0015408918652787262,0
yaw030_pitch+045,30.0,45.0,0.02733283355514371,4947,,,,,,,,,119.2635,70.285,-48.9785,0.0015894102305791247,0
yaw030_pitch+050,30.0,50.0,0.026964994259195962,4883,,,,,,,,,150.433,71.8925,-78.5405,0.0016910904062724177,0
yaw030_pitch+055,30.0,55.0,0.026107728946883624,4815,,,,,,,,,151.4865,82.4565,-69.03,0.0017776437218262192,0
yaw030_pitch+060,30.0,60.0,0.025981635937274983,4836,,,,,,,,,141.8735,93.1425,-48.73100000000001,0.0016164837056862127,0
yaw030_pitch+065,30.0,65.0,0.02605438171637553,4839,,,,,,,,,98.779,94.3945,-4.384500000000003,0.001564167740925916,0
yaw030_pitch+070,30.0,70.0,0.02566296015865943,4825,,,,,,,,,169.4495,86.8235,-82.626,0.001575467981982867,0
yaw030_pitch+075,30.0,75.0,0.02597232033293706,5060,,,,,,,,,161.252,73.958,-87.29400000000001,0.0017675238157365339,0
yaw030_pitch+080,30.0,80.0,0.025184037412873117,5019,,,,,,,,,161.9885,63.67699999999999,-98.3115,0.0019230283656281044,0
yaw030_pitch+085,30.0,85.0,0.024487947695656098,4958,,,,,,,,,115.1805,55.757000000000005,-59.42349999999999,0.0018998652083046519,0
yaw030_pitch+090,30.0,90.0,0.024605783248009272,4956,,,,,,,,,103.4735,50.861,-52.612500000000004,0.0019278007800330177,0
yaw035_pitch-090,35.0,-90.0,0.02755651558459249,4950,,,,,,,,,79.479,83.8525,4.373500000000007,0.00257582764838421,0
yaw035_pitch-085,35.0,-85.0,0.027618369535641063,4975,,,,,,,,,143.506,163.164,19.657999999999987,0.0024658706486557075,0
yaw035_pitch-080,35.0,-80.0,0.027467758305066425,4923,,,,,,,,,140.69150000000002,104.95,-35.741500000000016,0.0025252383817181076,0
yaw035_pitch-075,35.0,-75.0,0.0275690569490894,4881,,,,,,,,,85.436,105.5045,20.068499999999986,0.002595536432016196,0
yaw035_pitch-070,35.0,-70.0,0.02731976433898442,4832,,,,,,,,,78.971,105.2205,26.249499999999998,0.002670988061825863,0
yaw035_pitch-065,35.0,-65.0,0.027199343290988665,4788,,,,,,,,,78.6015,98.0865,19.485,0.0027948260940203334,0
yaw035_pitch-060,35.0,-60.0,0.027894325985969304,4795,,,,,,,,,73.74199999999999,97.9385,24.196500000000015,0.0028407876778310803,0
yaw035_pitch-055,35.0,-55.0,0.028158765006275344,4765,,,,,,,,,68.39,95.35199999999999,26.96199999999999,0.0028372344541408023,0
yaw035_pitch-050,35.0,-50.0,0.028780520501889284,4763,,,,,,,,,66.18350000000001,94.44850000000001,28.265,0.002798446215577545,0
yaw035_pitch-045,35.0,-45.0,0.029060228120281195,4774,,,,,,,,,62.084,96.812,34.727999999999994,0.002598547141497917,0
yaw035_pitch-040,35.0,-40.0,0.029168892250000522,4757,,,,,,,,,57.5385,97.7145,40.176,0.002419829948189546,0
yaw035_pitch-035,35.0,-35.0,0.02920952949673067,4755,,,,,,,,,53.921499999999995,90.7375,36.816,0.0022293149036633347,0
yaw035_pitch-030,35.0,-30.0,0.029100696747730304,4743,,,,,,,,,51.95399999999999,89.49600000000001,37.542000000000016,0.0021563360511725124,0
yaw035_pitch-025,35.0,-25.0,0.02865858676787958,4713,,,,,,,,,49.271,87.275,38.004000000000005,0.002110974715345895,0
yaw035_pitch-020,35.0,-20.0,0.028378385510433035,5160,,,,,,,,,47.587500000000006,86.151,38.56349999999999,0.00211414885112355,0
yaw035_pitch-015,35.0,-15.0,0.027919193664285857,5132,,,,,,,,,45.5155,85.1115,39.596000000000004,0.0021801318362695693,0
yaw035_pitch-010,35.0,-10.0,0.027998244338242606,5100,,,,,,,,,44.417,84.2565,39.8395,0.0021665958623903053,0
yaw035_pitch-005,35.0,-5.0,0.028036293645572474,5088,,,,,,,,,43.418000000000006,87.0735,43.65549999999999,0.0022968704468868603,0
yaw035_pitch+000,35.0,0.0,0.028332420871925168,5074,,,,,,,,,42.253,87.9025,45.6495,0.002269494251295155,0
yaw035_pitch+005,35.0,5.0,0.028406474061393183,5040,37.753,4.513,33.24,robust-easy,4.917319,0.000976,1.1e-05,80.7775,42.8425,87.7135,44.870999999999995,0.002222743028278823,0
yaw035_pitch+010,35.0,10.0,0.028582893816997412,5001,,,,,,,,,42.400999999999996,88.613,46.212,0.0022088233844412553,0
yaw035_pitch+015,35.0,15.0,0.029233275490264665,4976,,,,,,,,,45.185500000000005,88.35350000000001,43.168000000000006,0.0020858293650611107,0
yaw035_pitch+020,35.0,20.0,0.02917747717078728,4930,,,,,,,,,54.407,89.8305,35.423500000000004,0.0018210097294938873,0
yaw035_pitch+025,35.0,25.0,0.029366687554173432,4867,34.152,1.957,32.195,,4.917319,0.000264,1.4e-05,53.0471,115.4935,158.01850000000002,42.52500000000002,0.001626167706496838,0
yaw035_pitch+030,35.0,30.0,0.029195866447451202,4800,,,,,,,,,51.111000000000004,89.4215,38.31049999999999,0.0014989826426677066,0
yaw035_pitch+035,35.0,35.0,0.029118037652342554,4740,,,,,,,,,51.23950000000001,90.38749999999999,39.14799999999998,0.0015288789633836203,0
yaw035_pitch+040,35.0,40.0,0.02929976280590524,4725,,,,,,,,,53.846000000000004,101.34450000000001,47.49850000000001,0.001815990862125312,0
yaw035_pitch+045,35.0,45.0,0.02895612404242298,4749,,,,,,,,,57.138,109.1095,51.9715,0.0019879040230680323,0
yaw035_pitch+050,35.0,50.0,0.02900082770195961,4717,,,,,,,,,64.12,107.002,42.88199999999999,0.0021804470810123794,0
yaw035_pitch+055,35.0,55.0,0.029217865154232414,4722,,,,,,,,,65.4475,106.4005,40.95299999999999,0.0022605815615073938,0
yaw035_pitch+060,35.0,60.0,0.029399978865268794,4758,,,,,,,,,72.6895,94.313,21.623500000000007,0.002389768979298851,0
yaw035_pitch+065,35.0,65.0,0.02873818973107567,4756,,,,,,,,,72.0275,85.58,13.552499999999995,0.002536048343887258,0
yaw035_pitch+070,35.0,70.0,0.02855430673946724,5069,,,,,,,,,77.368,76.0685,-1.2994999999999948,0.002343676654451357,0
yaw035_pitch+075,35.0,75.0,0.028756757402051414,5044,,,,,,,,,79.25750000000001,66.7175,-12.540000000000006,0.0023811345724187444,0
yaw035_pitch+080,35.0,80.0,0.02842283990668465,4967,37.677,24.395,13.282,ocs-hard;robust-easy,4.917319,0.000702,1.5e-05,69.536,78.8065,60.477,-18.329500000000003,0.002388889837467642,0
yaw035_pitch+085,35.0,85.0,0.027640458661457035,4892,,,,,,,,,78.386,58.45399999999999,-19.932000000000002,0.002468958947444283,0
yaw035_pitch+090,35.0,90.0,0.0275885532479897,4816,,,,,,,,,82.047,65.887,-16.159999999999997,0.0025734337433450105,0
yaw040_pitch-090,40.0,-90.0,0.031085382341912438,4911,26.266,1.892,24.374,robust-easy,4.917319,0.000297,5e-05,73.0479,53.1195,120.143,67.0235,0.004395120210438919,0
yaw040_pitch-085,40.0,-85.0,0.031181053011961057,4885,,,,,,,,,57.473,96.162,38.68900000000001,0.004144325911229624,0
yaw040_pitch-080,40.0,-80.0,0.031197616801625916,4814,,,,,,,,,59.038,92.13600000000001,33.09800000000001,0.004155361615515961,0
yaw040_pitch-075,40.0,-75.0,0.03130336797217137,4773,26.097,14.649,11.448,disagreement-hard;robust-easy,4.917263,0.00104,1.9e-05,69.3109,132.934,89.946,-42.988,0.004271514029755875,0
yaw040_pitch-070,40.0,-70.0,0.031482563836518485,4748,,,,,,,,,82.254,87.09899999999999,4.844999999999985,0.004451655322861708,0
yaw040_pitch-065,40.0,-65.0,0.031468864130873575,4769,25.972,5.524,20.448,,4.917299,0.000294,2.2e-05,3.2016,59.588,61.997,2.408999999999999,0.004502613474752053,0
yaw040_pitch-060,40.0,-60.0,0.03184862652062109,4719,,,,,,,,,55.21,80.32549999999999,25.11549999999999,0.004424322198499399,0
yaw040_pitch-055,40.0,-55.0,0.03215408890137328,4716,,,,,,,,,47.911,77.9905,30.079499999999996,0.004092823106842738,0
yaw040_pitch-050,40.0,-50.0,0.03242833227755648,4715,,,,,,,,,42.2,71.996,29.795999999999992,0.0038217984650151457,0
yaw040_pitch-045,40.0,-45.0,0.03237987256244079,4727,,,,,,,,,37.135,66.7355,29.600500000000004,0.0036054565672766214,0
yaw040_pitch-040,40.0,-40.0,0.03236387572456145,4696,,,,,,,,,34.9585,59.459,24.500500000000002,0.0034534743886344144,0
yaw040_pitch-035,40.0,-35.0,0.032306354555908245,4696,,,,,,,,,31.9555,53.739000000000004,21.783500000000004,0.0034638432525394003,0
yaw040_pitch-030,40.0,-30.0,0.03135293226576574,4684,,,,,,,,,30.9115,49.6335,18.721999999999998,0.003361313565576965,0
yaw040_pitch-025,40.0,-25.0,0.03110448519582365,4647,,,,,,,,,29.127499999999998,48.062,18.9345,0.0031933867843761746,0
yaw040_pitch-020,40.0,-20.0,0.03093804085913532,5151,,,,,,,,,28.104,47.555499999999995,19.451499999999996,0.0032619250236632855,0
yaw040_pitch-015,40.0,-15.0,0.030927838170753674,5102,,,,,,,,,27.299500000000002,46.8805,19.580999999999996,0.00337157368226447,0
yaw040_pitch-010,40.0,-10.0,0.03089321501171388,5055,,,,,,,,,27.238,48.9565,21.7185,0.0035535236615352045,0
yaw040_pitch-005,40.0,-5.0,0.03127952178457183,5030,26.115,15.509,10.606,disagreement-hard,4.917319,0.000936,2e-05,54.3806,28.1595,49.596000000000004,21.436500000000002,0.0035080676300978594,0
yaw040_pitch+000,40.0,0.0,0.03136797359438587,5008,,,,,,,,,34.6885,52.3765,17.688000000000002,0.0034963333165801205,0
yaw040_pitch+005,40.0,5.0,0.03122977420915024,4952,,,,,,,,,96.6835,51.2815,-45.401999999999994,0.0034996223089694967,0
yaw040_pitch+010,40.0,10.0,0.0315417516479205,4899,,,,,,,,,24.826999999999998,56.253499999999995,31.426499999999997,0.0034194285673503494,0
yaw040_pitch+015,40.0,15.0,0.031737247376101285,4840,,,,,,,,,23.5285,58.019,34.4905,0.003265665805756747,0
yaw040_pitch+020,40.0,20.0,0.03156213258710683,4735,,,,,,,,,24.353499999999997,129.123,104.7695,0.003157085680208227,0
yaw040_pitch+025,40.0,25.0,0.03131767861724033,4672,,,,,,,,,29.648000000000003,65.2975,35.649499999999996,0.0032544229930056567,0
yaw040_pitch+030,40.0,30.0,0.03175556334003432,4654,,,,,,,,,35.6395,63.065000000000005,27.425500000000007,0.003271199084120373,0
yaw040_pitch+035,40.0,35.0,0.03179349045947938,4639,,,,,,,,,39.412,74.53699999999999,35.12499999999999,0.0032751836310440305,0
yaw040_pitch+040,40.0,40.0,0.032063503691090456,4651,,,,,,,,,45.3865,85.645,40.2585,0.0034379082630490304,0
yaw040_pitch+045,40.0,45.0,0.033252963649593736,4673,25.678,0.753,24.925,disagreement-hard,4.917318,0.000451,1e-06,0.0,44.7645,95.124,50.3595,0.003536876478638963,0
yaw040_pitch+050,40.0,50.0,0.03232873937640546,4598,,,,,,,,,52.2975,98.669,46.3715,0.0034068985052327846,0
yaw040_pitch+055,40.0,55.0,0.032005689271513704,4586,,,,,,,,,54.4805,102.191,47.7105,0.003240215291229649,0
yaw040_pitch+060,40.0,60.0,0.03240543182418537,4630,,,,,,,,,59.583,98.889,39.306,0.003205766860865135,0
yaw040_pitch+065,40.0,65.0,0.03200687449399636,4596,,,,,,,,,59.17,92.17200000000001,33.00200000000001,0.0032854296961247823,0
yaw040_pitch+070,40.0,70.0,0.03272938611942472,5016,,,,,,,,,61.165,79.6555,18.490500000000004,0.0034551773822789553,0
yaw040_pitch+075,40.0,75.0,0.03131648117596919,4924,,,,,,,,,59.483000000000004,82.8385,23.355499999999992,0.003368443534125347,0
yaw040_pitch+080,40.0,80.0,0.031286159030474714,4880,,,,,,,,,60.515,79.08250000000001,18.56750000000001,0.00329113067736031,0
yaw040_pitch+085,40.0,85.0,0.031036485194169128,4830,,,,,,,,,58.330999999999996,162.52949999999998,104.1985,0.0034283473665323513,0
yaw040_pitch+090,40.0,90.0,0.03087250905275396,4772,26.456,24.027,2.429,ocs-hard,4.917319,0.000499,2.7e-05,64.9692,58.255,100.00450000000001,41.749500000000005,0.0037454408731335542,0
yaw045_pitch-090,45.0,-90.0,0.03854688572190734,4824,,,,,,,,,34.4875,84.3815,49.894000000000005,0.009280647850333223,0
yaw045_pitch-085,45.0,-85.0,0.03850792978047218,4767,,,,,,,,,34.9405,80.15299999999999,45.21249999999999,0.00869737396278561,0
yaw045_pitch-080,45.0,-80.0,0.038630200753043964,4721,,,,,,,,,38.0905,78.1315,40.041000000000004,0.008631259014723995,0
yaw045_pitch-075,45.0,-75.0,0.038637632220198115,4647,,,,,,,,,113.329,75.8965,-37.43249999999999,0.008574265697733167,0
yaw045_pitch-070,45.0,-70.0,0.0389759118230526,4664,36.778,9.406,27.372,disagreement-hard;robust-easy,4.917287,0.000441,2.1e-05,70.2922,60.00750000000001,73.546,13.538499999999999,0.008605934353718252,0
yaw045_pitch-065,45.0,-65.0,0.03989496754871341,4691,,,,,,,,,36.542500000000004,63.059,26.516499999999994,0.008578027251767047,0
yaw045_pitch-060,45.0,-60.0,0.03916999994680037,4646,,,,,,,,,31.4615,59.418,27.9565,0.008283292967301188,0
yaw045_pitch-055,45.0,-55.0,0.038896819605215016,4627,,,,,,,,,27.4405,51.20099999999999,23.760499999999993,0.00798568848942114,0
yaw045_pitch-050,45.0,-50.0,0.03892967103992506,4632,36.151,1.1,35.051,disagreement-hard;robust-easy,4.917319,0.000193,2e-06,0.0,24.7905,45.569,20.7785,0.007831145252713313,0
yaw045_pitch-045,45.0,-45.0,0.03842470761212802,4596,,,,,,,,,22.7065,39.8045,17.098,0.007693599878131133,0
yaw045_pitch-040,45.0,-40.0,0.038434458205335864,4591,,,,,,,,,22.014,34.4285,12.4145,0.007517210364028394,0
yaw045_pitch-035,45.0,-35.0,0.03813376115209127,4592,29.538,2.437,27.101,,4.917315,3e-05,0.0,0.0,21.458,33.393,11.935000000000002,0.007489113565386021,0
yaw045_pitch-030,45.0,-30.0,0.03761070169855385,4566,,,,,,,,,21.494,30.2755,8.781500000000001,0.007546044261085884,0
yaw045_pitch-025,45.0,-25.0,0.03691298932622655,4578,25.397,3.662,21.736,disagreement-hard,4.917308,0.000567,0.0,0.0,22.712000000000003,29.386,6.673999999999996,0.007612505306331223,0
yaw045_pitch-020,45.0,-20.0,0.03674618086964149,5090,,,,,,,,,32.187,29.5645,-2.6224999999999987,0.007679841522301514,0
yaw045_pitch-015,45.0,-15.0,0.03721574891096674,5047,,,,,,,,,95.131,29.68,-65.451,0.007807368406738402,0
yaw045_pitch-010,45.0,-10.0,0.037261657343047594,4991,26.275,15.977,10.298,disagreement-hard,4.917319,0.000599,6.2e-05,79.0822,18.5855,29.9775,11.392,0.007826175565968374,0
