label,yaw,pitch,roll,ocs_total,src_pkg,region,category,json_ok,exr_ok,vsun_ok,geometry_eligible
yaw245_pitch+000_roll+000,245.0,0.0,0.0,0.04071595,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+005_roll+000,245.0,5.0,0.0,0.04136746,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+010_roll+000,245.0,10.0,0.0,0.04167865,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+015_roll+000,245.0,15.0,0.0,0.04172560,01,R1_high_info,high-info,1,1,1,YES
yaw245_pitch+020_roll+000,245.0,20.0,0.0,0.04182278,01,R1_high_info,high-info,1,1,1,YES
yaw245_pitch+025_roll+000,245.0,25.0,0.0,0.04110295,01,R1_high_info,high-info,1,1,1,YES
yaw245_pitch+030_roll+000,245.0,30.0,0.0,0.04084094,01,R1_high_info,high-info,1,1,1,YES
yaw245_pitch+035_roll+000,245.0,35.0,0.0,0.04067748,01,R1_high_info,high-info,1,1,1,YES
yaw245_pitch+040_roll+000,245.0,40.0,0.0,0.04115382,01,R1_high_info,high-info,1,1,1,YES
yaw245_pitch+045_roll+000,245.0,45.0,0.0,0.04102079,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+050_roll+000,245.0,50.0,0.0,0.04082131,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+055_roll+000,245.0,55.0,0.0,0.04152547,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+060_roll+000,245.0,60.0,0.0,0.04157663,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+065_roll+000,245.0,65.0,0.0,0.04239686,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+070_roll+000,245.0,70.0,0.0,0.04231168,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+075_roll+000,245.0,75.0,0.0,0.04269633,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+080_roll+000,245.0,80.0,0.0,0.04298380,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+085_roll+000,245.0,85.0,0.0,0.04331470,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch+090_roll+000,245.0,90.0,0.0,0.04432932,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-005_roll+000,245.0,-5.0,0.0,0.04100001,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-010_roll+000,245.0,-10.0,0.0,0.04045808,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-015_roll+000,245.0,-15.0,0.0,0.03962285,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-020_roll+000,245.0,-20.0,0.0,0.03886366,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-025_roll+000,245.0,-25.0,0.0,0.03837424,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-030_roll+000,245.0,-30.0,0.0,0.03797397,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-035_roll+000,245.0,-35.0,0.0,0.03743790,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-040_roll+000,245.0,-40.0,0.0,0.03753638,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-045_roll+000,245.0,-45.0,0.0,0.03681773,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-050_roll+000,245.0,-50.0,0.0,0.03651910,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-055_roll+000,245.0,-55.0,0.0,0.03600730,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-060_roll+000,245.0,-60.0,0.0,0.03642472,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-065_roll+000,245.0,-65.0,0.0,0.03614791,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-070_roll+000,245.0,-70.0,0.0,0.03609458,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-075_roll+000,245.0,-75.0,0.0,0.03607874,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-080_roll+000,245.0,-80.0,0.0,0.03574901,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-085_roll+000,245.0,-85.0,0.0,0.03559133,01,unlabeled,unlabeled,1,1,1,YES
yaw245_pitch-090_roll+000,245.0,-90.0,0.0,0.03600799,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+000_roll+000,250.0,0.0,0.0,0.03115901,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+005_roll+000,250.0,5.0,0.0,0.03171478,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+010_roll+000,250.0,10.0,0.0,0.03157672,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+015_roll+000,250.0,15.0,0.0,0.03176390,01,R1_high_info,high-info,1,1,1,YES
yaw250_pitch+020_roll+000,250.0,20.0,0.0,0.03199994,01,R1_high_info,high-info,1,1,1,YES
yaw250_pitch+025_roll+000,250.0,25.0,0.0,0.03198332,01,R1_high_info,high-info,1,1,1,YES
yaw250_pitch+030_roll+000,250.0,30.0,0.0,0.03152856,01,R1_high_info,high-info,1,1,1,YES
yaw250_pitch+035_roll+000,250.0,35.0,0.0,0.03137455,01,R1_high_info,high-info,1,1,1,YES
yaw250_pitch+040_roll+000,250.0,40.0,0.0,0.03117641,01,R1_high_info,high-info,1,1,1,YES
yaw250_pitch+045_roll+000,250.0,45.0,0.0,0.03085044,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+050_roll+000,250.0,50.0,0.0,0.03128275,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+055_roll+000,250.0,55.0,0.0,0.03145934,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+060_roll+000,250.0,60.0,0.0,0.03195681,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+065_roll+000,250.0,65.0,0.0,0.03176421,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+070_roll+000,250.0,70.0,0.0,0.03243652,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+075_roll+000,250.0,75.0,0.0,0.03268985,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+080_roll+000,250.0,80.0,0.0,0.03276177,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+085_roll+000,250.0,85.0,0.0,0.03285900,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch+090_roll+000,250.0,90.0,0.0,0.03188661,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-005_roll+000,250.0,-5.0,0.0,0.03101985,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-010_roll+000,250.0,-10.0,0.0,0.03043819,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-015_roll+000,250.0,-15.0,0.0,0.03001232,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-020_roll+000,250.0,-20.0,0.0,0.03023302,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-025_roll+000,250.0,-25.0,0.0,0.02935728,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-030_roll+000,250.0,-30.0,0.0,0.02913616,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-035_roll+000,250.0,-35.0,0.0,0.02948229,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-040_roll+000,250.0,-40.0,0.0,0.02866748,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-045_roll+000,250.0,-45.0,0.0,0.02838520,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-050_roll+000,250.0,-50.0,0.0,0.02778249,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-055_roll+000,250.0,-55.0,0.0,0.02758320,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-060_roll+000,250.0,-60.0,0.0,0.02787903,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-065_roll+000,250.0,-65.0,0.0,0.02788377,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-070_roll+000,250.0,-70.0,0.0,0.02708040,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-075_roll+000,250.0,-75.0,0.0,0.02680989,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-080_roll+000,250.0,-80.0,0.0,0.02666780,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-085_roll+000,250.0,-85.0,0.0,0.02662624,01,unlabeled,unlabeled,1,1,1,YES
yaw250_pitch-090_roll+000,250.0,-90.0,0.0,0.02643557,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+000_roll+000,255.0,0.0,0.0,0.02658720,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+005_roll+000,255.0,5.0,0.0,0.02660957,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+010_roll+000,255.0,10.0,0.0,0.02665882,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+015_roll+000,255.0,15.0,0.0,0.02677498,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+020_roll+000,255.0,20.0,0.0,0.02711644,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+025_roll+000,255.0,25.0,0.0,0.02667934,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+030_roll+000,255.0,30.0,0.0,0.02692422,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+035_roll+000,255.0,35.0,0.0,0.02689278,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+040_roll+000,255.0,40.0,0.0,0.02626134,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+045_roll+000,255.0,45.0,0.0,0.02631998,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+050_roll+000,255.0,50.0,0.0,0.02599396,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+055_roll+000,255.0,55.0,0.0,0.02596249,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+060_roll+000,255.0,60.0,0.0,0.02641773,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+065_roll+000,255.0,65.0,0.0,0.02662575,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+070_roll+000,255.0,70.0,0.0,0.02655533,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+075_roll+000,255.0,75.0,0.0,0.02698638,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+080_roll+000,255.0,80.0,0.0,0.02708647,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+085_roll+000,255.0,85.0,0.0,0.02720940,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch+090_roll+000,255.0,90.0,0.0,0.02762649,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-005_roll+000,255.0,-5.0,0.0,0.02615515,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-010_roll+000,255.0,-10.0,0.0,0.02555877,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-015_roll+000,255.0,-15.0,0.0,0.02570787,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-020_roll+000,255.0,-20.0,0.0,0.02556398,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-025_roll+000,255.0,-25.0,0.0,0.02581880,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-030_roll+000,255.0,-30.0,0.0,0.02507626,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-035_roll+000,255.0,-35.0,0.0,0.02506397,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-040_roll+000,255.0,-40.0,0.0,0.02430319,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-045_roll+000,255.0,-45.0,0.0,0.02441932,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-050_roll+000,255.0,-50.0,0.0,0.02390451,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-055_roll+000,255.0,-55.0,0.0,0.02358463,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-060_roll+000,255.0,-60.0,0.0,0.02325580,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-065_roll+000,255.0,-65.0,0.0,0.02268622,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-070_roll+000,255.0,-70.0,0.0,0.02241091,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-075_roll+000,255.0,-75.0,0.0,0.02236438,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-080_roll+000,255.0,-80.0,0.0,0.02213064,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-085_roll+000,255.0,-85.0,0.0,0.02206774,01,unlabeled,unlabeled,1,1,1,YES
yaw255_pitch-090_roll+000,255.0,-90.0,0.0,0.02158816,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+000_roll+000,260.0,0.0,0.0,0.02239602,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+005_roll+000,260.0,5.0,0.0,0.02324259,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+010_roll+000,260.0,10.0,0.0,0.02380474,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+015_roll+000,260.0,15.0,0.0,0.02387542,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+020_roll+000,260.0,20.0,0.0,0.02410477,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+025_roll+000,260.0,25.0,0.0,0.02408628,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+030_roll+000,260.0,30.0,0.0,0.02425941,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+035_roll+000,260.0,35.0,0.0,0.02425680,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+040_roll+000,260.0,40.0,0.0,0.02414648,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+045_roll+000,260.0,45.0,0.0,0.02416332,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+050_roll+000,260.0,50.0,0.0,0.02403367,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+055_roll+000,260.0,55.0,0.0,0.02344370,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+060_roll+000,260.0,60.0,0.0,0.02334095,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+065_roll+000,260.0,65.0,0.0,0.02334640,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+070_roll+000,260.0,70.0,0.0,0.02358836,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+075_roll+000,260.0,75.0,0.0,0.02403758,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+080_roll+000,260.0,80.0,0.0,0.02447669,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+085_roll+000,260.0,85.0,0.0,0.02526738,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch+090_roll+000,260.0,90.0,0.0,0.02487137,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-005_roll+000,260.0,-5.0,0.0,0.02298371,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-010_roll+000,260.0,-10.0,0.0,0.02274982,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-015_roll+000,260.0,-15.0,0.0,0.02327505,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-020_roll+000,260.0,-20.0,0.0,0.02264338,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-025_roll+000,260.0,-25.0,0.0,0.02266829,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-030_roll+000,260.0,-30.0,0.0,0.02253601,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-035_roll+000,260.0,-35.0,0.0,0.02249818,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-040_roll+000,260.0,-40.0,0.0,0.02238373,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-045_roll+000,260.0,-45.0,0.0,0.02200860,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-050_roll+000,260.0,-50.0,0.0,0.02153293,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-055_roll+000,260.0,-55.0,0.0,0.02090480,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-060_roll+000,260.0,-60.0,0.0,0.02059042,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-065_roll+000,260.0,-65.0,0.0,0.01991488,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-070_roll+000,260.0,-70.0,0.0,0.01960593,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-075_roll+000,260.0,-75.0,0.0,0.01944200,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-080_roll+000,260.0,-80.0,0.0,0.01930355,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-085_roll+000,260.0,-85.0,0.0,0.01929371,01,unlabeled,unlabeled,1,1,1,YES
yaw260_pitch-090_roll+000,260.0,-90.0,0.0,0.01901479,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+000_roll+000,265.0,0.0,0.0,0.02000165,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+005_roll+000,265.0,5.0,0.0,0.02006329,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+010_roll+000,265.0,10.0,0.0,0.02064600,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+015_roll+000,265.0,15.0,0.0,0.02102117,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+020_roll+000,265.0,20.0,0.0,0.02176152,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+025_roll+000,265.0,25.0,0.0,0.02177914,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+030_roll+000,265.0,30.0,0.0,0.02190316,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+035_roll+000,265.0,35.0,0.0,0.02217858,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+040_roll+000,265.0,40.0,0.0,0.02229069,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+045_roll+000,265.0,45.0,0.0,0.02229379,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+050_roll+000,265.0,50.0,0.0,0.02189195,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+055_roll+000,265.0,55.0,0.0,0.02215616,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+060_roll+000,265.0,60.0,0.0,0.02202518,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+065_roll+000,265.0,65.0,0.0,0.02157403,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+070_roll+000,265.0,70.0,0.0,0.02127854,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+075_roll+000,265.0,75.0,0.0,0.02126261,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+080_roll+000,265.0,80.0,0.0,0.02190714,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+085_roll+000,265.0,85.0,0.0,0.02232903,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch+090_roll+000,265.0,90.0,0.0,0.02211855,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-005_roll+000,265.0,-5.0,0.0,0.02052094,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-010_roll+000,265.0,-10.0,0.0,0.02027872,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-015_roll+000,265.0,-15.0,0.0,0.02032510,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-020_roll+000,265.0,-20.0,0.0,0.02058180,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-025_roll+000,265.0,-25.0,0.0,0.02148903,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-030_roll+000,265.0,-30.0,0.0,0.02113696,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-035_roll+000,265.0,-35.0,0.0,0.02098874,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-040_roll+000,265.0,-40.0,0.0,0.02030678,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-045_roll+000,265.0,-45.0,0.0,0.01975424,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-050_roll+000,265.0,-50.0,0.0,0.01902612,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-055_roll+000,265.0,-55.0,0.0,0.01857590,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-060_roll+000,265.0,-60.0,0.0,0.01802373,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-065_roll+000,265.0,-65.0,0.0,0.01752643,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-070_roll+000,265.0,-70.0,0.0,0.01734294,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-075_roll+000,265.0,-75.0,0.0,0.01708467,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-080_roll+000,265.0,-80.0,0.0,0.01686830,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-085_roll+000,265.0,-85.0,0.0,0.01678142,01,unlabeled,unlabeled,1,1,1,YES
yaw265_pitch-090_roll+000,265.0,-90.0,0.0,0.01631677,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+000_roll+000,270.0,0.0,0.0,0.01798923,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+005_roll+000,270.0,5.0,0.0,0.01764413,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+010_roll+000,270.0,10.0,0.0,0.01781288,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+015_roll+000,270.0,15.0,0.0,0.01819172,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+020_roll+000,270.0,20.0,0.0,0.01911211,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+025_roll+000,270.0,25.0,0.0,0.01944289,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+030_roll+000,270.0,30.0,0.0,0.01980523,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+035_roll+000,270.0,35.0,0.0,0.02025199,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+040_roll+000,270.0,40.0,0.0,0.02023677,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+045_roll+000,270.0,45.0,0.0,0.02036089,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+050_roll+000,270.0,50.0,0.0,0.02037176,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+055_roll+000,270.0,55.0,0.0,0.02057884,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+060_roll+000,270.0,60.0,0.0,0.02070982,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+065_roll+000,270.0,65.0,0.0,0.02062201,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+070_roll+000,270.0,70.0,0.0,0.02007281,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+075_roll+000,270.0,75.0,0.0,0.02031811,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+080_roll+000,270.0,80.0,0.0,0.02043135,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+085_roll+000,270.0,85.0,0.0,0.02051396,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch+090_roll+000,270.0,90.0,0.0,0.01951560,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-005_roll+000,270.0,-5.0,0.0,0.01818607,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-010_roll+000,270.0,-10.0,0.0,0.01895985,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-015_roll+000,270.0,-15.0,0.0,0.01952884,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-020_roll+000,270.0,-20.0,0.0,0.01982961,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-025_roll+000,270.0,-25.0,0.0,0.01936249,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-030_roll+000,270.0,-30.0,0.0,0.01944967,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-035_roll+000,270.0,-35.0,0.0,0.01897686,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-040_roll+000,270.0,-40.0,0.0,0.01797065,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-045_roll+000,270.0,-45.0,0.0,0.01739410,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-050_roll+000,270.0,-50.0,0.0,0.01687240,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-055_roll+000,270.0,-55.0,0.0,0.01628050,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-060_roll+000,270.0,-60.0,0.0,0.01574415,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-065_roll+000,270.0,-65.0,0.0,0.01499053,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-070_roll+000,270.0,-70.0,0.0,0.01492805,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-075_roll+000,270.0,-75.0,0.0,0.01448113,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-080_roll+000,270.0,-80.0,0.0,0.01404187,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-085_roll+000,270.0,-85.0,0.0,0.01384126,01,unlabeled,unlabeled,1,1,1,YES
yaw270_pitch-090_roll+000,270.0,-90.0,0.0,0.01323237,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+000_roll+000,275.0,0.0,0.0,0.01715017,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+005_roll+000,275.0,5.0,0.0,0.01639655,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+010_roll+000,275.0,10.0,0.0,0.01597465,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+015_roll+000,275.0,15.0,0.0,0.01560634,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+020_roll+000,275.0,20.0,0.0,0.01617683,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+025_roll+000,275.0,25.0,0.0,0.01699737,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+030_roll+000,275.0,30.0,0.0,0.01755591,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+035_roll+000,275.0,35.0,0.0,0.01826683,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+040_roll+000,275.0,40.0,0.0,0.01839964,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+045_roll+000,275.0,45.0,0.0,0.01848345,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+050_roll+000,275.0,50.0,0.0,0.01886614,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+055_roll+000,275.0,55.0,0.0,0.01896443,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+060_roll+000,275.0,60.0,0.0,0.01903871,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+065_roll+000,275.0,65.0,0.0,0.01927812,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+070_roll+000,275.0,70.0,0.0,0.01899304,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+075_roll+000,275.0,75.0,0.0,0.01910207,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+080_roll+000,275.0,80.0,0.0,0.01998146,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+085_roll+000,275.0,85.0,0.0,0.01983650,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch+090_roll+000,275.0,90.0,0.0,0.01877702,01,unlabeled,unlabeled,1,1,1,YES
yaw275_pitch-005_roll+000,275.0,-5.0,0.0,0.01771952,01,unlabeled,unlabeled,1,1,1,YES
