yaw,pitch,roll,ocs_no_occ,ocs_with_occ,occlusion_ratio,visible_faces_no_occ,visible_faces_with_occ,ocs_no_occ_jinshuzhuti,ocs_no_occ_taiyangnengban,ocs_no_occ_yinshenban,ocs_with_occ_jinshuzhuti,ocs_with_occ_taiyangnengban,ocs_with_occ_yinshenban,visible_faces_no_occ_jinshuzhuti,visible_faces_no_occ_taiyangnengban,visible_faces_no_occ_yinshenban,visible_faces_with_occ_jinshuzhuti,visible_faces_with_occ_taiyangnengban,visible_faces_with_occ_yinshenban
175.0,25.0,0.0,0.03806910391898007,0.017066341311536195,0.551700997537075,40523,6782,0.034636068741810515,0.0017319847438596208,0.0017010504333099387,0.015394413329415046,0.0007346792755815238,0.0009372487065396236,38567,1436,520,6148,427,207
175.0,30.0,0.0,0.012648332358659326,0.004164056534087443,0.6707821698536693,40390,6131,0.008100560062449837,0.002874985204204878,0.0016727870920046114,0.0021285500259315623,0.0011156345883609913,0.0009198719197948892,38433,1436,521,5510,415,206
175.0,35.0,0.0,0.009932728652231533,0.003927417563592458,0.6045983232704031,40288,6006,0.003924253526060263,0.0043759439746203065,0.0016325311515509645,0.0014234915032877162,0.0016085772967191323,0.0008953487635856095,38333,1436,519,5399,404,203
175.0,40.0,0.0,0.014279059973198283,0.005901804710604716,0.5866811455598357,40269,5930,0.006503171104592817,0.006195035740089958,0.0015808531285155072,0.0028355636933914217,0.002206977151943519,0.0008592638652697748,38317,1432,520,5322,406,202
175.0,45.0,0.0,0.015058148125392105,0.004234116234578844,0.7188156073827578,40112,5898,0.005255765662087054,0.008283807531435277,0.0015185749318697736,0.0005176296849138235,0.0028933160089975388,0.0008231705406674811,38175,1420,517,5290,409,199
175.0,50.0,0.0,0.016297095534657035,0.004918789736689753,0.6981799777617081,40003,5740,0.0042668782563562895,0.010583622748510185,0.0014465945297905613,0.0005055893163981249,0.0036421955721283664,0.0007710048481632625,38067,1419,517,5147,399,194
175.0,55.0,0.0,0.018822849862891095,0.005591550101423286,0.7029381766229286,39810,5544,0.004430488974848974,0.013026465266018045,0.0013658956220240766,0.0004162123049509824,0.004442085813104415,0.0007332519833678899,37871,1420,519,4948,402,194
175.0,60.0,0.0,0.03102267497446075,0.006223259003963716,0.7993964411809433,39703,5397,0.014204214041030689,0.015540898092558809,0.0012775628408712523,0.00025306423717386204,0.005282194086515872,0.0006880006802739817,37774,1418,511,4799,409,189
175.0,65.0,0.0,0.02216737891660362,0.006939639764270764,0.686943603464418,39497,5297,0.0029295400674286464,0.01805485389239187,0.0011829849567831007,0.00019077994798717048,0.006115110427442662,0.0006337493888409313,37561,1423,513,4714,406,177
175.0,70.0,0.0,0.024047388950403103,0.007667212146891992,0.6811623847102342,39439,5205,0.002466257454468521,0.020497862272104247,0.0010832692238303342,0.00018174691321763562,0.006907755658403059,0.0005777095752712975,37505,1418,516,4628,405,172
175.0,75.0,0.0,0.02647636677524766,0.008356788629732971,0.6843679988016482,39311,5032,0.002694155237715514,0.02280266780358039,0.0009795437339517568,0.00017705474680574935,0.007655707082208658,0.0005240268007185643,37385,1405,521,4455,405,172
175.0,80.0,0.0,0.03053948556795191,0.009072996663748114,0.7029093157590938,39104,4935,0.004760960424579918,0.02490558177293206,0.0008729433704399282,0.0002559918386211592,0.008347218912997972,0.0004697859121289815,37194,1391,519,4360,407,168
175.0,85.0,0.0,0.03697912098980909,0.009846278497841842,0.7337341117287419,38910,4776,0.009468871684060963,0.02674575781031973,0.0007644914954283967,0.0004898842014041759,0.008940897404415168,0.0004154968920224994,36990,1399,521,4203,407,166
175.0,90.0,0.0,0.039214599080071966,0.010505995131306555,0.7320896967515989,38315,4707,0.010297092216163395,0.02826197750721321,0.0006555293566953657,0.000712715739488862,0.009430902715934858,0.0003623766758828345,36413,1386,516,4145,406,156
180.0,-90.0,0.0,0.03512059856393802,0.008220584882867893,0.7659326657573307,36180,5685,0.0065288652544206,0.02827329089852851,0.0003184424109889015,0.0023071691619017966,0.00569336842486181,0.00022004729610428615,34467,1394,319,5352,283,50
180.0,-85.0,0.0,0.036853691275697494,0.007674537346240395,0.7917566170284487,36106,5556,0.007142977120475652,0.029399657904246472,0.0003110562509753691,0.0008277537691493773,0.006641000707464772,0.00020578286962624594,34399,1388,319,5217,290,49
180.0,-80.0,0.0,0.05044933648207475,0.00761847094477685,0.8489876879256126,35534,5505,0.020068087244778567,0.030074955003198137,0.0003062942340980449,0.001102527055857823,0.006308513598375576,0.0002074302905434509,33824,1391,319,5175,283,47
180.0,-75.0,0.0,0.1146036833937207,0.014039103918719265,0.877498667556016,30487,4839,0.08404804543487608,0.030249681841165558,0.0003059561176790714,0.007496611394066271,0.006334944059416047,0.00020754846523694594,28833,1360,294,4545,256,38
180.0,-70.0,0.0,0.0674983993459995,0.020035374914357015,0.703172592113557,36616,6076,0.03728900185955987,0.029901799651706543,0.00030759783473308767,0.013559164634432314,0.006266335514002535,0.00020987476592216372,34752,1459,405,5643,332,101
180.0,-65.0,0.0,0.04467692223491099,0.012383836558339436,0.7228135704329565,36772,6239,0.015305537135451418,0.029057792476456987,0.0003135926230025826,0.006037493657093556,0.00611865149876933,0.0002276914024765512,34883,1475,414,5795,332,112
180.0,-60.0,0.0,0.04578438309922419,0.015551129186172026,0.6603398771919777,36827,6452,0.017688890372065225,0.027773251297734447,0.0003222414294245167,0.009446084882299262,0.005868712764924077,0.00023633153894868773,34948,1473,406,5999,333,120
180.0,-55.0,0.0,0.03729048021311195,0.011926246158261563,0.6801798719108987,36785,6536,0.010840267499076022,0.026117180845402363,0.0003330318686335621,0.0056628495972508176,0.00601542301564473,0.0002479735453660165,34912,1472,401,6061,341,134
180.0,-50.0,0.0,0.059660818913137646,0.02343443765291214,0.6072055650622029,36797,6572,0.03515753709056801,0.02415765342096366,0.0003456284016059803,0.017596835043652406,0.005599703636012367,0.00023789897324736682,34929,1469,399,6078,354,140
180.0,-45.0,0.0,0.0384015793241695,0.011668589999247468,0.6961429658726719,37262,6884,0.01608327149551792,0.021958657619592176,0.0003596502090594042,0.006239755042529783,0.005175698224760861,0.0002531367319568237,35383,1483,396,6366,368,150
180.0,-40.0,0.0,0.02319472436936086,0.00628223162539514,0.7291525639470986,37358,6848,0.0032360382971341117,0.01958386170483697,0.00037482436738977914,0.0013599100583234335,0.004653235634106401,0.0002690859329653057,35470,1493,395,6320,373,155
180.0,-35.0,0.0,0.020615486807656465,0.005714975324595613,0.7227824218794044,37525,6958,0.0031259109989035323,0.017098694991490762,0.0003908808172621723,0.0012644752982419192,0.004180518390323327,0.00026998163603036756,35611,1507,407,6426,376,156
180.0,-30.0,0.0,0.022737362160512406,0.0066398751507629325,0.7079751334438305,37552,6917,0.0077580949546317115,0.014571882042484767,0.00040738516339592886,0.002474357866318815,0.003877883077042845,0.0002876342074012725,35642,1507,403,6394,371,152
180.0,-25.0,0.0,0.018833475370097868,0.005228893799184392,0.7223617151677502,37669,7028,0.0063353528492764676,0.01207424998210411,0.0004238725387172887,0.0015411571213110953,0.0033779857782118743,0.00030975089966142275,35752,1511,406,6494,375,159
180.0,-20.0,0.0,0.01227244824983613,0.0038041364728105594,0.690026277123527,37559,7090,0.0021556537480704086,0.009676917002108884,0.00043987749965683726,0.0007151643937275564,0.002760420906713114,0.00032855117236988926,35641,1512,406,6508,416,166
180.0,-15.0,0.0,0.01063458180246396,0.0033950222279295478,0.6807563954096489,37502,7137,0.0027304135972870897,0.007449258701618364,0.00045490950355850737,0.0008365401300464953,0.002212532089290706,0.00034595000859234676,35577,1518,407,6571,401,165
180.0,-10.0,0.0,0.018273783856934865,0.0062008989250840925,0.6606669437686895,37534,7213,0.012349067262750639,0.005456261288802938,0.0004684553053812888,0.0041124566586034925,0.0017274424696904736,0.0003609997967901258,35610,1518,406,6644,403,166
180.0,-5.0,0.0,0.02642373361776011,0.007609754351703443,0.7120106317379493,37448,7094,0.022187353108256386,0.0037564217877881275,0.0004799587217155977,0.005782036813954404,0.0014515282780136376,0.0003761892597354018,35528,1519,401,6544,386,164
180.0,0.0,0.0,0.009083857376072825,0.003159650812583718,0.6521686017543229,37245,6713,0.00619589965770662,0.002398970617805418,0.0004889871005607863,0.001799517984168187,0.0009676379349669439,0.0003924948934485869,35321,1519,405,6204,346,163
180.0,5.0,0.0,0.017001803589159738,0.0036668400432989653,0.7843264084266375,37256,6548,0.015090455616234691,0.0014161031269895982,0.0004952448459354503,0.0026610834663276014,0.0006014524899910321,0.00040430408698033187,35347,1507,402,6097,288,163
180.0,10.0,0.0,0.028032515422822483,0.007270191989514327,0.7406514584989634,36674,6444,0.026706695017913236,0.0008271287482392031,0.0004986916566700428,0.006523517955695108,0.0003316201762782718,0.0004150538575409471,34903,1370,401,6055,224,165
180.0,15.0,0.0,0.06933029324624494,0.03197749191679325,0.5387659503585727,28226,4280,0.0680891585787929,0.0007410088899099279,0.0005001257775421122,0.03126134595635591,0.00029964053797921104,0.0004165054224581269,27289,575,362,4063,75,142
180.0,20.0,0.0,0.0654758475712024,0.02609372601108585,0.6014755519932757,37127,5710,0.06396299653825027,0.0010149639973877748,0.000497887035564343,0.025272721732097478,0.00040691164862404107,0.0004140926303643279,35325,1405,397,5141,406,163
180.0,25.0,0.0,0.0365944359493701,0.01810826509025714,0.5051634320771969,37321,6056,0.03433260711174247,0.0017684121564521386,0.0004934166811754884,0.016968756603785665,0.0007305222011868819,0.00040898628528459496,35507,1417,397,5513,379,164
180.0,30.0,0.0,0.010877633549758842,0.0037668772830937673,0.6537043405753193,37446,5588,0.0074806579022539035,0.002911078800027992,0.00048589684747694776,0.00217277270581889,0.0011936090287087426,0.0004004955485661341,35632,1417,397,5041,384,163
180.0,35.0,0.0,0.00829841571288617,0.002689666947829895,0.6758818742168757,37511,5564,0.0034080569756949628,0.004414792609735396,0.00047556612745581117,0.0006915625085932512,0.0016088070485853932,0.00038929739065125075,35696,1417,398,5010,390,164
180.0,40.0,0.0,0.011832946138228,0.00325917583934882,0.7245676772904769,37383,5338,0.005136743395572902,0.006233424035324985,0.0004627787073301142,0.0006852694087058067,0.002205199772659668,0.0003687066579833452,35573,1417,393,4782,395,161
180.0,45.0,0.0,0.013763319334368083,0.00360976218627737,0.7377259003746639,37381,5370,0.004997029916066365,0.008318206228066175,0.00044808319023554314,0.0003658189731169939,0.0028903359925655484,0.0003536072205948279,35572,1412,397,4806,401,163
180.0,50.0,0.0,0.01330316496010955,0.004238283524078349,0.6814078802460067,37367,5189,0.0022568098532715053,0.010614381128534148,0.0004319739783038959,0.0002727506552296742,0.0036427985963452566,0.0003227342725034185,35560,1411,396,4632,398,159
180.0,55.0,0.0,0.016318770509616352,0.0049752172989839675,0.6951230304971712,37328,5194,0.0028494044501579958,0.013054376916325073,0.0004149891431332842,0.00023051830561080964,0.004442435918826799,0.0003022630745463582,35528,1405,395,4635,400,159
180.0,60.0,0.0,0.02103908633714943,0.005764828927244728,0.7259943309864376,37222,5024,0.005075153297828931,0.015566309226114936,0.0003976238132055629,0.00018526220490816796,0.005288623274778633,0.0002909434475579269,35443,1382,397,4459,402,163
180.0,65.0,0.0,0.02130705096715524,0.006540143457488987,0.6930526205822383,37187,4822,0.0028487022391866547,0.018077855449884293,0.00038049327808429027,0.00014160466222759138,0.006126271766697181,0.0002722670285642137,35402,1382,403,4264,403,155
180.0,70.0,0.0,0.022838911200084983,0.007297864000109549,0.6804635765612858,37221,4785,0.0019563895445452654,0.020518328095280418,0.0003641935602592989,0.00012792252866655773,0.0069178253448723675,0.0002521161265706238,35440,1384,397,4237,404,144
180.0,75.0,0.0,0.024881572934964857,0.008033546477263212,0.677128672762723,36980,4699,0.0017119982507690418,0.022820443568062114,0.0003491311161337024,0.00013040434512485877,0.007664708368950425,0.0002384337631879289,35201,1377,402,4157,404,138
180.0,80.0,0.0,0.02803652268141138,0.008760432704828498,0.6875349769878276,36784,4589,0.0027800735343068796,0.02492081958419195,0.0003356295629125516,0.00017202712016647204,0.008362465260797501,0.00022594032386452487,35006,1374,404,4048,407,134
180.0,85.0,0.0,0.031241237051042176,0.009437392204665268,0.6979187415259395,36552,4397,0.004158648286394561,0.026758657512839373,0.0003239312518082387,0.0002681187826689075,0.008953710720208712,0.00021556270178764783,34800,1352,400,3863,405,129
180.0,90.0,0.0,0.039084334515268306,0.010209241950865897,0.7387894132653672,36395,4303,0.01049700882677335,0.028272922715613578,0.0003144029728813759,0.0005596764629708032,0.009441491195359204,0.00020807429253589095,34643,1352,400,3769,407,127
185.0,-90.0,0.0,0.03523093926816214,0.007109979942405936,0.7981893162629599,38529,5934,0.006309537034934533,0.028262135064433105,0.0006592671687945048,0.0011745747247356429,0.005562340537715674,0.0003730646799546185,36561,1490,478,5501,338,95
185.0,-85.0,0.0,0.04444297259732464,0.006909140489085484,0.8445391906683263,33180,5017,0.014487397633114348,0.02939887681058949,0.0005566981536207947,0.0008075922890815381,0.005782540185309753,0.0003190080146941928,31259,1468,453,4612,313,92
185.0,-80.0,0.0,0.09178548957682574,0.00796794577595574,0.9131894832975047,32713,5022,0.06125239151199264,0.030080768553390255,0.00045232951144284235,0.0016626418093318833,0.006029203729919386,0.00027610023670447106,30828,1427,458,4619,312,91
185.0,-75.0,0.0,0.08567336193548925,0.01744324598724756,0.7963982550330865,32783,5132,0.05507871102828281,0.0302514319410344,0.0003432189661720428,0.010865430238559346,0.006352429784553982,0.00022538596413423223,30883,1441,459,4722,318,92
185.0,-70.0,0.0,0.05430550811644316,0.016270919481147846,0.7003817836257171,33745,5619,0.024085018936010925,0.029907632244069046,0.00031285693636319534,0.009767894888862448,0.006289549605187985,0.00021347498709741225,32086,1420,239,5299,276,44
185.0,-65.0,0.0,0.041388678257195874,0.010768151700071534,0.7398285677750684,33769,5605,0.011989850803827713,0.02907232320113867,0.00032650425222949497,0.004567118694964046,0.005964501999959352,0.0002365310051481347,32139,1392,238,5275,281,49
185.0,-60.0,0.0,0.03953366467941963,0.010992096453964042,0.7219560457372349,33476,5684,0.011395085420285861,0.02779624671506905,0.0003423325440647211,0.0050100223724672465,0.005731773871555801,0.0002503002099409934,31837,1402,237,5345,284,55
185.0,-55.0,0.0,0.04776258554738776,0.02072877768529288,0.5660038616475909,33637,5800,0.02125424447180855,0.02614849229309666,0.00035984878248255245,0.01458176938601262,0.00587929075815374,0.0002677175411265158,32020,1383,234,5440,292,68
185.0,-50.0,0.0,0.04286383411164241,0.01559372543067454,0.6362032059460805,33854,5776,0.01828795331527617,0.02419711533688351,0.00037876545948272957,0.00981067780945534,0.005521207268324052,0.0002618403528951484,32232,1393,229,5413,296,67
185.0,-45.0,0.0,0.027702508244179684,0.008233441091710812,0.7027907718991235,34246,5922,0.005297629624921376,0.022006077297122357,0.00039880132213595046,0.0027582508619079823,0.005192268217707631,0.0002829220120951985,32596,1422,228,5541,311,70
185.0,-40.0,0.0,0.02298145255998554,0.006306336953744804,0.725590149826945,34220,5834,0.0029230845056831506,0.019638736081572006,0.0004196319727303815,0.0013227315672941784,0.004679269278520462,0.0003043361079301635,32557,1438,225,5444,317,73
185.0,-35.0,0.0,0.019841732147375685,0.005200334605007854,0.7379092426819368,34284,5863,0.0022398963681605727,0.017160736149197674,0.00044109963001743636,0.0007570091337175394,0.004133671217243085,0.0003096542540472295,32600,1442,242,5470,317,76
185.0,-30.0,0.0,0.018833329891364513,0.005157592065213013,0.7261455040100009,34442,5963,0.0037299122206197904,0.014640697106863197,0.000462720563881523,0.0010158494541394666,0.003810814762652437,0.0003309278484211093,32747,1455,240,5574,313,76
185.0,-25.0,0.0,0.01886413002582803,0.007989105393332845,0.5764922430881003,34299,6023,0.006230629775561743,0.012149490337305505,0.00048400991296078134,0.004198670735443562,0.003432833217413312,0.0003576014404759712,32616,1442,241,5618,325,80
185.0,-20.0,0.0,0.014188006443979303,0.00451966757179147,0.6814444940071622,34133,6086,0.003925123578815671,0.009758413882620307,0.0005044689825433235,0.0013207142682927046,0.0028184287705109454,0.00038052453298782014,32455,1437,241,5638,363,85
185.0,-15.0,0.0,0.012781557803735449,0.004454837847129515,0.6514636231721633,34152,6156,0.004721089837730986,0.007536887906315299,0.0005235800596891644,0.0017808615494849067,0.0022723462513031976,0.00040163004634141084,32474,1438,240,5725,344,87
185.0,-10.0,0.0,0.014849788508215103,0.007296039679013403,0.5086771993434698,34124,6236,0.00875872255783717,0.005550304309550677,0.0005407616408272541,0.0051258895917267065,0.0017509515483400736,0.0004191985389466223,32453,1426,245,5806,345,85
185.0,-5.0,0.0,0.018256407834817096,0.0038732081386913214,0.7878439080822536,34068,5930,0.013843416216072907,0.0038575836342428556,0.0005554079845013315,0.0019710423556852956,0.0014583500018452821,0.0004438157811607433,32399,1425,244,5512,329,89
